Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Gaze on Left, Gaze on Middle, Gaze on Right
'1714460716242,'2024-04-30 17:05:16.242,-35.284,36.47039,3.302612,3.550522,1,1,0,0,0
'1714460716260,'2024-04-30 17:05:16.260,2.69777,33.62881,3.314316,3.572342,1,1,0,0,0
'1714460716268,'2024-04-30 17:05:16.268,-13.76359,32.76952,3.327759,3.567535,1,1,0,0,0
'1714460716286,'2024-04-30 17:05:16.286,-1.117695,27.02552,3.320175,3.490921,1,1,0,0,0
'1714460716295,'2024-04-30 17:05:16.295,-0.7124429,30.4249,3.285736,3.574768,1,1,0,0,0
'1714460716313,'2024-04-30 17:05:16.313,1.304521,28.64978,3.29808,3.554321,1,1,0,0,0
'1714460716321,'2024-04-30 17:05:16.321,-0.2173813,30.31595,3.300934,3.569107,1,1,0,0,0
'1714460716339,'2024-04-30 17:05:16.339,-1.317191,31.05694,3.289886,3.571243,1,1,0,0,0
'1714460716347,'2024-04-30 17:05:16.347,-2.107463,31.47228,3.284317,3.570129,1,1,0,0,0
'1714460716366,'2024-04-30 17:05:16.366,-0.1208494,24.46466,3.239273,3.540955,1,1,0,0,0
'1714460716375,'2024-04-30 17:05:16.375,2.330223,39.96539,3.266968,3.486313,1,1,0,0,0
'1714460716394,'2024-04-30 17:05:16.394,2.434798,31.06356,3.213547,3.50206,1,1,0,0,0
'1714460716403,'2024-04-30 17:05:16.403,2.816525,39.96806,3.2155,3.464401,0.9794751,0.828704,0,0,0
'1714460716420,'2024-04-30 17:05:16.420,-34.06324,46.3229,3.152695,3.473495,0.9801615,0.813403,0,0,0
'1714460716429,'2024-04-30 17:05:16.429,-32.2273,53.58212,3.048569,3.317291,0.9801615,0.813403,0,0,0
'1714460716446,'2024-04-30 17:05:16.446,-58.5132,87.26054,3.102524,3.294464,0.9164909,0.8040941,0,0,0
'1714460716455,'2024-04-30 17:05:16.455,-78.52137,101.8089,3.051254,3.31926,0.8960227,0.7957306,0,0,0
'1714460716464,'2024-04-30 17:05:16.464,-76.71306,88.7767,3.109177,3.31665,0.9236642,0.8146762,0,0,0
'1714460716482,'2024-04-30 17:05:16.482,-76.25635,91.73286,3.024994,3.265839,0.9718491,0.8654058,0,0,0
'1714460716491,'2024-04-30 17:05:16.491,-71.73935,94.1243,3.009979,3.352356,0.9718491,0.8654058,0,0,0
'1714460716509,'2024-04-30 17:05:16.509,-75.94814,95.97827,3.002518,3.226257,1,1,0,0,0
'1714460716518,'2024-04-30 17:05:16.518,-76.24614,93.82104,2.998291,3.215225,1,1,0,0,0
'1714460716537,'2024-04-30 17:05:16.537,-80.32881,101.4062,2.991577,3.205887,1,1,0,0,0
'1714460716546,'2024-04-30 17:05:16.546,-77.2849,93.77695,2.962601,3.146194,1,1,0,0,0
'1714460716564,'2024-04-30 17:05:16.564,-76.66324,93.5379,2.956223,3.180573,1,1,0,0,0
'1714460716573,'2024-04-30 17:05:16.573,-50.26299,69.15171,2.958527,3.094574,1,1,0,0,0
'1714460716590,'2024-04-30 17:05:16.590,-51.35208,68.95081,2.958023,3.138062,1,1,0,0,0
'1714460716599,'2024-04-30 17:05:16.599,-48.90952,67.58209,2.946259,3.152802,1,1,0,0,0
'1714460716617,'2024-04-30 17:05:16.617,-51.26712,72.68546,2.876984,3.127075,1,1,0,0,0
