Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713068793021,'2024-04-14 14:26:33.021,760,333.5,0,1,0
'1713068794547,'2024-04-14 14:26:34.547,760,333.5,0,1,0
'1713068794615,'2024-04-14 14:26:34.615,760,333.5,0,1,0
'1713068794624,'2024-04-14 14:26:34.624,760,333.5,0,1,0
'1713068794632,'2024-04-14 14:26:34.632,760,333.5,0,1,0
'1713068794658,'2024-04-14 14:26:34.658,760,333.5,0,1,0
'1713068794675,'2024-04-14 14:26:34.675,760,333.5,0,1,0
'1713068794700,'2024-04-14 14:26:34.700,760,333.5,0,1,0
'1713068794734,'2024-04-14 14:26:34.734,760,333.5,0,1,0
'1713068794751,'2024-04-14 14:26:34.751,760,333.5,0,1,0
'1713068794767,'2024-04-14 14:26:34.767,760,333.5,0,1,0
'1713068794784,'2024-04-14 14:26:34.784,760,333.5,0,1,0
'1713068794808,'2024-04-14 14:26:34.808,760,333.5,0,1,0
'1713068794818,'2024-04-14 14:26:34.818,760,333.5,0,1,0
'1713068794844,'2024-04-14 14:26:34.844,760,333.5,0,1,0
'1713068794861,'2024-04-14 14:26:34.861,760,333.5,0,1,0
'1713068794879,'2024-04-14 14:26:34.879,760,333.5,0,1,0
'1713068794897,'2024-04-14 14:26:34.897,760,333.5,0,1,0
'1713068794915,'2024-04-14 14:26:34.915,760,333.5,0,1,0
'1713068794941,'2024-04-14 14:26:34.941,760,333.5,0,1,0
'1713068794958,'2024-04-14 14:26:34.958,760,333.5,0,1,0
'1713068794976,'2024-04-14 14:26:34.976,760,333.5,0,1,0
'1713068794994,'2024-04-14 14:26:34.994,760,333.5,0,1,0
'1713068795027,'2024-04-14 14:26:35.027,760,333.5,0,1,0
'1713068795054,'2024-04-14 14:26:35.054,760,333.5,0,1,0
'1713068795072,'2024-04-14 14:26:35.072,760,333.5,0,1,0
'1713068795097,'2024-04-14 14:26:35.097,760,333.5,0,1,0
'1713068795114,'2024-04-14 14:26:35.114,760,333.5,0,1,0
'1713068795139,'2024-04-14 14:26:35.139,760,333.5,0,1,0
'1713068795156,'2024-04-14 14:26:35.156,760,333.5,0,1,0
'1713068795181,'2024-04-14 14:26:35.181,760,333.5,0,1,0
'1713068795198,'2024-04-14 14:26:35.198,760,333.5,0,1,0
'1713068795214,'2024-04-14 14:26:35.214,760,333.5,0,1,0
'1713068795239,'2024-04-14 14:26:35.239,760,333.5,0,1,0
'1713068795257,'2024-04-14 14:26:35.257,760,333.5,0,1,0
'1713068795274,'2024-04-14 14:26:35.274,760,333.5,0,1,0
'1713068795298,'2024-04-14 14:26:35.298,760,333.5,0,1,0
'1713068795316,'2024-04-14 14:26:35.316,760,333.5,0,1,0
'1713068795333,'2024-04-14 14:26:35.333,760,333.5,0,1,0
'1713068795359,'2024-04-14 14:26:35.359,760,333.5,0,1,0
'1713068795384,'2024-04-14 14:26:35.384,760,333.5,0,1,0
'1713068795410,'2024-04-14 14:26:35.410,760,333.5,0,1,0
'1713068795436,'2024-04-14 14:26:35.436,760,333.5,0,1,0
'1713068795453,'2024-04-14 14:26:35.453,760,333.5,0,1,0
'1713068795470,'2024-04-14 14:26:35.470,760,333.5,0,1,0
'1713068795495,'2024-04-14 14:26:35.495,760,333.5,0,1,0
'1713068795521,'2024-04-14 14:26:35.521,760,333.5,0,1,0
'1713068795537,'2024-04-14 14:26:35.537,760,333.5,0,1,0
