Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713069490563,'2024-04-14 14:38:10.563,760,333.5,0,1,0
'1713069490571,'2024-04-14 14:38:10.571,760,333.5,0,1,0
'1713069490598,'2024-04-14 14:38:10.598,760,333.5,0,1,0
'1713069490615,'2024-04-14 14:38:10.615,760,333.5,0,1,0
'1713069490624,'2024-04-14 14:38:10.624,760,333.5,0,1,0
'1713069490641,'2024-04-14 14:38:10.641,760,333.5,0,1,0
'1713069490659,'2024-04-14 14:38:10.659,760,333.5,0,1,0
'1713069490683,'2024-04-14 14:38:10.683,760,333.5,0,1,0
'1713069490692,'2024-04-14 14:38:10.692,760,333.5,0,1,0
'1713069490709,'2024-04-14 14:38:10.709,760,333.5,0,1,0
'1713069490726,'2024-04-14 14:38:10.726,760,333.5,0,1,0
'1713069490751,'2024-04-14 14:38:10.751,760,333.5,0,1,0
'1713069490768,'2024-04-14 14:38:10.768,760,333.5,0,1,0
'1713069490785,'2024-04-14 14:38:10.785,760,333.5,0,1,0
'1713069490802,'2024-04-14 14:38:10.802,760,333.5,0,1,0
'1713069490827,'2024-04-14 14:38:10.827,760,333.5,0,1,0
'1713069490845,'2024-04-14 14:38:10.845,760,333.5,0,1,0
'1713069490871,'2024-04-14 14:38:10.871,760,333.5,0,1,0
'1713069490896,'2024-04-14 14:38:10.896,760,333.5,0,1,0
'1713069490905,'2024-04-14 14:38:10.905,760,333.5,0,1,0
'1713069490930,'2024-04-14 14:38:10.930,760,333.5,0,1,0
'1713069490947,'2024-04-14 14:38:10.947,760,333.5,0,1,0
'1713069490973,'2024-04-14 14:38:10.973,760,333.5,0,1,0
'1713069491008,'2024-04-14 14:38:11.008,760,333.5,0,1,0
'1713069491033,'2024-04-14 14:38:11.033,760,333.5,0,1,0
'1713069491042,'2024-04-14 14:38:11.042,760,333.5,0,1,0
'1713069491058,'2024-04-14 14:38:11.058,760,333.5,0,1,0
'1713069491086,'2024-04-14 14:38:11.086,760,333.5,0,1,0
'1713069491094,'2024-04-14 14:38:11.094,760,333.5,0,1,0
'1713069491112,'2024-04-14 14:38:11.112,760,333.5,0,1,0
'1713069491146,'2024-04-14 14:38:11.146,760,333.5,0,1,0
'1713069491163,'2024-04-14 14:38:11.163,760,333.5,0,1,0
'1713069491173,'2024-04-14 14:38:11.173,760,333.5,0,1,0
'1713069491198,'2024-04-14 14:38:11.198,760,333.5,0,1,0
'1713069491215,'2024-04-14 14:38:11.215,760,333.5,0,1,0
'1713069491231,'2024-04-14 14:38:11.231,760,333.5,0,1,0
'1713069491248,'2024-04-14 14:38:11.248,760,333.5,0,1,0
'1713069491265,'2024-04-14 14:38:11.265,760,333.5,0,1,0
'1713069491282,'2024-04-14 14:38:11.282,760,333.5,0,1,0
'1713069491291,'2024-04-14 14:38:11.291,760,333.5,0,1,0
'1713069491309,'2024-04-14 14:38:11.309,760,333.5,0,1,0
'1713069491326,'2024-04-14 14:38:11.326,760,333.5,0,1,0
'1713069491343,'2024-04-14 14:38:11.343,760,333.5,0,1,0
'1713069491360,'2024-04-14 14:38:11.360,760,333.5,0,1,0
'1713069491377,'2024-04-14 14:38:11.377,760,333.5,0,1,0
'1713069491395,'2024-04-14 14:38:11.395,760,333.5,0,1,0
'1713069491454,'2024-04-14 14:38:11.454,760,333.5,0,1,0
'1713069491478,'2024-04-14 14:38:11.478,760,333.5,0,1,0
'1713069491495,'2024-04-14 14:38:11.495,760,333.5,0,1,0
'1713069491552,'2024-04-14 14:38:11.552,760,333.5,0,1,0
