Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713069705308,'2024-04-14 14:41:45.308,760,333.5,0,1,0
'1713069706349,'2024-04-14 14:41:46.349,760,333.5,0,1,0
'1713069706427,'2024-04-14 14:41:46.427,760,333.5,0,1,0
'1713069706495,'2024-04-14 14:41:46.495,760,333.5,0,1,0
'1713069706520,'2024-04-14 14:41:46.520,760,333.5,0,1,0
'1713069706537,'2024-04-14 14:41:46.537,760,333.5,0,1,0
'1713069706562,'2024-04-14 14:41:46.562,760,333.5,0,1,0
'1713069706579,'2024-04-14 14:41:46.579,760,333.5,0,1,0
'1713069706596,'2024-04-14 14:41:46.596,760,333.5,0,1,0
'1713069706630,'2024-04-14 14:41:46.630,760,333.5,0,1,0
'1713069706647,'2024-04-14 14:41:46.647,760,333.5,0,1,0
'1713069706681,'2024-04-14 14:41:46.681,760,333.5,0,1,0
'1713069706707,'2024-04-14 14:41:46.707,760,333.5,0,1,0
'1713069706723,'2024-04-14 14:41:46.723,760,333.5,0,1,0
'1713069706740,'2024-04-14 14:41:46.740,760,333.5,0,1,0
'1713069706767,'2024-04-14 14:41:46.767,760,333.5,0,1,0
'1713069706784,'2024-04-14 14:41:46.784,760,333.5,0,1,0
'1713069706809,'2024-04-14 14:41:46.809,760,333.5,0,1,0
'1713069706826,'2024-04-14 14:41:46.826,760,333.5,0,1,0
'1713069706851,'2024-04-14 14:41:46.851,760,333.5,0,1,0
'1713069706869,'2024-04-14 14:41:46.869,760,333.5,0,1,0
'1713069706886,'2024-04-14 14:41:46.886,760,333.5,0,1,0
'1713069706911,'2024-04-14 14:41:46.911,760,333.5,0,1,0
'1713069706929,'2024-04-14 14:41:46.929,760,333.5,0,1,0
'1713069706954,'2024-04-14 14:41:46.954,760,333.5,0,1,0
'1713069706971,'2024-04-14 14:41:46.971,760,333.5,0,1,0
'1713069706989,'2024-04-14 14:41:46.989,760,333.5,0,1,0
'1713069707006,'2024-04-14 14:41:47.006,760,333.5,0,1,0
'1713069707032,'2024-04-14 14:41:47.032,760,333.5,0,1,0
'1713069707049,'2024-04-14 14:41:47.049,760,333.5,0,1,0
'1713069707066,'2024-04-14 14:41:47.066,760,333.5,0,1,0
'1713069707083,'2024-04-14 14:41:47.083,760,333.5,0,1,0
'1713069707110,'2024-04-14 14:41:47.110,760,333.5,0,1,0
'1713069707127,'2024-04-14 14:41:47.127,760,333.5,0,1,0
'1713069707152,'2024-04-14 14:41:47.152,760,333.5,0,1,0
'1713069707299,'2024-04-14 14:41:47.299,760,333.5,0,1,0
'1713069707417,'2024-04-14 14:41:47.417,760,333.5,0,1,0
'1713069707434,'2024-04-14 14:41:47.434,760,333.5,0,1,0
'1713069707451,'2024-04-14 14:41:47.451,760,333.5,0,1,0
'1713069707467,'2024-04-14 14:41:47.467,760,333.5,0,1,0
'1713069707484,'2024-04-14 14:41:47.484,760,333.5,0,1,0
'1713069707501,'2024-04-14 14:41:47.501,760,333.5,0,1,0
'1713069707519,'2024-04-14 14:41:47.519,760,333.5,0,1,0
'1713069707544,'2024-04-14 14:41:47.544,760,333.5,0,1,0
'1713069707562,'2024-04-14 14:41:47.562,760,333.5,0,1,0
'1713069707596,'2024-04-14 14:41:47.596,760,333.5,0,1,0
'1713069707639,'2024-04-14 14:41:47.639,760,333.5,0,1,0
'1713069707664,'2024-04-14 14:41:47.664,760,333.5,0,1,0
'1713069707700,'2024-04-14 14:41:47.700,760,333.5,0,1,0
'1713069707716,'2024-04-14 14:41:47.716,760,333.5,0,1,0
'1713069707741,'2024-04-14 14:41:47.741,760,333.5,0,1,0
'1713069707766,'2024-04-14 14:41:47.766,760,333.5,0,1,0
'1713069707800,'2024-04-14 14:41:47.800,760,333.5,0,1,0
'1713069707817,'2024-04-14 14:41:47.817,760,333.5,0,1,0
'1713069707834,'2024-04-14 14:41:47.834,760,333.5,0,1,0
'1713069707859,'2024-04-14 14:41:47.859,760,333.5,0,1,0
'1713069707892,'2024-04-14 14:41:47.892,760,333.5,0,1,0
'1713069707901,'2024-04-14 14:41:47.901,760,333.5,0,1,0
'1713069707917,'2024-04-14 14:41:47.917,760,333.5,0,1,0
'1713069707960,'2024-04-14 14:41:47.960,760,333.5,0,1,0
'1713069707968,'2024-04-14 14:41:47.968,760,333.5,0,1,0
'1713069707986,'2024-04-14 14:41:47.986,760,333.5,0,1,0
'1713069708012,'2024-04-14 14:41:48.012,760,333.5,0,1,0
'1713069708030,'2024-04-14 14:41:48.030,760,333.5,0,1,0
'1713069708048,'2024-04-14 14:41:48.048,760,333.5,0,1,0
'1713069708074,'2024-04-14 14:41:48.074,760,333.5,0,1,0
'1713069708108,'2024-04-14 14:41:48.108,760,333.5,0,1,0
'1713069708125,'2024-04-14 14:41:48.125,760,333.5,0,1,0
'1713069708134,'2024-04-14 14:41:48.134,760,333.5,0,1,0
'1713069708159,'2024-04-14 14:41:48.159,760,333.5,0,1,0
'1713069708176,'2024-04-14 14:41:48.176,760,333.5,0,1,0
'1713069708193,'2024-04-14 14:41:48.193,760,333.5,0,1,0
'1713069708211,'2024-04-14 14:41:48.211,760,333.5,0,1,0
'1713069708227,'2024-04-14 14:41:48.227,760,333.5,0,1,0
'1713069708253,'2024-04-14 14:41:48.253,760,333.5,0,1,0
'1713069708261,'2024-04-14 14:41:48.261,760,333.5,0,1,0
