Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Gaze on Left, Gaze on Middle, Gaze on Right
'1715137374676,'2024-05-08 13:02:54.676,-55.02963,-89.31915,3.467987,3.523575,1,1,0,0,0
'1715137374694,'2024-05-08 13:02:54.694,-54.81102,-89.72349,3.475555,3.524521,1,1,0,0,0
'1715137374703,'2024-05-08 13:02:54.703,-52.95175,-90.33918,3.475388,3.525925,1,1,0,0,0
'1715137374720,'2024-05-08 13:02:54.720,-45.17253,-90.5251,3.476761,3.530258,1,1,0,0,0
'1715137374737,'2024-05-08 13:02:54.737,-5.577487,-91.50163,3.474762,3.53479,1,1,0,0,0
'1715137374746,'2024-05-08 13:02:54.746,0.6521281,-92.73962,3.466049,3.540283,1,1,0,0,0
'1715137374763,'2024-05-08 13:02:54.763,4.147621,-93.02655,3.475372,3.549683,1,1,0,0,0
'1715137374772,'2024-05-08 13:02:54.772,11.68268,-91.64282,3.47319,3.55162,1,1,0,0,0
'1715137374781,'2024-05-08 13:02:54.781,-1.994862,-91.83176,3.476166,3.551987,1,1,0,0,0
'1715137374798,'2024-05-08 13:02:54.798,-46.11378,-92.64155,3.473541,3.550644,1,1,0,0,0
'1715137374814,'2024-05-08 13:02:54.814,-53.36435,-92.66612,3.468277,3.550842,1,1,0,0,0
'1715137374823,'2024-05-08 13:02:54.823,-53.31057,-90.86417,3.466339,3.562485,1,1,0,0,0
'1715137374841,'2024-05-08 13:02:54.841,-45.30476,-91.00838,3.449356,3.549881,1,1,0,0,0
'1715137374850,'2024-05-08 13:02:54.850,-28.96269,-91.2833,3.438156,3.542435,1,1,0,0,0
'1715137374860,'2024-05-08 13:02:54.860,-15.76318,-92.79859,3.42395,3.542282,1,1,0,0,0
'1715137374878,'2024-05-08 13:02:54.878,-22.77073,-92.11057,3.418716,3.522354,1,1,0,0,0
'1715137374896,'2024-05-08 13:02:54.896,-23.22256,-92.41033,3.417801,3.522034,1,1,0,0,0
'1715137374905,'2024-05-08 13:02:54.905,-26.60221,-93.12678,3.399139,3.514069,1,1,0,0,0
'1715137374923,'2024-05-08 13:02:54.923,-26.77386,-93.16492,3.374298,3.506287,1,1,0,0,0
'1715137374931,'2024-05-08 13:02:54.931,-27.981,-92.34508,3.352158,3.50592,1,1,0,0,0
'1715137374949,'2024-05-08 13:02:54.949,-21.6605,-93.62955,3.34549,3.505692,1,1,0,0,0
'1715137374958,'2024-05-08 13:02:54.958,-16.98246,-94.32542,3.342834,3.504807,1,1,0,0,0
'1715137374976,'2024-05-08 13:02:54.976,-10.97953,-94.43613,3.338211,3.504562,1,1,0,0,0
'1715137374984,'2024-05-08 13:02:54.984,-11.2176,-94.91828,3.33783,3.504684,1,1,0,0,0
'1715137375002,'2024-05-08 13:02:55.002,-11.65392,-94.7405,3.337662,3.498627,1,1,0,0,0
'1715137375010,'2024-05-08 13:02:55.010,-10.66861,-94.67421,3.340225,3.498672,1,1,0,0,0
'1715137375028,'2024-05-08 13:02:55.028,-9.66825,-95.44057,3.337936,3.498154,1,1,0,0,0
'1715137375037,'2024-05-08 13:02:55.037,-10.62825,-95.23529,3.338394,3.491257,1,1,0,0,0
'1715137375046,'2024-05-08 13:02:55.046,-15.87712,-95.47276,3.335205,3.490417,1,1,0,0,0
'1715137375064,'2024-05-08 13:02:55.064,-25.96167,-92.57932,3.3358,3.470963,1,1,0,0,0
'1715137375081,'2024-05-08 13:02:55.081,-32.16302,-93.53709,3.334076,3.471649,1,1,0,0,0
'1715137375090,'2024-05-08 13:02:55.090,-34.71416,-92.84925,3.332443,3.469086,1,1,0,0,0
'1715137375108,'2024-05-08 13:02:55.108,-40.1766,-92.0883,3.331314,3.471924,1,1,0,0,0
'1715137375117,'2024-05-08 13:02:55.117,-38.0882,-92.31991,3.327286,3.469635,1,1,0,0,0
'1715137375135,'2024-05-08 13:02:55.135,0.9435623,-96.83556,3.315292,3.459778,1,1,0,0,0
'1715137375143,'2024-05-08 13:02:55.143,40.04975,-64.64648,3.266602,3.433899,1,1,0,0,0
'1715137375161,'2024-05-08 13:02:55.161,38.02541,-45.78144,3.279114,3.445129,1,1,0,0,0
'1715137375170,'2024-05-08 13:02:55.170,28.90367,-3.939413,3.347549,3.378296,1,1,0,0,0
'1715137375188,'2024-05-08 13:02:55.188,35.08296,-28.74673,3.365891,3.374664,1,1,0,0,0
'1715137375197,'2024-05-08 13:02:55.197,-6.265134,-25.451,3.286621,3.386978,1,1,0,1,0
'1715137375215,'2024-05-08 13:02:55.215,-16.49524,-25.11438,3.287018,3.435944,1,1,0,1,0
'1715137375224,'2024-05-08 13:02:55.224,-12.7949,-24.76703,3.260635,3.430496,1,1,0,1,0
'1715137375233,'2024-05-08 13:02:55.233,10.20055,-24.08519,3.274658,3.377106,1,1,0,1,0
'1715137375250,'2024-05-08 13:02:55.250,15.0964,-24.91772,3.261612,3.374313,1,1,0,1,0
