Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Gaze on Left, Gaze on Middle, Gaze on Right
'1714460470644,'2024-04-30 17:01:10.644,694.5368,-735.9227,-1,-1,1,1,0,0,0
'1714460470670,'2024-04-30 17:01:10.670,-49.10828,175.791,3.430084,3.604187,1,1,0,0,0
'1714460470688,'2024-04-30 17:01:10.688,-41.30681,168.4579,3.3461,3.600052,1,1,0,0,0
'1714460470697,'2024-04-30 17:01:10.697,-40.82962,150.7563,3.095047,3.634872,1,1,0,0,0
'1714460470706,'2024-04-30 17:01:10.706,-11.28423,90.09913,-1,2.947067,1,1,0,0,0
'1714460470724,'2024-04-30 17:01:10.724,694.5368,-735.9227,-1,-1,1,1,0,0,0
'1714460470733,'2024-04-30 17:01:10.733,694.5368,-735.9227,-1,-1,0.226985,1,0,0,0
'1714460470750,'2024-04-30 17:01:10.750,694.5368,-735.9227,-1,-1,0.1551718,0.5589737,0,0,0
'1714460470759,'2024-04-30 17:01:10.759,694.5368,-735.9227,-1,-1,0.1551718,0.5589737,0,0,0
'1714460470777,'2024-04-30 17:01:10.777,694.5368,-735.9227,-1,-1,0.2387698,0.1120896,0,0,0
'1714460470786,'2024-04-30 17:01:10.786,694.5368,-735.9227,-1,-1,0.2144743,0.4449642,0,0,0
'1714460470804,'2024-04-30 17:01:10.804,694.5368,-735.9227,-1,-1,0.3248521,1,0,0,0
'1714460470813,'2024-04-30 17:01:10.813,694.5368,-735.9227,-1,-1,0.3464585,1,0,0,0
'1714460470830,'2024-04-30 17:01:10.830,694.5368,-735.9227,-1,-1,0.3464585,1,0,0,0
'1714460470839,'2024-04-30 17:01:10.839,694.5368,-735.9227,-1,-1,1,1,0,0,0
'1714460470857,'2024-04-30 17:01:10.857,694.5368,-735.9227,-1,-1,1,1,0,0,0
'1714460470866,'2024-04-30 17:01:10.866,694.5368,-735.9227,-1,-1,1,1,0,0,0
'1714460470884,'2024-04-30 17:01:10.884,-35.27579,40.56256,-1,3.492142,1,1,0,0,0
'1714460470893,'2024-04-30 17:01:10.893,-39.59969,49.10244,3.232727,3.531509,1,1,0,0,0
'1714460470911,'2024-04-30 17:01:10.911,-38.79412,44.13159,3.31485,3.513046,1,1,0,0,0
'1714460470919,'2024-04-30 17:01:10.919,-40.39223,48.09711,3.369034,3.466675,1,1,0,0,0
'1714460470937,'2024-04-30 17:01:10.937,-50.45927,47.51754,3.326904,3.513184,1,1,0,0,0
'1714460470946,'2024-04-30 17:01:10.946,-45.8295,53.85846,3.348816,3.56279,1,1,0,0,0
'1714460470964,'2024-04-30 17:01:10.964,-45.51147,53.20031,3.375458,3.556229,1,1,0,0,0
'1714460470973,'2024-04-30 17:01:10.973,-43.98379,54.78153,3.372253,3.569214,1,1,0,0,0
'1714460470991,'2024-04-30 17:01:10.991,-43.78148,53.84347,3.368668,3.569946,1,1,0,0,0
'1714460470999,'2024-04-30 17:01:10.999,-32.05396,59.70314,3.415344,3.577545,1,1,0,0,0
'1714460471017,'2024-04-30 17:01:11.017,-39.45996,54.06413,3.387146,3.559006,1,1,0,0,0
'1714460471026,'2024-04-30 17:01:11.026,-37.47315,53.93593,3.422958,3.561279,1,1,0,0,0
'1714460471035,'2024-04-30 17:01:11.035,-42.78554,53.72512,3.396606,3.546585,1,1,0,0,0
'1714460471053,'2024-04-30 17:01:11.053,-45.11861,52.38088,3.363052,3.54689,1,1,0,0,0
'1714460471062,'2024-04-30 17:01:11.062,-44.67342,52.80294,3.348236,3.546951,1,1,0,0,0
'1714460471080,'2024-04-30 17:01:11.080,-45.05554,52.09072,3.345444,3.547791,1,1,0,0,0
'1714460471089,'2024-04-30 17:01:11.089,-44.92839,52.80936,3.350647,3.548172,1,1,0,0,0
'1714460471107,'2024-04-30 17:01:11.107,-51.96421,48.94181,3.369324,3.595078,1,1,0,0,0
'1714460471115,'2024-04-30 17:01:11.115,-46.96633,47.6927,3.384399,3.47937,1,1,0,0,0
'1714460471133,'2024-04-30 17:01:11.133,-49.01469,49.26871,3.385086,3.500137,1,1,0,0,0
'1714460471141,'2024-04-30 17:01:11.141,-49.96146,50.1151,3.388184,3.499985,1,1,0,0,0
'1714460471159,'2024-04-30 17:01:11.159,-49.19807,50.08205,3.38237,3.481445,1,1,0,0,0
'1714460471168,'2024-04-30 17:01:11.168,-49.00336,49.70238,3.367264,3.458466,1,1,0,0,0
'1714460471186,'2024-04-30 17:01:11.186,-47.08612,50.92722,3.36412,3.444504,1,1,0,0,0
'1714460471195,'2024-04-30 17:01:11.195,-41.96608,52.96255,3.363403,3.266296,1,1,0,0,0
'1714460471213,'2024-04-30 17:01:11.213,-32.7443,53.30811,3.156036,3.29715,1,1,0,0,0
'1714460471222,'2024-04-30 17:01:11.222,-56.45359,80.08823,3.113342,3.250641,1,1,0,0,0
'1714460471239,'2024-04-30 17:01:11.239,-91.27988,78.40891,3.21312,3.24408,1,1,0,0,0
'1714460471248,'2024-04-30 17:01:11.248,-92.82558,92.77645,3.233826,3.268936,1,1,0,0,0
'1714460471266,'2024-04-30 17:01:11.266,-92.34999,89.84341,3.161591,3.262772,1,1,0,0,0
'1714460471274,'2024-04-30 17:01:11.274,-88.57867,89.06975,3.173645,3.252014,1,1,0,0,0
'1714460471292,'2024-04-30 17:01:11.292,-85.71383,89.18268,3.177658,3.245865,1,1,0,0,0
'1714460471301,'2024-04-30 17:01:11.301,-107.3191,96.23937,3.164413,3.233765,1,1,0,0,0
'1714460471319,'2024-04-30 17:01:11.319,-105.2267,96.05957,3.164246,3.183167,1,1,0,0,0
'1714460471328,'2024-04-30 17:01:11.328,-107.0733,94.24498,3.090775,3.195847,1,1,0,0,0
'1714460471345,'2024-04-30 17:01:11.345,-145.291,97.92435,3.110992,3.130386,1,1,0,0,0
'1714460471354,'2024-04-30 17:01:11.354,-157.1591,103.3582,3.104996,3.105759,1,1,0,0,0
'1714460471371,'2024-04-30 17:01:11.371,-160.4653,104.2462,3.095932,3.161041,1,1,0,0,0
'1714460471380,'2024-04-30 17:01:11.380,-159.4099,103.8609,3.084259,3.136658,1,1,0,0,0
'1714460471397,'2024-04-30 17:01:11.397,-158.1202,102.7041,3.113358,3.169159,1,1,0,0,0
'1714460471406,'2024-04-30 17:01:11.406,-157.4711,100.5155,3.095367,3.15152,1,1,0,0,0
'1714460471424,'2024-04-30 17:01:11.424,-157.8383,102.2414,3.081436,3.139252,1,1,0,0,0
'1714460471433,'2024-04-30 17:01:11.433,-157.6624,101.8941,3.071503,3.128387,1,1,0,0,0
'1714460471450,'2024-04-30 17:01:11.450,-158.2705,101.2694,3.064209,3.120117,1,1,0,0,0
'1714460471459,'2024-04-30 17:01:11.459,-157.8911,99.16515,3.054489,3.107071,1,1,0,0,0
'1714460471476,'2024-04-30 17:01:11.476,-157.5474,98.67204,3.04805,3.102783,1,1,0,0,0
'1714460471485,'2024-04-30 17:01:11.485,-157.1535,99.12203,3.03627,3.102417,1,1,0,0,0
'1714460471503,'2024-04-30 17:01:11.503,-157.2395,98.92056,3.031082,3.098373,1,1,0,0,0
'1714460471512,'2024-04-30 17:01:11.512,-156.9453,99.16801,3.009537,3.094086,1,1,0,0,0
'1714460471530,'2024-04-30 17:01:11.530,-157.2205,98.89866,3.000336,3.093719,1,1,0,0,0
'1714460471539,'2024-04-30 17:01:11.539,-156.9198,98.94379,2.994766,3.083588,1,1,0,0,0
'1714460471548,'2024-04-30 17:01:11.548,-156.942,99.23554,2.991333,3.079529,1,1,0,0,0
'1714460471566,'2024-04-30 17:01:11.566,-156.7605,99.20184,2.98999,3.07579,1,1,0,0,0
'1714460471574,'2024-04-30 17:01:11.574,-156.9103,99.15678,2.977371,3.073486,1,1,0,0,0
'1714460471592,'2024-04-30 17:01:11.592,-156.3837,99.6711,2.976807,3.072174,1,1,0,0,0
'1714460471601,'2024-04-30 17:01:11.601,-156.2175,99.50251,2.95285,3.061188,1,1,0,0,0
'1714460471618,'2024-04-30 17:01:11.618,-134.3198,97.65137,2.901901,2.972244,1,1,0,0,0
'1714460471627,'2024-04-30 17:01:11.627,-94.30526,94.03101,2.790955,3.039078,1,1,0,0,0
'1714460471645,'2024-04-30 17:01:11.645,-11.34204,110.5381,2.8909,2.90831,1,1,0,0,0
'1714460471653,'2024-04-30 17:01:11.653,3.838225,117.0752,2.845627,2.891754,1,1,0,0,0
'1714460471671,'2024-04-30 17:01:11.671,-7.693944,107.1908,2.969971,2.770828,1,1,0,0,0
'1714460471680,'2024-04-30 17:01:11.680,-12.24359,112.8238,2.969925,2.972595,1,1,0,0,0
'1714460471697,'2024-04-30 17:01:11.697,-16.3807,109.6845,2.945236,2.94603,1,1,0,0,0
'1714460471706,'2024-04-30 17:01:11.706,-11.7333,112.2091,2.940231,2.920837,1,1,0,0,0
'1714460471724,'2024-04-30 17:01:11.724,-10.78307,109.7744,2.93869,2.890778,1,1,0,0,0
'1714460471733,'2024-04-30 17:01:11.733,-11.43476,108.3141,2.931778,2.862869,1,1,0,0,0
'1714460471751,'2024-04-30 17:01:11.751,-12.52234,108.055,2.929626,2.862106,1,1,0,0,0
'1714460471760,'2024-04-30 17:01:11.760,-11.21835,107.3705,2.927277,2.846741,1,1,0,0,0
'1714460471778,'2024-04-30 17:01:11.778,-11.85189,107.3028,2.927872,2.854584,1,1,0,0,0
'1714460471787,'2024-04-30 17:01:11.787,-11.23303,107.1118,2.927841,2.863419,1,1,0,0,0
'1714460471796,'2024-04-30 17:01:11.796,-10.58945,106.9773,2.927032,2.864426,1,1,0,0,0
'1714460471814,'2024-04-30 17:01:11.814,-10.02126,106.652,2.927017,2.888519,1,1,0,0,0
'1714460471823,'2024-04-30 17:01:11.823,-11.18547,110.9498,2.921356,2.974167,1,1,0,0,0
'1714460471841,'2024-04-30 17:01:11.841,31.136,106.2524,3.003387,2.996613,1,1,0,0,0
'1714460471849,'2024-04-30 17:01:11.849,129.8448,104.8414,2.979523,3.091858,1,1,0,0,0
'1714460471867,'2024-04-30 17:01:11.867,158.4444,104.9202,2.976563,3.065521,1,1,0,0,0
'1714460471876,'2024-04-30 17:01:11.876,176.3351,106.3341,3.079041,3.207153,1,1,0,0,0
'1714460471893,'2024-04-30 17:01:11.893,174.1165,105.1779,3.101929,3.045059,1,1,0,0,0
'1714460471902,'2024-04-30 17:01:11.902,166.4801,101.5872,3.081436,3.072128,1,1,0,0,0
'1714460471920,'2024-04-30 17:01:11.920,171.0928,102.1065,3.094604,3.071014,1,1,0,0,0
'1714460471929,'2024-04-30 17:01:11.929,172.0307,103.4287,3.089432,3.058746,1,1,0,0,0
'1714460471947,'2024-04-30 17:01:11.947,171.6802,103.6289,3.089233,3.051453,1,1,0,0,0
'1714460471956,'2024-04-30 17:01:11.956,171.1913,102.7875,3.080124,3.056137,1,1,0,0,0
'1714460471974,'2024-04-30 17:01:11.974,169.9099,103.304,3.076614,3.045181,1,1,0,0,0
'1714460471982,'2024-04-30 17:01:11.982,169.5047,102.7878,3.082626,3.040833,1,1,0,0,0
'1714460472001,'2024-04-30 17:01:12.001,169.4531,102.5075,3.070145,3.049759,1,1,0,0,0
'1714460472010,'2024-04-30 17:01:12.010,168.5862,101.1614,3.068283,3.055023,1,1,0,0,0
'1714460472027,'2024-04-30 17:01:12.027,167.9388,101.733,3.067596,3.055893,1,1,0,0,0
'1714460472036,'2024-04-30 17:01:12.036,167.0827,101.741,3.066544,3.073837,1,1,0,0,0
'1714460472054,'2024-04-30 17:01:12.054,165.9897,100.5063,3.060028,3.073181,1,1,0,0,0
'1714460472063,'2024-04-30 17:01:12.063,165.6407,99.76479,3.059891,3.091415,1,1,0,0,0
'1714460472072,'2024-04-30 17:01:12.072,165.1233,99.69713,3.051376,3.091187,1,1,0,0,0
'1714460472089,'2024-04-30 17:01:12.089,164.6227,100.1894,3.050766,3.081741,1,1,0,0,0
'1714460472098,'2024-04-30 17:01:12.098,139.4253,101.9049,3.155411,3.143463,1,1,0,0,0
'1714460472116,'2024-04-30 17:01:12.116,95.84911,95.69778,3.083725,3.115707,1,1,0,0,0
'1714460472124,'2024-04-30 17:01:12.124,-15.04024,59.46041,3.041138,3.01152,1,1,0,0,0
'1714460472142,'2024-04-30 17:01:12.142,-45.03617,42.95273,2.915543,3.023026,1,1,0,0,0
'1714460472151,'2024-04-30 17:01:12.151,-115.7916,43.37027,2.871078,3.05191,1,1,0,0,0
'1714460472169,'2024-04-30 17:01:12.169,-108.7916,51.90629,2.893799,3.078308,1,1,0,0,0
'1714460472178,'2024-04-30 17:01:12.178,-110.9491,48.43171,2.832977,3.07225,1,1,0,0,0
'1714460472196,'2024-04-30 17:01:12.196,-99.76629,50.83473,2.84671,3.099915,1,1,0,0,0
'1714460472204,'2024-04-30 17:01:12.204,-101.2902,52.09872,2.82692,3.105453,1,1,0,0,0
'1714460472222,'2024-04-30 17:01:12.222,-64.31623,43.08545,2.828873,3.107895,1,1,0,0,0
'1714460472231,'2024-04-30 17:01:12.231,-62.66208,43.34061,2.839798,3.107391,1,1,0,0,0
'1714460472248,'2024-04-30 17:01:12.248,-66.38422,45.1044,2.841995,3.109451,1,1,0,0,0
'1714460472257,'2024-04-30 17:01:12.257,-75.26673,47.14765,2.84317,3.110657,1,1,0,0,0
'1714460472273,'2024-04-30 17:01:12.273,-89.17292,51.78278,2.836639,3.114548,1,1,0,0,0
'1714460472282,'2024-04-30 17:01:12.282,-86.98339,51.0945,2.836746,3.117676,1,1,0,0,0
'1714460472300,'2024-04-30 17:01:12.300,-82.9133,51.26988,2.846298,3.130737,1,1,0,0,0
'1714460472309,'2024-04-30 17:01:12.309,-84.65119,51.79367,2.847748,3.139786,1,1,0,0,0
'1714460472318,'2024-04-30 17:01:12.318,-90.73921,53.40583,2.849274,3.162476,1,1,0,0,0
'1714460472335,'2024-04-30 17:01:12.335,-93.28481,53.6298,2.873489,3.164658,1,1,0,0,0
'1714460472352,'2024-04-30 17:01:12.352,-92.81162,53.74371,2.874451,3.172821,1,1,0,0,0
'1714460472361,'2024-04-30 17:01:12.361,-89.46212,53.13702,2.875427,3.164978,1,1,0,0,0
