Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713069580127,'2024-04-14 14:39:40.127,760,333.5,0,1,0
'1713069581679,'2024-04-14 14:39:41.679,760,333.5,0,1,0
'1713069581865,'2024-04-14 14:39:41.865,760,333.5,0,1,0
'1713069581908,'2024-04-14 14:39:41.908,760,333.5,0,1,0
'1713069581934,'2024-04-14 14:39:41.934,760,333.5,0,1,0
'1713069581959,'2024-04-14 14:39:41.959,760,333.5,0,1,0
'1713069581967,'2024-04-14 14:39:41.967,760,333.5,0,1,0
'1713069581993,'2024-04-14 14:39:41.993,760,333.5,0,1,0
'1713069582018,'2024-04-14 14:39:42.018,760,333.5,0,1,0
'1713069582035,'2024-04-14 14:39:42.035,760,333.5,0,1,0
'1713069582061,'2024-04-14 14:39:42.061,760,333.5,0,1,0
'1713069582077,'2024-04-14 14:39:42.077,760,333.5,0,1,0
'1713069582111,'2024-04-14 14:39:42.111,760,333.5,0,1,0
'1713069582136,'2024-04-14 14:39:42.136,760,333.5,0,1,0
'1713069582162,'2024-04-14 14:39:42.162,760,333.5,0,1,0
'1713069582178,'2024-04-14 14:39:42.178,760,333.5,0,1,0
'1713069582203,'2024-04-14 14:39:42.203,760,333.5,0,1,0
'1713069582222,'2024-04-14 14:39:42.222,760,333.5,0,1,0
'1713069582239,'2024-04-14 14:39:42.239,760,333.5,0,1,0
'1713069582264,'2024-04-14 14:39:42.264,760,333.5,0,1,0
'1713069582280,'2024-04-14 14:39:42.280,760,333.5,0,1,0
'1713069582298,'2024-04-14 14:39:42.298,760,333.5,0,1,0
'1713069582314,'2024-04-14 14:39:42.314,760,333.5,0,1,0
'1713069582340,'2024-04-14 14:39:42.340,760,333.5,0,1,0
'1713069582366,'2024-04-14 14:39:42.366,760,333.5,0,1,0
'1713069582383,'2024-04-14 14:39:42.383,760,333.5,0,1,0
'1713069582400,'2024-04-14 14:39:42.400,760,333.5,0,1,0
'1713069582418,'2024-04-14 14:39:42.418,760,333.5,0,1,0
'1713069582435,'2024-04-14 14:39:42.435,760,333.5,0,1,0
'1713069582452,'2024-04-14 14:39:42.452,760,333.5,0,1,0
'1713069582469,'2024-04-14 14:39:42.469,760,333.5,0,1,0
'1713069582486,'2024-04-14 14:39:42.486,760,333.5,0,1,0
'1713069582503,'2024-04-14 14:39:42.503,760,333.5,0,1,0
'1713069582521,'2024-04-14 14:39:42.521,760,333.5,0,1,0
'1713069582547,'2024-04-14 14:39:42.547,760,333.5,0,1,0
'1713069582571,'2024-04-14 14:39:42.571,760,333.5,0,1,0
'1713069582588,'2024-04-14 14:39:42.588,760,333.5,0,1,0
'1713069582613,'2024-04-14 14:39:42.613,760,333.5,0,1,0
'1713069582672,'2024-04-14 14:39:42.672,760,333.5,0,1,0
'1713069582689,'2024-04-14 14:39:42.689,760,333.5,0,1,0
'1713069582715,'2024-04-14 14:39:42.715,760,333.5,0,1,0
'1713069582732,'2024-04-14 14:39:42.732,760,333.5,0,1,0
'1713069582758,'2024-04-14 14:39:42.758,760,333.5,0,1,0
'1713069582783,'2024-04-14 14:39:42.783,760,333.5,0,1,0
'1713069582809,'2024-04-14 14:39:42.809,760,333.5,0,1,0
'1713069582826,'2024-04-14 14:39:42.826,760,333.5,0,1,0
'1713069582835,'2024-04-14 14:39:42.835,760,333.5,0,1,0
'1713069582851,'2024-04-14 14:39:42.851,760,333.5,0,1,0
'1713069582876,'2024-04-14 14:39:42.876,760,333.5,0,1,0
'1713069582894,'2024-04-14 14:39:42.894,760,333.5,0,1,0
'1713069582920,'2024-04-14 14:39:42.920,760,333.5,0,1,0
'1713069582936,'2024-04-14 14:39:42.936,760,333.5,0,1,0
'1713069582971,'2024-04-14 14:39:42.971,760,333.5,0,1,0
'1713069582989,'2024-04-14 14:39:42.989,760,333.5,0,1,0
'1713069583014,'2024-04-14 14:39:43.014,760,333.5,0,1,0
'1713069583032,'2024-04-14 14:39:43.032,760,333.5,0,1,0
'1713069583057,'2024-04-14 14:39:43.057,760,333.5,0,1,0
'1713069583074,'2024-04-14 14:39:43.074,760,333.5,0,1,0
'1713069583090,'2024-04-14 14:39:43.090,760,333.5,0,1,0
'1713069583107,'2024-04-14 14:39:43.107,760,333.5,0,1,0
'1713069583124,'2024-04-14 14:39:43.124,760,333.5,0,1,0
'1713069583150,'2024-04-14 14:39:43.150,760,333.5,0,1,0
'1713069583175,'2024-04-14 14:39:43.175,760,333.5,0,1,0
'1713069583191,'2024-04-14 14:39:43.191,760,333.5,0,1,0
'1713069583216,'2024-04-14 14:39:43.216,760,333.5,0,1,0
'1713069583242,'2024-04-14 14:39:43.242,760,333.5,0,1,0
'1713069583268,'2024-04-14 14:39:43.268,760,333.5,0,1,0
'1713069583285,'2024-04-14 14:39:43.285,760,333.5,0,1,0
'1713069583309,'2024-04-14 14:39:43.309,760,333.5,0,1,0
'1713069583327,'2024-04-14 14:39:43.327,760,333.5,0,1,0
'1713069583343,'2024-04-14 14:39:43.343,760,333.5,0,1,0
'1713069583369,'2024-04-14 14:39:43.369,760,333.5,0,1,0
'1713069583386,'2024-04-14 14:39:43.386,760,333.5,0,1,0
'1713069583403,'2024-04-14 14:39:43.403,760,333.5,0,1,0
'1713069583436,'2024-04-14 14:39:43.436,760,333.5,0,1,0
'1713069583461,'2024-04-14 14:39:43.461,760,333.5,0,1,0
'1713069583486,'2024-04-14 14:39:43.486,760,333.5,0,1,0
'1713069583503,'2024-04-14 14:39:43.503,760,333.5,0,1,0
'1713069583520,'2024-04-14 14:39:43.520,760,333.5,0,1,0
'1713069583537,'2024-04-14 14:39:43.537,760,333.5,0,1,0
'1713069583554,'2024-04-14 14:39:43.554,760,333.5,0,1,0
'1713069583570,'2024-04-14 14:39:43.570,760,333.5,0,1,0
'1713069583595,'2024-04-14 14:39:43.595,760,333.5,0,1,0
'1713069583620,'2024-04-14 14:39:43.620,760,333.5,0,1,0
'1713069583636,'2024-04-14 14:39:43.636,760,333.5,0,1,0
'1713069583669,'2024-04-14 14:39:43.669,760,333.5,0,1,0
'1713069583694,'2024-04-14 14:39:43.694,760,333.5,0,1,0
'1713069583711,'2024-04-14 14:39:43.711,760,333.5,0,1,0
'1713069583736,'2024-04-14 14:39:43.736,760,333.5,0,1,0
'1713069583754,'2024-04-14 14:39:43.754,760,333.5,0,1,0
'1713069583779,'2024-04-14 14:39:43.779,760,333.5,0,1,0
'1713069583796,'2024-04-14 14:39:43.796,760,333.5,0,1,0
'1713069583813,'2024-04-14 14:39:43.813,760,333.5,0,1,0
'1713069583838,'2024-04-14 14:39:43.838,760,333.5,0,1,0
'1713069583855,'2024-04-14 14:39:43.855,760,333.5,0,1,0
'1713069583872,'2024-04-14 14:39:43.872,760,333.5,0,1,0
'1713069583906,'2024-04-14 14:39:43.906,760,333.5,0,1,0
'1713069583923,'2024-04-14 14:39:43.923,760,333.5,0,1,0
'1713069584093,'2024-04-14 14:39:44.093,760,333.5,0,1,0
'1713069584110,'2024-04-14 14:39:44.110,760,333.5,0,1,0
'1713069584119,'2024-04-14 14:39:44.119,760,333.5,0,1,0
'1713069584145,'2024-04-14 14:39:44.145,760,333.5,0,1,0
'1713069584162,'2024-04-14 14:39:44.162,760,333.5,0,1,0
'1713069584179,'2024-04-14 14:39:44.179,760,333.5,0,1,0
'1713069584204,'2024-04-14 14:39:44.204,760,333.5,0,1,0
'1713069584222,'2024-04-14 14:39:44.222,760,333.5,0,1,0
'1713069584248,'2024-04-14 14:39:44.248,760,333.5,0,1,0
'1713069584273,'2024-04-14 14:39:44.273,760,333.5,0,1,0
'1713069584291,'2024-04-14 14:39:44.291,760,333.5,0,1,0
'1713069584316,'2024-04-14 14:39:44.316,760,333.5,0,1,0
'1713069584334,'2024-04-14 14:39:44.334,760,333.5,0,1,0
'1713069584359,'2024-04-14 14:39:44.359,760,333.5,0,1,0
'1713069584376,'2024-04-14 14:39:44.376,760,333.5,0,1,0
'1713069584402,'2024-04-14 14:39:44.402,760,333.5,0,1,0
'1713069584427,'2024-04-14 14:39:44.427,760,333.5,0,1,0
'1713069584445,'2024-04-14 14:39:44.445,760,333.5,0,1,0
'1713069584462,'2024-04-14 14:39:44.462,760,333.5,0,1,0
'1713069584487,'2024-04-14 14:39:44.487,760,333.5,0,1,0
'1713069584504,'2024-04-14 14:39:44.504,760,333.5,0,1,0
'1713069584530,'2024-04-14 14:39:44.530,760,333.5,0,1,0
'1713069584557,'2024-04-14 14:39:44.557,760,333.5,0,1,0
'1713069584573,'2024-04-14 14:39:44.573,760,333.5,0,1,0
'1713069584583,'2024-04-14 14:39:44.583,760,333.5,0,1,0
'1713069584609,'2024-04-14 14:39:44.609,760,333.5,0,1,0
'1713069584626,'2024-04-14 14:39:44.626,760,333.5,0,1,0
'1713069584652,'2024-04-14 14:39:44.652,760,333.5,0,1,0
'1713069584677,'2024-04-14 14:39:44.677,760,333.5,0,1,0
'1713069584702,'2024-04-14 14:39:44.702,760,333.5,0,1,0
'1713069584720,'2024-04-14 14:39:44.720,760,333.5,0,1,0
'1713069584737,'2024-04-14 14:39:44.737,760,333.5,0,1,0
'1713069584745,'2024-04-14 14:39:44.745,760,333.5,0,1,0
'1713069584763,'2024-04-14 14:39:44.763,760,333.5,0,1,0
'1713069584788,'2024-04-14 14:39:44.788,760,333.5,0,1,0
'1713069584805,'2024-04-14 14:39:44.805,760,333.5,0,1,0
'1713069584822,'2024-04-14 14:39:44.822,760,333.5,0,1,0
'1713069584831,'2024-04-14 14:39:44.831,760,333.5,0,1,0
'1713069584857,'2024-04-14 14:39:44.857,760,333.5,0,1,0
'1713069584874,'2024-04-14 14:39:44.874,760,333.5,0,1,0
'1713069584891,'2024-04-14 14:39:44.891,760,333.5,0,1,0
'1713069584909,'2024-04-14 14:39:44.909,760,333.5,0,1,0
'1713069584926,'2024-04-14 14:39:44.926,760,333.5,0,1,0
'1713069584935,'2024-04-14 14:39:44.935,760,333.5,0,1,0
'1713069584961,'2024-04-14 14:39:44.961,760,333.5,0,1,0
'1713069584987,'2024-04-14 14:39:44.987,760,333.5,0,1,0
'1713069585013,'2024-04-14 14:39:45.013,760,333.5,0,1,0
'1713069585047,'2024-04-14 14:39:45.047,760,333.5,0,1,0
'1713069585072,'2024-04-14 14:39:45.072,760,333.5,0,1,0
'1713069585089,'2024-04-14 14:39:45.089,760,333.5,0,1,0
'1713069585114,'2024-04-14 14:39:45.114,760,333.5,0,1,0
'1713069585132,'2024-04-14 14:39:45.132,760,333.5,0,1,0
'1713069585164,'2024-04-14 14:39:45.164,760,333.5,0,1,0
