Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713068765348,'2024-04-14 14:26:05.348,760,333.5,0,1,0
'1713068766480,'2024-04-14 14:26:06.480,760,333.5,0,1,0
'1713068766625,'2024-04-14 14:26:06.625,760,333.5,0,1,0
'1713068766660,'2024-04-14 14:26:06.660,760,333.5,0,1,0
'1713068766669,'2024-04-14 14:26:06.669,760,333.5,0,1,0
'1713068766694,'2024-04-14 14:26:06.694,760,333.5,0,1,0
'1713068766712,'2024-04-14 14:26:06.712,760,333.5,0,1,0
'1713068766739,'2024-04-14 14:26:06.739,760,333.5,0,1,0
'1713068766756,'2024-04-14 14:26:06.756,760,333.5,0,1,0
'1713068766772,'2024-04-14 14:26:06.772,760,333.5,0,1,0
'1713068766798,'2024-04-14 14:26:06.798,760,333.5,0,1,0
'1713068766814,'2024-04-14 14:26:06.814,760,333.5,0,1,0
'1713068766832,'2024-04-14 14:26:06.832,760,333.5,0,1,0
'1713068766857,'2024-04-14 14:26:06.857,760,333.5,0,1,0
'1713068766876,'2024-04-14 14:26:06.876,760,333.5,0,1,0
'1713068766894,'2024-04-14 14:26:06.894,760,333.5,0,1,0
'1713068766920,'2024-04-14 14:26:06.920,760,333.5,0,1,0
'1713068766937,'2024-04-14 14:26:06.937,760,333.5,0,1,0
'1713068766953,'2024-04-14 14:26:06.953,760,333.5,0,1,0
'1713068766970,'2024-04-14 14:26:06.970,760,333.5,0,1,0
'1713068766996,'2024-04-14 14:26:06.996,760,333.5,0,1,0
'1713068767037,'2024-04-14 14:26:07.037,760,333.5,0,1,0
'1713068767063,'2024-04-14 14:26:07.063,760,333.5,0,1,0
'1713068767079,'2024-04-14 14:26:07.079,760,333.5,0,1,0
'1713068767089,'2024-04-14 14:26:07.089,760,333.5,0,1,0
'1713068767113,'2024-04-14 14:26:07.113,760,333.5,0,1,0
'1713068767123,'2024-04-14 14:26:07.123,760,333.5,0,1,0
'1713068767148,'2024-04-14 14:26:07.148,760,333.5,0,1,0
'1713068767165,'2024-04-14 14:26:07.165,760,333.5,0,1,0
'1713068767191,'2024-04-14 14:26:07.191,760,333.5,0,1,0
'1713068767217,'2024-04-14 14:26:07.217,760,333.5,0,1,0
'1713068767251,'2024-04-14 14:26:07.251,760,333.5,0,1,0
'1713068767269,'2024-04-14 14:26:07.269,760,333.5,0,1,0
'1713068767294,'2024-04-14 14:26:07.294,760,333.5,0,1,0
'1713068767379,'2024-04-14 14:26:07.379,760,333.5,0,1,0
'1713068767397,'2024-04-14 14:26:07.397,760,333.5,0,1,0
'1713068767431,'2024-04-14 14:26:07.431,760,333.5,0,1,0
'1713068767457,'2024-04-14 14:26:07.457,760,333.5,0,1,0
'1713068767500,'2024-04-14 14:26:07.500,760,333.5,0,1,0
'1713068767517,'2024-04-14 14:26:07.517,760,333.5,0,1,0
'1713068767534,'2024-04-14 14:26:07.534,760,333.5,0,1,0
'1713068767560,'2024-04-14 14:26:07.560,760,333.5,0,1,0
'1713068767577,'2024-04-14 14:26:07.577,760,333.5,0,1,0
'1713068767602,'2024-04-14 14:26:07.602,760,333.5,0,1,0
'1713068767628,'2024-04-14 14:26:07.628,760,333.5,0,1,0
'1713068767645,'2024-04-14 14:26:07.645,760,333.5,0,1,0
'1713068767662,'2024-04-14 14:26:07.662,760,333.5,0,1,0
'1713068767687,'2024-04-14 14:26:07.687,760,333.5,0,1,0
