Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713068645835,'2024-04-14 14:24:05.835,760,333.5,0,1,0
'1713068646952,'2024-04-14 14:24:06.952,760,333.5,0,1,0
'1713068647004,'2024-04-14 14:24:07.004,760,333.5,0,1,0
'1713068647072,'2024-04-14 14:24:07.072,760,333.5,0,1,0
'1713068647099,'2024-04-14 14:24:07.099,760,333.5,0,1,0
'1713068647124,'2024-04-14 14:24:07.124,760,333.5,0,1,0
'1713068647141,'2024-04-14 14:24:07.141,760,333.5,0,1,0
'1713068647183,'2024-04-14 14:24:07.183,760,333.5,0,1,0
'1713068647199,'2024-04-14 14:24:07.199,760,333.5,0,1,0
'1713068647216,'2024-04-14 14:24:07.216,760,333.5,0,1,0
'1713068647242,'2024-04-14 14:24:07.242,760,333.5,0,1,0
'1713068647258,'2024-04-14 14:24:07.258,760,333.5,0,1,0
'1713068647275,'2024-04-14 14:24:07.275,760,333.5,0,1,0
'1713068647292,'2024-04-14 14:24:07.292,760,333.5,0,1,0
'1713068647309,'2024-04-14 14:24:07.309,760,333.5,0,1,0
'1713068647317,'2024-04-14 14:24:07.317,760,333.5,0,1,0
'1713068647344,'2024-04-14 14:24:07.344,760,333.5,0,1,0
'1713068647362,'2024-04-14 14:24:07.362,760,333.5,0,1,0
'1713068647380,'2024-04-14 14:24:07.380,760,333.5,0,1,0
'1713068647405,'2024-04-14 14:24:07.405,760,333.5,0,1,0
'1713068647422,'2024-04-14 14:24:07.422,760,333.5,0,1,0
'1713068647440,'2024-04-14 14:24:07.440,760,333.5,0,1,0
'1713068647457,'2024-04-14 14:24:07.457,760,333.5,0,1,0
'1713068647474,'2024-04-14 14:24:07.474,760,333.5,0,1,0
'1713068647491,'2024-04-14 14:24:07.491,760,333.5,0,1,0
'1713068647508,'2024-04-14 14:24:07.508,760,333.5,0,1,0
'1713068647518,'2024-04-14 14:24:07.518,760,333.5,0,1,0
'1713068647535,'2024-04-14 14:24:07.535,760,333.5,0,1,0
'1713068647561,'2024-04-14 14:24:07.561,760,333.5,0,1,0
'1713068647578,'2024-04-14 14:24:07.578,760,333.5,0,1,0
'1713068647595,'2024-04-14 14:24:07.595,760,333.5,0,1,0
'1713068647622,'2024-04-14 14:24:07.622,760,333.5,0,1,0
'1713068647639,'2024-04-14 14:24:07.639,760,333.5,0,1,0
'1713068647657,'2024-04-14 14:24:07.657,760,333.5,0,1,0
'1713068647683,'2024-04-14 14:24:07.683,760,333.5,0,1,0
'1713068647700,'2024-04-14 14:24:07.700,760,333.5,0,1,0
'1713068647718,'2024-04-14 14:24:07.718,760,333.5,0,1,0
'1713068647744,'2024-04-14 14:24:07.744,760,333.5,0,1,0
'1713068647770,'2024-04-14 14:24:07.770,760,333.5,0,1,0
'1713068647786,'2024-04-14 14:24:07.786,760,333.5,0,1,0
'1713068647812,'2024-04-14 14:24:07.812,760,333.5,0,1,0
'1713068647837,'2024-04-14 14:24:07.837,760,333.5,0,1,0
'1713068647855,'2024-04-14 14:24:07.855,760,333.5,0,1,0
'1713068647879,'2024-04-14 14:24:07.879,760,333.5,0,1,0
'1713068647896,'2024-04-14 14:24:07.896,760,333.5,0,1,0
'1713068647912,'2024-04-14 14:24:07.912,760,333.5,0,1,0
'1713068647937,'2024-04-14 14:24:07.937,760,333.5,0,1,0
'1713068647954,'2024-04-14 14:24:07.954,760,333.5,0,1,0
'1713068647980,'2024-04-14 14:24:07.980,760,333.5,0,1,0
'1713068647997,'2024-04-14 14:24:07.997,760,333.5,0,1,0
'1713068648023,'2024-04-14 14:24:08.023,760,333.5,0,1,0
'1713068648039,'2024-04-14 14:24:08.039,760,333.5,0,1,0
