Timestamp UNIX,Timestamp Unity, X,Y, Left, Middle, Right
1712487281296,2024-04-07 10:54:41.296,768,341.5,0,1,0
1712487281312,2024-04-07 10:54:41.312,768,341.5,0,1,0
1712487281330,2024-04-07 10:54:41.330,768,341.5,0,1,0
1712487281339,2024-04-07 10:54:41.339,768,341.5,0,1,0
1712487281356,2024-04-07 10:54:41.356,768,341.5,0,1,0
1712487281374,2024-04-07 10:54:41.374,768,341.5,0,1,0
1712487281382,2024-04-07 10:54:41.382,768,341.5,0,1,0
1712487281399,2024-04-07 10:54:41.399,768,341.5,0,1,0
1712487281416,2024-04-07 10:54:41.416,768,341.5,0,1,0
1712487281425,2024-04-07 10:54:41.425,768,341.5,0,1,0
1712487281450,2024-04-07 10:54:41.450,768,341.5,0,1,0
1712487281552,2024-04-07 10:54:41.552,768,341.5,0,1,0
1712487281578,2024-04-07 10:54:41.578,768,341.5,0,1,0
1712487281594,2024-04-07 10:54:41.594,768,341.5,0,1,0
1712487281603,2024-04-07 10:54:41.603,768,341.5,0,1,0
1712487281621,2024-04-07 10:54:41.621,768,341.5,0,1,0
1712487281638,2024-04-07 10:54:41.638,768,341.5,0,1,0
1712487281656,2024-04-07 10:54:41.656,768,341.5,0,1,0
1712487281666,2024-04-07 10:54:41.666,768,341.5,0,1,0
1712487281683,2024-04-07 10:54:41.683,768,341.5,0,1,0
1712487281700,2024-04-07 10:54:41.700,768,341.5,0,1,0
1712487281716,2024-04-07 10:54:41.716,768,341.5,0,1,0
1712487281733,2024-04-07 10:54:41.733,768,341.5,0,1,0
1712487281741,2024-04-07 10:54:41.741,768,341.5,0,1,0
1712487281758,2024-04-07 10:54:41.758,768,341.5,0,1,0
1712487281776,2024-04-07 10:54:41.776,768,341.5,0,1,0
1712487281793,2024-04-07 10:54:41.793,768,341.5,0,1,0
1712487281802,2024-04-07 10:54:41.802,768,341.5,0,1,0
1712487281819,2024-04-07 10:54:41.819,768,341.5,0,1,0
1712487281827,2024-04-07 10:54:41.827,768,341.5,0,1,0
1712487281845,2024-04-07 10:54:41.845,768,341.5,0,1,0
1712487281862,2024-04-07 10:54:41.862,768,341.5,0,1,0
1712487281871,2024-04-07 10:54:41.871,768,341.5,0,1,0
1712487281889,2024-04-07 10:54:41.889,768,341.5,0,1,0
1712487281906,2024-04-07 10:54:41.906,768,341.5,0,1,0
1712487281923,2024-04-07 10:54:41.923,768,341.5,0,1,0
1712487281932,2024-04-07 10:54:41.932,768,341.5,0,1,0
1712487281941,2024-04-07 10:54:41.941,768,341.5,0,1,0
1712487281967,2024-04-07 10:54:41.967,768,341.5,0,1,0
1712487281986,2024-04-07 10:54:41.986,768,341.5,0,1,0
1712487282003,2024-04-07 10:54:42.003,768,341.5,0,1,0
1712487282020,2024-04-07 10:54:42.020,768,341.5,0,1,0
1712487282038,2024-04-07 10:54:42.038,768,341.5,0,1,0
1712487282046,2024-04-07 10:54:42.046,768,341.5,0,1,0
1712487282063,2024-04-07 10:54:42.063,768,341.5,0,1,0
1712487282080,2024-04-07 10:54:42.080,768,341.5,0,1,0
1712487282098,2024-04-07 10:54:42.098,768,341.5,0,1,0
1712487282106,2024-04-07 10:54:42.106,768,341.5,0,1,0
1712487282132,2024-04-07 10:54:42.132,768,341.5,0,1,0
1712487282149,2024-04-07 10:54:42.149,768,341.5,0,1,0
1712487282166,2024-04-07 10:54:42.166,768,341.5,0,1,0
1712487282175,2024-04-07 10:54:42.175,768,341.5,0,1,0
1712487282192,2024-04-07 10:54:42.192,768,341.5,0,1,0
1712487282209,2024-04-07 10:54:42.209,768,341.5,0,1,0
1712487282227,2024-04-07 10:54:42.227,768,341.5,0,1,0
1712487282245,2024-04-07 10:54:42.245,768,341.5,0,1,0
1712487282262,2024-04-07 10:54:42.262,768,341.5,0,1,0
1712487282279,2024-04-07 10:54:42.279,768,341.5,0,1,0
1712487282287,2024-04-07 10:54:42.287,768,341.5,0,1,0
1712487282305,2024-04-07 10:54:42.305,768,341.5,0,1,0
1712487282323,2024-04-07 10:54:42.323,768,341.5,0,1,0
1712487282340,2024-04-07 10:54:42.340,768,341.5,0,1,0
1712487282349,2024-04-07 10:54:42.349,768,341.5,0,1,0
1712487282376,2024-04-07 10:54:42.376,768,341.5,0,1,0
1712487282394,2024-04-07 10:54:42.394,768,341.5,0,1,0
1712487282421,2024-04-07 10:54:42.421,768,341.5,0,1,0
1712487282429,2024-04-07 10:54:42.429,768,341.5,0,1,0
1712487282446,2024-04-07 10:54:42.446,768,341.5,0,1,0
1712487282480,2024-04-07 10:54:42.480,768,341.5,0,1,0
1712487282496,2024-04-07 10:54:42.496,768,341.5,0,1,0
1712487282505,2024-04-07 10:54:42.505,768,341.5,0,1,0
1712487282523,2024-04-07 10:54:42.523,768,341.5,0,1,0
1712487282540,2024-04-07 10:54:42.540,768,341.5,0,1,0
1712487282549,2024-04-07 10:54:42.549,768,341.5,0,1,0
1712487282566,2024-04-07 10:54:42.566,768,341.5,0,1,0
1712487282592,2024-04-07 10:54:42.592,768,341.5,0,1,0
1712487282600,2024-04-07 10:54:42.600,768,341.5,0,1,0
1712487282617,2024-04-07 10:54:42.617,768,341.5,0,1,0
1712487282625,2024-04-07 10:54:42.625,768,341.5,0,1,0
1712487282642,2024-04-07 10:54:42.642,768,341.5,0,1,0
1712487282659,2024-04-07 10:54:42.659,768,341.5,0,1,0
1712487282668,2024-04-07 10:54:42.668,768,341.5,0,1,0
1712487282686,2024-04-07 10:54:42.686,768,341.5,0,1,0
1712487282705,2024-04-07 10:54:42.705,768,341.5,0,1,0
1712487282713,2024-04-07 10:54:42.713,768,341.5,0,1,0
1712487282730,2024-04-07 10:54:42.730,768,341.5,0,1,0
1712487282747,2024-04-07 10:54:42.747,768,341.5,0,1,0
1712487282764,2024-04-07 10:54:42.764,768,341.5,0,1,0
1712487282773,2024-04-07 10:54:42.773,768,341.5,0,1,0
1712487282790,2024-04-07 10:54:42.790,768,341.5,0,1,0
1712487282807,2024-04-07 10:54:42.807,768,341.5,0,1,0
1712487282825,2024-04-07 10:54:42.825,768,341.5,0,1,0
1712487282842,2024-04-07 10:54:42.842,768,341.5,0,1,0
1712487282859,2024-04-07 10:54:42.859,768,341.5,0,1,0
1712487282868,2024-04-07 10:54:42.868,768,341.5,0,1,0
1712487282885,2024-04-07 10:54:42.885,768,341.5,0,1,0
1712487282902,2024-04-07 10:54:42.902,768,341.5,0,1,0
1712487282910,2024-04-07 10:54:42.910,768,341.5,0,1,0
1712487282927,2024-04-07 10:54:42.927,768,341.5,0,1,0
1712487282971,2024-04-07 10:54:42.971,768,341.5,0,1,0
1712487282980,2024-04-07 10:54:42.980,768,341.5,0,1,0
1712487282997,2024-04-07 10:54:42.997,768,341.5,0,1,0
1712487283006,2024-04-07 10:54:43.006,768,341.5,0,1,0
1712487283024,2024-04-07 10:54:43.024,768,341.5,0,1,0
1712487283032,2024-04-07 10:54:43.032,768,341.5,0,1,0
1712487283059,2024-04-07 10:54:43.059,768,341.5,0,1,0
1712487283068,2024-04-07 10:54:43.068,768,341.5,0,1,0
1712487283095,2024-04-07 10:54:43.095,768,341.5,0,1,0
1712487283112,2024-04-07 10:54:43.112,768,341.5,0,1,0
1712487283120,2024-04-07 10:54:43.120,768,341.5,0,1,0
1712487283139,2024-04-07 10:54:43.139,768,341.5,0,1,0
1712487283147,2024-04-07 10:54:43.147,768,341.5,0,1,0
1712487283164,2024-04-07 10:54:43.164,768,341.5,0,1,0
1712487283182,2024-04-07 10:54:43.182,768,341.5,0,1,0
1712487283199,2024-04-07 10:54:43.199,768,341.5,0,1,0
1712487283208,2024-04-07 10:54:43.208,768,341.5,0,1,0
1712487283241,2024-04-07 10:54:43.241,768,341.5,0,1,0
1712487283249,2024-04-07 10:54:43.249,768,341.5,0,1,0
1712487283266,2024-04-07 10:54:43.266,768,341.5,0,1,0
1712487283284,2024-04-07 10:54:43.284,768,341.5,0,1,0
1712487283309,2024-04-07 10:54:43.309,768,341.5,0,1,0
1712487283326,2024-04-07 10:54:43.326,768,341.5,0,1,0
1712487283335,2024-04-07 10:54:43.335,768,341.5,0,1,0
1712487283352,2024-04-07 10:54:43.352,768,341.5,0,1,0
1712487283370,2024-04-07 10:54:43.370,768,341.5,0,1,0
1712487283386,2024-04-07 10:54:43.386,768,341.5,0,1,0
1712487283394,2024-04-07 10:54:43.394,768,341.5,0,1,0
1712487283412,2024-04-07 10:54:43.412,768,341.5,0,1,0
1712487283429,2024-04-07 10:54:43.429,768,341.5,0,1,0
1712487283437,2024-04-07 10:54:43.437,768,341.5,0,1,0
1712487283455,2024-04-07 10:54:43.455,768,341.5,0,1,0
1712487283472,2024-04-07 10:54:43.472,768,341.5,0,1,0
1712487283490,2024-04-07 10:54:43.490,768,341.5,0,1,0
1712487283507,2024-04-07 10:54:43.507,768,341.5,0,1,0
1712487283524,2024-04-07 10:54:43.524,768,341.5,0,1,0
1712487283541,2024-04-07 10:54:43.541,768,341.5,0,1,0
1712487283549,2024-04-07 10:54:43.549,768,341.5,0,1,0
1712487283566,2024-04-07 10:54:43.566,768,341.5,0,1,0
1712487283583,2024-04-07 10:54:43.583,768,341.5,0,1,0
1712487283600,2024-04-07 10:54:43.600,768,341.5,0,1,0
1712487283610,2024-04-07 10:54:43.610,768,341.5,0,1,0
1712487283652,2024-04-07 10:54:43.652,768,341.5,0,1,0
1712487283669,2024-04-07 10:54:43.669,768,341.5,0,1,0
1712487283686,2024-04-07 10:54:43.686,768,341.5,0,1,0
1712487283695,2024-04-07 10:54:43.695,768,341.5,0,1,0
1712487283705,2024-04-07 10:54:43.705,768,341.5,0,1,0
1712487283722,2024-04-07 10:54:43.722,768,341.5,0,1,0
1712487283739,2024-04-07 10:54:43.739,768,341.5,0,1,0
1712487283756,2024-04-07 10:54:43.756,768,341.5,0,1,0
1712487283773,2024-04-07 10:54:43.773,768,341.5,0,1,0
1712487283789,2024-04-07 10:54:43.789,768,341.5,0,1,0
1712487283807,2024-04-07 10:54:43.807,768,341.5,0,1,0
1712487283824,2024-04-07 10:54:43.824,768,341.5,0,1,0
1712487283859,2024-04-07 10:54:43.859,768,341.5,0,1,0
1712487283868,2024-04-07 10:54:43.868,768,341.5,0,1,0
1712487283876,2024-04-07 10:54:43.876,768,341.5,0,1,0
1712487283893,2024-04-07 10:54:43.893,768,341.5,0,1,0
1712487283910,2024-04-07 10:54:43.910,768,341.5,0,1,0
1712487283926,2024-04-07 10:54:43.926,768,341.5,0,1,0
1712487283943,2024-04-07 10:54:43.943,768,341.5,0,1,0
1712487283952,2024-04-07 10:54:43.952,768,341.5,0,1,0
1712487283970,2024-04-07 10:54:43.970,768,341.5,0,1,0
1712487284003,2024-04-07 10:54:44.003,768,341.5,0,1,0
1712487284021,2024-04-07 10:54:44.021,768,341.5,0,1,0
1712487284039,2024-04-07 10:54:44.039,768,341.5,0,1,0
1712487284055,2024-04-07 10:54:44.055,768,341.5,0,1,0
1712487284072,2024-04-07 10:54:44.072,768,341.5,0,1,0
1712487284089,2024-04-07 10:54:44.089,768,341.5,0,1,0
1712487284116,2024-04-07 10:54:44.116,768,341.5,0,1,0
1712487284141,2024-04-07 10:54:44.141,768,341.5,0,1,0
1712487284150,2024-04-07 10:54:44.150,768,341.5,0,1,0
1712487284192,2024-04-07 10:54:44.192,768,341.5,0,1,0
1712487284209,2024-04-07 10:54:44.209,768,341.5,0,1,0
1712487284226,2024-04-07 10:54:44.226,768,341.5,0,1,0
1712487284242,2024-04-07 10:54:44.242,768,341.5,0,1,0
1712487284259,2024-04-07 10:54:44.259,768,341.5,0,1,0
1712487284286,2024-04-07 10:54:44.286,768,341.5,0,1,0
1712487284303,2024-04-07 10:54:44.303,768,341.5,0,1,0
1712487284312,2024-04-07 10:54:44.312,768,341.5,0,1,0
1712487284329,2024-04-07 10:54:44.329,768,341.5,0,1,0
1712487284354,2024-04-07 10:54:44.354,768,341.5,0,1,0
1712487284389,2024-04-07 10:54:44.389,768,341.5,0,1,0
1712487284406,2024-04-07 10:54:44.406,768,341.5,0,1,0
1712487284415,2024-04-07 10:54:44.415,768,341.5,0,1,0
1712487284423,2024-04-07 10:54:44.423,768,341.5,0,1,0
1712487284441,2024-04-07 10:54:44.441,768,341.5,0,1,0
1712487284468,2024-04-07 10:54:44.468,768,341.5,0,1,0
1712487284485,2024-04-07 10:54:44.485,768,341.5,0,1,0
1712487284494,2024-04-07 10:54:44.494,768,341.5,0,1,0
1712487284520,2024-04-07 10:54:44.520,768,341.5,0,1,0
1712487284546,2024-04-07 10:54:44.546,768,341.5,0,1,0
1712487284555,2024-04-07 10:54:44.555,768,341.5,0,1,0
1712487284564,2024-04-07 10:54:44.564,768,341.5,0,1,0
1712487284581,2024-04-07 10:54:44.581,768,341.5,0,1,0
1712487284599,2024-04-07 10:54:44.599,768,341.5,0,1,0
1712487284617,2024-04-07 10:54:44.617,768,341.5,0,1,0
1712487284635,2024-04-07 10:54:44.635,768,341.5,0,1,0
1712487284644,2024-04-07 10:54:44.644,768,341.5,0,1,0
1712487284663,2024-04-07 10:54:44.663,768,341.5,0,1,0
1712487284697,2024-04-07 10:54:44.697,768,341.5,0,1,0
1712487284714,2024-04-07 10:54:44.714,768,341.5,0,1,0
1712487284723,2024-04-07 10:54:44.723,768,341.5,0,1,0
1712487284740,2024-04-07 10:54:44.740,768,341.5,0,1,0
1712487284757,2024-04-07 10:54:44.757,768,341.5,0,1,0
1712487284775,2024-04-07 10:54:44.775,768,341.5,0,1,0
1712487284801,2024-04-07 10:54:44.801,768,341.5,0,1,0
1712487284819,2024-04-07 10:54:44.819,768,341.5,0,1,0
1712487284854,2024-04-07 10:54:44.854,768,341.5,0,1,0
1712487284870,2024-04-07 10:54:44.870,768,341.5,0,1,0
1712487284887,2024-04-07 10:54:44.887,768,341.5,0,1,0
1712487284904,2024-04-07 10:54:44.904,768,341.5,0,1,0
1712487284920,2024-04-07 10:54:44.920,768,341.5,0,1,0
1712487284937,2024-04-07 10:54:44.937,768,341.5,0,1,0
1712487284980,2024-04-07 10:54:44.980,768,341.5,0,1,0
1712487284988,2024-04-07 10:54:44.988,768,341.5,0,1,0
1712487285006,2024-04-07 10:54:45.006,768,341.5,0,1,0
1712487285023,2024-04-07 10:54:45.023,768,341.5,0,1,0
1712487285031,2024-04-07 10:54:45.031,768,341.5,0,1,0
1712487285048,2024-04-07 10:54:45.048,768,341.5,0,1,0
1712487285109,2024-04-07 10:54:45.109,768,341.5,0,1,0
1712487285117,2024-04-07 10:54:45.117,768,341.5,0,1,0
1712487285134,2024-04-07 10:54:45.134,768,341.5,0,1,0
1712487285142,2024-04-07 10:54:45.142,768,341.5,0,1,0
1712487285177,2024-04-07 10:54:45.177,768,341.5,0,1,0
1712487285186,2024-04-07 10:54:45.186,768,341.5,0,1,0
1712487285211,2024-04-07 10:54:45.211,768,341.5,0,1,0
1712487285220,2024-04-07 10:54:45.220,768,341.5,0,1,0
1712487285237,2024-04-07 10:54:45.237,768,341.5,0,1,0
1712487285253,2024-04-07 10:54:45.253,768,341.5,0,1,0
1712487285271,2024-04-07 10:54:45.271,768,341.5,0,1,0
1712487285288,2024-04-07 10:54:45.288,768,341.5,0,1,0
