Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713069179400,'2024-04-14 14:32:59.400,760,333.5,0,1,0
'1713069180614,'2024-04-14 14:33:00.614,760,333.5,0,1,0
'1713069180673,'2024-04-14 14:33:00.673,760,333.5,0,1,0
'1713069180699,'2024-04-14 14:33:00.699,760,333.5,0,1,0
'1713069180742,'2024-04-14 14:33:00.742,760,333.5,0,1,0
'1713069180750,'2024-04-14 14:33:00.750,760,333.5,0,1,0
'1713069180768,'2024-04-14 14:33:00.768,760,333.5,0,1,0
'1713069180794,'2024-04-14 14:33:00.794,760,333.5,0,1,0
'1713069180802,'2024-04-14 14:33:00.802,760,333.5,0,1,0
'1713069180819,'2024-04-14 14:33:00.819,760,333.5,0,1,0
'1713069180827,'2024-04-14 14:33:00.827,760,333.5,0,1,0
'1713069180852,'2024-04-14 14:33:00.852,760,333.5,0,1,0
'1713069180868,'2024-04-14 14:33:00.868,760,333.5,0,1,0
'1713069180893,'2024-04-14 14:33:00.893,760,333.5,0,1,0
'1713069180910,'2024-04-14 14:33:00.910,760,333.5,0,1,0
'1713069180936,'2024-04-14 14:33:00.936,760,333.5,0,1,0
'1713069180961,'2024-04-14 14:33:00.961,760,333.5,0,1,0
'1713069180979,'2024-04-14 14:33:00.979,760,333.5,0,1,0
'1713069181004,'2024-04-14 14:33:01.004,760,333.5,0,1,0
'1713069181022,'2024-04-14 14:33:01.022,760,333.5,0,1,0
'1713069181038,'2024-04-14 14:33:01.038,760,333.5,0,1,0
'1713069181048,'2024-04-14 14:33:01.048,760,333.5,0,1,0
'1713069181065,'2024-04-14 14:33:01.065,760,333.5,0,1,0
'1713069181082,'2024-04-14 14:33:01.082,760,333.5,0,1,0
'1713069181108,'2024-04-14 14:33:01.108,760,333.5,0,1,0
'1713069181125,'2024-04-14 14:33:01.125,760,333.5,0,1,0
'1713069181143,'2024-04-14 14:33:01.143,760,333.5,0,1,0
'1713069181169,'2024-04-14 14:33:01.169,760,333.5,0,1,0
'1713069181186,'2024-04-14 14:33:01.186,760,333.5,0,1,0
'1713069181203,'2024-04-14 14:33:01.203,760,333.5,0,1,0
'1713069181211,'2024-04-14 14:33:01.211,760,333.5,0,1,0
'1713069181228,'2024-04-14 14:33:01.228,760,333.5,0,1,0
'1713069181245,'2024-04-14 14:33:01.245,760,333.5,0,1,0
'1713069181262,'2024-04-14 14:33:01.262,760,333.5,0,1,0
'1713069181278,'2024-04-14 14:33:01.278,760,333.5,0,1,0
'1713069181296,'2024-04-14 14:33:01.296,760,333.5,0,1,0
'1713069181312,'2024-04-14 14:33:01.312,760,333.5,0,1,0
'1713069181321,'2024-04-14 14:33:01.321,760,333.5,0,1,0
'1713069181347,'2024-04-14 14:33:01.347,760,333.5,0,1,0
'1713069181398,'2024-04-14 14:33:01.398,760,333.5,0,1,0
'1713069181406,'2024-04-14 14:33:01.406,760,333.5,0,1,0
'1713069181423,'2024-04-14 14:33:01.423,760,333.5,0,1,0
'1713069181432,'2024-04-14 14:33:01.432,760,333.5,0,1,0
'1713069181449,'2024-04-14 14:33:01.449,760,333.5,0,1,0
