Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713071068529,'2024-04-14 15:04:28.529,760,333.5,0,1,0
'1713071069807,'2024-04-14 15:04:29.807,760,333.5,0,1,0
'1713071069875,'2024-04-14 15:04:29.875,760,333.5,0,1,0
'1713071069884,'2024-04-14 15:04:29.884,760,333.5,0,1,0
'1713071069935,'2024-04-14 15:04:29.935,760,333.5,0,1,0
'1713071069952,'2024-04-14 15:04:29.952,760,333.5,0,1,0
'1713071069961,'2024-04-14 15:04:29.961,760,333.5,0,1,0
'1713071069978,'2024-04-14 15:04:29.978,760,333.5,0,1,0
'1713071069986,'2024-04-14 15:04:29.986,760,333.5,0,1,0
'1713071070003,'2024-04-14 15:04:30.003,760,333.5,0,1,0
'1713071070019,'2024-04-14 15:04:30.019,760,333.5,0,1,0
'1713071070037,'2024-04-14 15:04:30.037,760,333.5,0,1,0
'1713071070046,'2024-04-14 15:04:30.046,760,333.5,0,1,0
'1713071070063,'2024-04-14 15:04:30.063,760,333.5,0,1,0
'1713071070072,'2024-04-14 15:04:30.072,760,333.5,0,1,0
'1713071070088,'2024-04-14 15:04:30.088,760,333.5,0,1,0
'1713071070097,'2024-04-14 15:04:30.097,760,333.5,0,1,0
'1713071070125,'2024-04-14 15:04:30.125,760,333.5,0,1,0
'1713071070133,'2024-04-14 15:04:30.133,760,333.5,0,1,0
'1713071070141,'2024-04-14 15:04:30.141,760,333.5,0,1,0
'1713071070149,'2024-04-14 15:04:30.149,760,333.5,0,1,0
'1713071070158,'2024-04-14 15:04:30.158,760,333.5,0,1,0
'1713071070176,'2024-04-14 15:04:30.176,760,333.5,0,1,0
'1713071070184,'2024-04-14 15:04:30.184,760,333.5,0,1,0
'1713071070201,'2024-04-14 15:04:30.201,760,333.5,0,1,0
'1713071070218,'2024-04-14 15:04:30.218,760,333.5,0,1,0
'1713071070226,'2024-04-14 15:04:30.226,760,333.5,0,1,0
'1713071070244,'2024-04-14 15:04:30.244,760,333.5,0,1,0
'1713071070253,'2024-04-14 15:04:30.253,760,333.5,0,1,0
'1713071070269,'2024-04-14 15:04:30.269,760,333.5,0,1,0
'1713071070278,'2024-04-14 15:04:30.278,760,333.5,0,1,0
'1713071070295,'2024-04-14 15:04:30.295,760,333.5,0,1,0
'1713071070311,'2024-04-14 15:04:30.311,760,333.5,0,1,0
'1713071070328,'2024-04-14 15:04:30.328,760,333.5,0,1,0
'1713071070345,'2024-04-14 15:04:30.345,760,333.5,0,1,0
'1713071070353,'2024-04-14 15:04:30.353,760,333.5,0,1,0
'1713071070371,'2024-04-14 15:04:30.371,760,333.5,0,1,0
'1713071070387,'2024-04-14 15:04:30.387,760,333.5,0,1,0
'1713071070403,'2024-04-14 15:04:30.403,760,333.5,0,1,0
'1713071070420,'2024-04-14 15:04:30.420,760,333.5,0,1,0
'1713071070445,'2024-04-14 15:04:30.445,760,333.5,0,1,0
'1713071070454,'2024-04-14 15:04:30.454,760,333.5,0,1,0
'1713071070462,'2024-04-14 15:04:30.462,760,333.5,0,1,0
'1713071070479,'2024-04-14 15:04:30.479,760,333.5,0,1,0
'1713071070488,'2024-04-14 15:04:30.488,760,333.5,0,1,0
'1713071070505,'2024-04-14 15:04:30.505,760,333.5,0,1,0
'1713071070513,'2024-04-14 15:04:30.513,760,333.5,0,1,0
'1713071070530,'2024-04-14 15:04:30.530,760,333.5,0,1,0
'1713071070539,'2024-04-14 15:04:30.539,760,333.5,0,1,0
'1713071070556,'2024-04-14 15:04:30.556,760,333.5,0,1,0
'1713071070565,'2024-04-14 15:04:30.565,760,333.5,0,1,0
'1713071070582,'2024-04-14 15:04:30.582,760,333.5,0,1,0
'1713071070598,'2024-04-14 15:04:30.598,760,333.5,0,1,0
'1713071070615,'2024-04-14 15:04:30.615,760,333.5,0,1,0
'1713071070641,'2024-04-14 15:04:30.641,760,333.5,0,1,0
'1713071070658,'2024-04-14 15:04:30.658,760,333.5,0,1,0
'1713071070675,'2024-04-14 15:04:30.675,760,333.5,0,1,0
'1713071070692,'2024-04-14 15:04:30.692,760,333.5,0,1,0
'1713071070709,'2024-04-14 15:04:30.709,760,333.5,0,1,0
'1713071070726,'2024-04-14 15:04:30.726,760,333.5,0,1,0
'1713071070743,'2024-04-14 15:04:30.743,760,333.5,0,1,0
'1713071070760,'2024-04-14 15:04:30.760,760,333.5,0,1,0
'1713071070777,'2024-04-14 15:04:30.777,760,333.5,0,1,0
'1713071070786,'2024-04-14 15:04:30.786,760,333.5,0,1,0
'1713071070796,'2024-04-14 15:04:30.796,760,333.5,0,1,0
'1713071070815,'2024-04-14 15:04:30.815,760,333.5,0,1,0
'1713071070832,'2024-04-14 15:04:30.832,760,333.5,0,1,0
'1713071070849,'2024-04-14 15:04:30.849,760,333.5,0,1,0
'1713071070866,'2024-04-14 15:04:30.866,760,333.5,0,1,0
'1713071070884,'2024-04-14 15:04:30.884,760,333.5,0,1,0
'1713071070892,'2024-04-14 15:04:30.892,760,333.5,0,1,0
'1713071070909,'2024-04-14 15:04:30.909,760,333.5,0,1,0
'1713071070927,'2024-04-14 15:04:30.927,760,333.5,0,1,0
'1713071070943,'2024-04-14 15:04:30.943,760,333.5,0,1,0
'1713071070961,'2024-04-14 15:04:30.961,760,333.5,0,1,0
'1713071070971,'2024-04-14 15:04:30.971,760,333.5,0,1,0
'1713071070988,'2024-04-14 15:04:30.988,760,333.5,0,1,0
'1713071071005,'2024-04-14 15:04:31.005,760,333.5,0,1,0
'1713071071013,'2024-04-14 15:04:31.013,760,333.5,0,1,0
'1713071071030,'2024-04-14 15:04:31.030,760,333.5,0,1,0
'1713071071047,'2024-04-14 15:04:31.047,760,333.5,0,1,0
'1713071071056,'2024-04-14 15:04:31.056,760,333.5,0,1,0
'1713071071073,'2024-04-14 15:04:31.073,760,333.5,0,1,0
'1713071071090,'2024-04-14 15:04:31.090,760,333.5,0,1,0
'1713071071098,'2024-04-14 15:04:31.098,760,333.5,0,1,0
'1713071071115,'2024-04-14 15:04:31.115,760,333.5,0,1,0
'1713071071141,'2024-04-14 15:04:31.141,760,333.5,0,1,0
'1713071071151,'2024-04-14 15:04:31.151,760,333.5,0,1,0
'1713071071167,'2024-04-14 15:04:31.167,760,333.5,0,1,0
'1713071071186,'2024-04-14 15:04:31.186,760,333.5,0,1,0
'1713071071204,'2024-04-14 15:04:31.204,760,333.5,0,1,0
