Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713069445162,'2024-04-14 14:37:25.162,760,333.5,0,1,0
'1713069446432,'2024-04-14 14:37:26.432,760,333.5,0,1,0
'1713069446492,'2024-04-14 14:37:26.492,760,333.5,0,1,0
'1713069446509,'2024-04-14 14:37:26.509,760,333.5,0,1,0
'1713069446534,'2024-04-14 14:37:26.534,760,333.5,0,1,0
'1713069446551,'2024-04-14 14:37:26.551,760,333.5,0,1,0
'1713069446568,'2024-04-14 14:37:26.568,760,333.5,0,1,0
'1713069446577,'2024-04-14 14:37:26.577,760,333.5,0,1,0
'1713069446595,'2024-04-14 14:37:26.595,760,333.5,0,1,0
'1713069446621,'2024-04-14 14:37:26.621,760,333.5,0,1,0
'1713069446637,'2024-04-14 14:37:26.637,760,333.5,0,1,0
'1713069446662,'2024-04-14 14:37:26.662,760,333.5,0,1,0
'1713069446704,'2024-04-14 14:37:26.704,760,333.5,0,1,0
'1713069446713,'2024-04-14 14:37:26.713,760,333.5,0,1,0
'1713069446730,'2024-04-14 14:37:26.730,760,333.5,0,1,0
'1713069446764,'2024-04-14 14:37:26.764,760,333.5,0,1,0
'1713069446797,'2024-04-14 14:37:26.797,760,333.5,0,1,0
'1713069446806,'2024-04-14 14:37:26.806,760,333.5,0,1,0
'1713069446823,'2024-04-14 14:37:26.823,760,333.5,0,1,0
'1713069446832,'2024-04-14 14:37:26.832,760,333.5,0,1,0
'1713069446850,'2024-04-14 14:37:26.850,760,333.5,0,1,0
'1713069446867,'2024-04-14 14:37:26.867,760,333.5,0,1,0
'1713069446884,'2024-04-14 14:37:26.884,760,333.5,0,1,0
'1713069446911,'2024-04-14 14:37:26.911,760,333.5,0,1,0
'1713069446928,'2024-04-14 14:37:26.928,760,333.5,0,1,0
'1713069446945,'2024-04-14 14:37:26.945,760,333.5,0,1,0
'1713069446970,'2024-04-14 14:37:26.970,760,333.5,0,1,0
'1713069446995,'2024-04-14 14:37:26.995,760,333.5,0,1,0
'1713069447012,'2024-04-14 14:37:27.012,760,333.5,0,1,0
'1713069447029,'2024-04-14 14:37:27.029,760,333.5,0,1,0
'1713069447038,'2024-04-14 14:37:27.038,760,333.5,0,1,0
'1713069447054,'2024-04-14 14:37:27.054,760,333.5,0,1,0
'1713069447071,'2024-04-14 14:37:27.071,760,333.5,0,1,0
'1713069447088,'2024-04-14 14:37:27.088,760,333.5,0,1,0
'1713069447105,'2024-04-14 14:37:27.105,760,333.5,0,1,0
'1713069447121,'2024-04-14 14:37:27.121,760,333.5,0,1,0
'1713069447131,'2024-04-14 14:37:27.131,760,333.5,0,1,0
'1713069447148,'2024-04-14 14:37:27.148,760,333.5,0,1,0
'1713069447164,'2024-04-14 14:37:27.164,760,333.5,0,1,0
'1713069447181,'2024-04-14 14:37:27.181,760,333.5,0,1,0
'1713069447190,'2024-04-14 14:37:27.190,760,333.5,0,1,0
'1713069447207,'2024-04-14 14:37:27.207,760,333.5,0,1,0
'1713069447216,'2024-04-14 14:37:27.216,760,333.5,0,1,0
'1713069447232,'2024-04-14 14:37:27.232,760,333.5,0,1,0
'1713069447249,'2024-04-14 14:37:27.249,760,333.5,0,1,0
'1713069447257,'2024-04-14 14:37:27.257,760,333.5,0,1,0
'1713069447267,'2024-04-14 14:37:27.267,760,333.5,0,1,0
'1713069447285,'2024-04-14 14:37:27.285,760,333.5,0,1,0
'1713069447294,'2024-04-14 14:37:27.294,760,333.5,0,1,0
'1713069447310,'2024-04-14 14:37:27.310,760,333.5,0,1,0
'1713069447319,'2024-04-14 14:37:27.319,760,333.5,0,1,0
'1713069447336,'2024-04-14 14:37:27.336,760,333.5,0,1,0
'1713069447345,'2024-04-14 14:37:27.345,760,333.5,0,1,0
'1713069447370,'2024-04-14 14:37:27.370,760,333.5,0,1,0
'1713069447387,'2024-04-14 14:37:27.387,760,333.5,0,1,0
'1713069447395,'2024-04-14 14:37:27.395,760,333.5,0,1,0
'1713069447422,'2024-04-14 14:37:27.422,760,333.5,0,1,0
'1713069447431,'2024-04-14 14:37:27.431,760,333.5,0,1,0
'1713069447456,'2024-04-14 14:37:27.456,760,333.5,0,1,0
'1713069447474,'2024-04-14 14:37:27.474,760,333.5,0,1,0
'1713069447491,'2024-04-14 14:37:27.491,760,333.5,0,1,0
'1713069447508,'2024-04-14 14:37:27.508,760,333.5,0,1,0
'1713069447525,'2024-04-14 14:37:27.525,760,333.5,0,1,0
'1713069447551,'2024-04-14 14:37:27.551,760,333.5,0,1,0
'1713069447561,'2024-04-14 14:37:27.561,760,333.5,0,1,0
'1713069447588,'2024-04-14 14:37:27.588,760,333.5,0,1,0
'1713069447613,'2024-04-14 14:37:27.613,760,333.5,0,1,0
'1713069447621,'2024-04-14 14:37:27.621,760,333.5,0,1,0
'1713069447648,'2024-04-14 14:37:27.648,760,333.5,0,1,0
'1713069447665,'2024-04-14 14:37:27.665,760,333.5,0,1,0
'1713069447690,'2024-04-14 14:37:27.690,760,333.5,0,1,0
'1713069447707,'2024-04-14 14:37:27.707,760,333.5,0,1,0
'1713069447724,'2024-04-14 14:37:27.724,760,333.5,0,1,0
'1713069447740,'2024-04-14 14:37:27.740,760,333.5,0,1,0
'1713069447757,'2024-04-14 14:37:27.757,760,333.5,0,1,0
'1713069447774,'2024-04-14 14:37:27.774,760,333.5,0,1,0
'1713069447800,'2024-04-14 14:37:27.800,760,333.5,0,1,0
'1713069447817,'2024-04-14 14:37:27.817,760,333.5,0,1,0
'1713069447834,'2024-04-14 14:37:27.834,760,333.5,0,1,0
'1713069447851,'2024-04-14 14:37:27.851,760,333.5,0,1,0
'1713069447877,'2024-04-14 14:37:27.877,760,333.5,0,1,0
'1713069447893,'2024-04-14 14:37:27.893,760,333.5,0,1,0
'1713069447911,'2024-04-14 14:37:27.911,760,333.5,0,1,0
'1713069447929,'2024-04-14 14:37:27.929,760,333.5,0,1,0
'1713069447945,'2024-04-14 14:37:27.945,760,333.5,0,1,0
'1713069447979,'2024-04-14 14:37:27.979,760,333.5,0,1,0
'1713069448048,'2024-04-14 14:37:28.048,760,333.5,0,1,0
'1713069448056,'2024-04-14 14:37:28.056,760,333.5,0,1,0
'1713069448082,'2024-04-14 14:37:28.082,760,333.5,0,1,0
'1713069448100,'2024-04-14 14:37:28.100,760,333.5,0,1,0
'1713069448118,'2024-04-14 14:37:28.118,760,333.5,0,1,0
'1713069448153,'2024-04-14 14:37:28.153,760,333.5,0,1,0
'1713069448170,'2024-04-14 14:37:28.170,760,333.5,0,1,0
'1713069448178,'2024-04-14 14:37:28.178,760,333.5,0,1,0
'1713069448187,'2024-04-14 14:37:28.187,760,333.5,0,1,0
'1713069448205,'2024-04-14 14:37:28.205,760,333.5,0,1,0
'1713069448222,'2024-04-14 14:37:28.222,760,333.5,0,1,0
'1713069448240,'2024-04-14 14:37:28.240,760,333.5,0,1,0
'1713069448249,'2024-04-14 14:37:28.249,760,333.5,0,1,0
'1713069448266,'2024-04-14 14:37:28.266,760,333.5,0,1,0
'1713069448283,'2024-04-14 14:37:28.283,760,333.5,0,1,0
'1713069448299,'2024-04-14 14:37:28.299,760,333.5,0,1,0
'1713069448308,'2024-04-14 14:37:28.308,760,333.5,0,1,0
'1713069448325,'2024-04-14 14:37:28.325,760,333.5,0,1,0
'1713069448342,'2024-04-14 14:37:28.342,760,333.5,0,1,0
'1713069448351,'2024-04-14 14:37:28.351,760,333.5,0,1,0
'1713069448368,'2024-04-14 14:37:28.368,760,333.5,0,1,0
'1713069448385,'2024-04-14 14:37:28.385,760,333.5,0,1,0
'1713069448402,'2024-04-14 14:37:28.402,760,333.5,0,1,0
'1713069448410,'2024-04-14 14:37:28.410,760,333.5,0,1,0
'1713069448427,'2024-04-14 14:37:28.427,760,333.5,0,1,0
'1713069448444,'2024-04-14 14:37:28.444,760,333.5,0,1,0
'1713069448453,'2024-04-14 14:37:28.453,760,333.5,0,1,0
'1713069448470,'2024-04-14 14:37:28.470,760,333.5,0,1,0
'1713069448488,'2024-04-14 14:37:28.488,760,333.5,0,1,0
'1713069448506,'2024-04-14 14:37:28.506,760,333.5,0,1,0
'1713069448532,'2024-04-14 14:37:28.532,760,333.5,0,1,0
'1713069448549,'2024-04-14 14:37:28.549,760,333.5,0,1,0
'1713069448567,'2024-04-14 14:37:28.567,760,333.5,0,1,0
'1713069448585,'2024-04-14 14:37:28.585,760,333.5,0,1,0
'1713069448611,'2024-04-14 14:37:28.611,760,333.5,0,1,0
'1713069448629,'2024-04-14 14:37:28.629,760,333.5,0,1,0
'1713069448647,'2024-04-14 14:37:28.647,760,333.5,0,1,0
'1713069448663,'2024-04-14 14:37:28.663,760,333.5,0,1,0
'1713069448680,'2024-04-14 14:37:28.680,760,333.5,0,1,0
'1713069448706,'2024-04-14 14:37:28.706,760,333.5,0,1,0
'1713069448724,'2024-04-14 14:37:28.724,760,333.5,0,1,0
'1713069448740,'2024-04-14 14:37:28.740,760,333.5,0,1,0
'1713069448757,'2024-04-14 14:37:28.757,760,333.5,0,1,0
'1713069448782,'2024-04-14 14:37:28.782,760,333.5,0,1,0
'1713069448799,'2024-04-14 14:37:28.799,760,333.5,0,1,0
'1713069448816,'2024-04-14 14:37:28.816,760,333.5,0,1,0
'1713069448833,'2024-04-14 14:37:28.833,760,333.5,0,1,0
'1713069448849,'2024-04-14 14:37:28.849,760,333.5,0,1,0
'1713069448875,'2024-04-14 14:37:28.875,760,333.5,0,1,0
'1713069448892,'2024-04-14 14:37:28.892,760,333.5,0,1,0
'1713069448910,'2024-04-14 14:37:28.910,760,333.5,0,1,0
'1713069448930,'2024-04-14 14:37:28.930,760,333.5,0,1,0
'1713069448947,'2024-04-14 14:37:28.947,760,333.5,0,1,0
'1713069448963,'2024-04-14 14:37:28.963,760,333.5,0,1,0
'1713069448988,'2024-04-14 14:37:28.988,760,333.5,0,1,0
'1713069449005,'2024-04-14 14:37:29.005,760,333.5,0,1,0
'1713069449022,'2024-04-14 14:37:29.022,760,333.5,0,1,0
'1713069449040,'2024-04-14 14:37:29.040,760,333.5,0,1,0
'1713069449159,'2024-04-14 14:37:29.159,760,333.5,0,1,0
'1713069449176,'2024-04-14 14:37:29.176,760,333.5,0,1,0
'1713069449184,'2024-04-14 14:37:29.184,760,333.5,0,1,0
'1713069449210,'2024-04-14 14:37:29.210,760,333.5,0,1,0
'1713069449226,'2024-04-14 14:37:29.226,760,333.5,0,1,0
'1713069449243,'2024-04-14 14:37:29.243,760,333.5,0,1,0
'1713069449260,'2024-04-14 14:37:29.260,760,333.5,0,1,0
'1713069449277,'2024-04-14 14:37:29.277,760,333.5,0,1,0
'1713069449302,'2024-04-14 14:37:29.302,760,333.5,0,1,0
'1713069449319,'2024-04-14 14:37:29.319,760,333.5,0,1,0
'1713069449336,'2024-04-14 14:37:29.336,760,333.5,0,1,0
'1713069449361,'2024-04-14 14:37:29.361,760,333.5,0,1,0
'1713069449370,'2024-04-14 14:37:29.370,760,333.5,0,1,0
