Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Left Eye Openness, Right Eye Openness, Gaze on Left, Gaze on Middle, Gaze on Right
'1731039858782,'2024-11-08 15:24:18.782,0,200,-1,-1,-1,-1,0,0,0
'1731039858799,'2024-11-08 15:24:18.799,0,200,-1,-1,-1,-1,0,0,0
'1731039858807,'2024-11-08 15:24:18.807,0,200,-1,-1,-1,-1,0,0,0
'1731039858815,'2024-11-08 15:24:18.815,0,200,-1,-1,-1,-1,0,0,0
'1731039858824,'2024-11-08 15:24:18.824,0,200,-1,-1,-1,-1,0,0,0
'1731039858833,'2024-11-08 15:24:18.833,0,200,-1,-1,-1,-1,0,0,0
'1731039858841,'2024-11-08 15:24:18.841,0,200,-1,-1,-1,-1,0,0,0
'1731039858849,'2024-11-08 15:24:18.849,0,200,-1,-1,-1,-1,0,0,0
'1731039858857,'2024-11-08 15:24:18.857,0,200,-1,-1,-1,-1,0,0,0
'1731039858866,'2024-11-08 15:24:18.866,0,200,-1,-1,-1,-1,0,0,0
'1731039858874,'2024-11-08 15:24:18.874,0,200,-1,-1,-1,-1,0,0,0
'1731039858884,'2024-11-08 15:24:18.884,0,200,-1,-1,-1,-1,0,0,0
'1731039858894,'2024-11-08 15:24:18.894,0,200,-1,-1,-1,-1,0,0,0
'1731039858902,'2024-11-08 15:24:18.902,0,200,-1,-1,-1,-1,0,0,0
'1731039858910,'2024-11-08 15:24:18.910,0,200,-1,-1,-1,-1,0,0,0
'1731039858920,'2024-11-08 15:24:18.920,0,200,-1,-1,-1,-1,0,0,0
'1731039858928,'2024-11-08 15:24:18.928,0,200,-1,-1,-1,-1,0,0,0
'1731039858936,'2024-11-08 15:24:18.936,0,200,-1,-1,-1,-1,0,0,0
'1731039858945,'2024-11-08 15:24:18.945,0,200,-1,-1,-1,-1,0,0,0
'1731039858954,'2024-11-08 15:24:18.954,0,200,-1,-1,-1,-1,0,0,0
'1731039858962,'2024-11-08 15:24:18.962,0,200,-1,-1,-1,-1,0,0,0
'1731039858971,'2024-11-08 15:24:18.971,0,200,-1,-1,-1,-1,0,0,0
'1731039858979,'2024-11-08 15:24:18.979,0,200,-1,-1,-1,-1,0,0,0
'1731039858988,'2024-11-08 15:24:18.988,0,200,-1,-1,-1,-1,0,0,0
'1731039858997,'2024-11-08 15:24:18.997,0,200,-1,-1,-1,-1,0,0,0
'1731039859006,'2024-11-08 15:24:19.006,0,200,-1,-1,-1,-1,0,0,0
'1731039859016,'2024-11-08 15:24:19.016,0,200,-1,-1,-1,-1,0,0,0
'1731039859025,'2024-11-08 15:24:19.025,0,200,-1,-1,-1,-1,0,0,0
'1731039859033,'2024-11-08 15:24:19.033,0,200,-1,-1,-1,-1,0,0,0
'1731039859041,'2024-11-08 15:24:19.041,0,200,-1,-1,-1,-1,0,0,0
'1731039859050,'2024-11-08 15:24:19.050,0,200,-1,-1,-1,-1,0,0,0
'1731039859058,'2024-11-08 15:24:19.058,0,200,-1,-1,-1,-1,0,0,0
'1731039859067,'2024-11-08 15:24:19.067,0,200,-1,-1,-1,-1,0,0,0
'1731039859084,'2024-11-08 15:24:19.084,0,200,-1,-1,-1,-1,0,0,0
'1731039859093,'2024-11-08 15:24:19.093,0,200,-1,-1,-1,-1,0,0,0
'1731039859101,'2024-11-08 15:24:19.101,0,200,-1,-1,-1,-1,0,0,0
'1731039859119,'2024-11-08 15:24:19.119,0,200,-1,-1,-1,-1,0,0,0
'1731039859128,'2024-11-08 15:24:19.128,0,200,-1,-1,-1,-1,0,0,0
'1731039859136,'2024-11-08 15:24:19.136,0,200,-1,-1,-1,-1,0,0,0
'1731039859145,'2024-11-08 15:24:19.145,0,200,-1,-1,-1,-1,0,0,0
'1731039859154,'2024-11-08 15:24:19.154,0,200,-1,-1,-1,-1,0,0,0
'1731039859162,'2024-11-08 15:24:19.162,0,200,-1,-1,-1,-1,0,0,0
'1731039859171,'2024-11-08 15:24:19.171,0,200,-1,-1,-1,-1,0,0,0
'1731039859179,'2024-11-08 15:24:19.179,0,200,-1,-1,-1,-1,0,0,0
'1731039859197,'2024-11-08 15:24:19.197,0,200,-1,-1,-1,-1,0,0,0
'1731039859205,'2024-11-08 15:24:19.205,0,200,-1,-1,-1,-1,0,0,0
'1731039859215,'2024-11-08 15:24:19.215,0,200,-1,-1,-1,-1,0,0,0
'1731039859224,'2024-11-08 15:24:19.224,0,200,-1,-1,-1,-1,0,0,0
'1731039859232,'2024-11-08 15:24:19.232,0,200,-1,-1,-1,-1,0,0,0
'1731039859240,'2024-11-08 15:24:19.240,0,200,-1,-1,-1,-1,0,0,0
'1731039859249,'2024-11-08 15:24:19.249,0,200,-1,-1,-1,-1,0,0,0
'1731039859257,'2024-11-08 15:24:19.257,0,200,-1,-1,-1,-1,0,0,0
'1731039859267,'2024-11-08 15:24:19.267,0,200,-1,-1,-1,-1,0,0,0
'1731039859326,'2024-11-08 15:24:19.326,0,200,-1,-1,-1,-1,0,0,0
'1731039859334,'2024-11-08 15:24:19.334,0,200,-1,-1,-1,-1,0,0,0
'1731039859343,'2024-11-08 15:24:19.343,0,200,-1,-1,-1,-1,0,0,0
'1731039859353,'2024-11-08 15:24:19.353,0,200,-1,-1,-1,-1,0,0,0
'1731039859361,'2024-11-08 15:24:19.361,0,200,-1,-1,-1,-1,0,0,0
'1731039859370,'2024-11-08 15:24:19.370,0,200,-1,-1,-1,-1,0,0,0
'1731039859379,'2024-11-08 15:24:19.379,0,200,-1,-1,-1,-1,0,0,0
'1731039859397,'2024-11-08 15:24:19.397,0,200,-1,-1,-1,-1,0,0,0
'1731039859406,'2024-11-08 15:24:19.406,0,200,-1,-1,-1,-1,0,0,0
'1731039859422,'2024-11-08 15:24:19.422,0,200,-1,-1,-1,-1,0,0,0
'1731039859438,'2024-11-08 15:24:19.438,0,200,-1,-1,-1,-1,0,0,0
'1731039859447,'2024-11-08 15:24:19.447,0,200,-1,-1,-1,-1,0,0,0
'1731039859456,'2024-11-08 15:24:19.456,0,200,-1,-1,-1,-1,0,0,0
'1731039859464,'2024-11-08 15:24:19.464,0,200,-1,-1,-1,-1,0,0,0
'1731039859472,'2024-11-08 15:24:19.472,0,200,-1,-1,-1,-1,0,0,0
'1731039859489,'2024-11-08 15:24:19.489,0,200,-1,-1,-1,-1,0,0,0
'1731039859507,'2024-11-08 15:24:19.507,0,200,-1,-1,-1,-1,0,0,0
'1731039859515,'2024-11-08 15:24:19.515,0,200,-1,-1,-1,-1,0,0,0
'1731039859524,'2024-11-08 15:24:19.524,0,200,-1,-1,-1,-1,0,0,0
'1731039859541,'2024-11-08 15:24:19.541,0,200,-1,-1,-1,-1,0,0,0
'1731039859558,'2024-11-08 15:24:19.558,0,200,-1,-1,-1,-1,0,0,0
'1731039859566,'2024-11-08 15:24:19.566,0,200,-1,-1,-1,-1,0,0,0
'1731039859575,'2024-11-08 15:24:19.575,0,200,-1,-1,-1,-1,0,0,0
'1731039859584,'2024-11-08 15:24:19.584,0,200,-1,-1,-1,-1,0,0,0
'1731039859593,'2024-11-08 15:24:19.593,0,200,-1,-1,-1,-1,0,0,0
'1731039859602,'2024-11-08 15:24:19.602,0,200,-1,-1,-1,-1,0,0,0
'1731039859610,'2024-11-08 15:24:19.610,0,200,-1,-1,-1,-1,0,0,0
'1731039859619,'2024-11-08 15:24:19.619,0,200,-1,-1,-1,-1,0,0,0
'1731039859628,'2024-11-08 15:24:19.628,0,200,-1,-1,-1,-1,0,0,0
'1731039859637,'2024-11-08 15:24:19.637,0,200,-1,-1,-1,-1,0,0,0
'1731039859645,'2024-11-08 15:24:19.645,0,200,-1,-1,-1,-1,0,0,0
'1731039859654,'2024-11-08 15:24:19.654,0,200,-1,-1,-1,-1,0,0,0
'1731039859662,'2024-11-08 15:24:19.662,0,200,-1,-1,-1,-1,0,0,0
'1731039859670,'2024-11-08 15:24:19.670,0,200,-1,-1,-1,-1,0,0,0
'1731039859679,'2024-11-08 15:24:19.679,0,200,-1,-1,-1,-1,0,0,0
'1731039859688,'2024-11-08 15:24:19.688,0,200,-1,-1,-1,-1,0,0,0
'1731039859697,'2024-11-08 15:24:19.697,0,200,-1,-1,-1,-1,0,0,0
'1731039859707,'2024-11-08 15:24:19.707,0,200,-1,-1,-1,-1,0,0,0
'1731039859716,'2024-11-08 15:24:19.716,0,200,-1,-1,-1,-1,0,0,0
'1731039859724,'2024-11-08 15:24:19.724,0,200,-1,-1,-1,-1,0,0,0
'1731039859742,'2024-11-08 15:24:19.742,0,200,-1,-1,-1,-1,0,0,0
'1731039859752,'2024-11-08 15:24:19.752,0,200,-1,-1,-1,-1,0,0,0
'1731039859760,'2024-11-08 15:24:19.760,0,200,-1,-1,-1,-1,0,0,0
'1731039859769,'2024-11-08 15:24:19.769,0,200,-1,-1,-1,-1,0,0,0
'1731039859778,'2024-11-08 15:24:19.778,0,200,-1,-1,-1,-1,0,0,0
'1731039859787,'2024-11-08 15:24:19.787,0,200,-1,-1,-1,-1,0,0,0
'1731039859796,'2024-11-08 15:24:19.796,0,200,-1,-1,-1,-1,0,0,0
'1731039859804,'2024-11-08 15:24:19.804,0,200,-1,-1,-1,-1,0,0,0
'1731039859813,'2024-11-08 15:24:19.813,0,200,-1,-1,-1,-1,0,0,0
'1731039859830,'2024-11-08 15:24:19.830,0,200,-1,-1,-1,-1,0,0,0
'1731039859839,'2024-11-08 15:24:19.839,0,200,-1,-1,-1,-1,0,0,0
'1731039859848,'2024-11-08 15:24:19.848,0,200,-1,-1,-1,-1,0,0,0
'1731039859856,'2024-11-08 15:24:19.856,0,200,-1,-1,-1,-1,0,0,0
'1731039859874,'2024-11-08 15:24:19.874,0,200,-1,-1,-1,-1,0,0,0
'1731039859883,'2024-11-08 15:24:19.883,0,200,-1,-1,-1,-1,0,0,0
'1731039859892,'2024-11-08 15:24:19.892,0,200,-1,-1,-1,-1,0,0,0
'1731039859900,'2024-11-08 15:24:19.900,0,200,-1,-1,-1,-1,0,0,0
'1731039859909,'2024-11-08 15:24:19.909,0,200,-1,-1,-1,-1,0,0,0
'1731039859918,'2024-11-08 15:24:19.918,0,200,-1,-1,-1,-1,0,0,0
'1731039859926,'2024-11-08 15:24:19.926,0,200,-1,-1,-1,-1,0,0,0
'1731039859934,'2024-11-08 15:24:19.934,0,200,-1,-1,-1,-1,0,0,0
'1731039859943,'2024-11-08 15:24:19.943,0,200,-1,-1,-1,-1,0,0,0
'1731039859952,'2024-11-08 15:24:19.952,0,200,-1,-1,-1,-1,0,0,0
'1731039859961,'2024-11-08 15:24:19.961,0,200,-1,-1,-1,-1,0,0,0
'1731039859970,'2024-11-08 15:24:19.970,0,200,-1,-1,-1,-1,0,0,0
'1731039859978,'2024-11-08 15:24:19.978,0,200,-1,-1,-1,-1,0,0,0
'1731039859987,'2024-11-08 15:24:19.987,0,200,-1,-1,-1,-1,0,0,0
'1731039859996,'2024-11-08 15:24:19.996,0,200,-1,-1,-1,-1,0,0,0
'1731039860004,'2024-11-08 15:24:20.004,0,200,-1,-1,-1,-1,0,0,0
'1731039860014,'2024-11-08 15:24:20.014,0,200,-1,-1,-1,-1,0,0,0
'1731039860022,'2024-11-08 15:24:20.022,0,200,-1,-1,-1,-1,0,0,0
'1731039860039,'2024-11-08 15:24:20.039,0,200,-1,-1,-1,-1,0,0,0
'1731039860048,'2024-11-08 15:24:20.048,0,200,-1,-1,-1,-1,0,0,0
'1731039860056,'2024-11-08 15:24:20.056,0,200,-1,-1,-1,-1,0,0,0
'1731039860065,'2024-11-08 15:24:20.065,0,200,-1,-1,-1,-1,0,0,0
'1731039860124,'2024-11-08 15:24:20.124,0,200,-1,-1,-1,-1,0,0,0
'1731039860132,'2024-11-08 15:24:20.132,0,200,-1,-1,-1,-1,0,0,0
'1731039860141,'2024-11-08 15:24:20.141,0,200,-1,-1,-1,-1,0,0,0
'1731039860149,'2024-11-08 15:24:20.149,0,200,-1,-1,-1,-1,0,0,0
'1731039860157,'2024-11-08 15:24:20.157,0,200,-1,-1,-1,-1,0,0,0
'1731039860166,'2024-11-08 15:24:20.166,0,200,-1,-1,-1,-1,0,0,0
'1731039860175,'2024-11-08 15:24:20.175,0,200,-1,-1,-1,-1,0,0,0
'1731039860186,'2024-11-08 15:24:20.186,0,200,-1,-1,-1,-1,0,0,0
'1731039860194,'2024-11-08 15:24:20.194,0,200,-1,-1,-1,-1,0,0,0
'1731039860202,'2024-11-08 15:24:20.202,0,200,-1,-1,-1,-1,0,0,0
'1731039860218,'2024-11-08 15:24:20.218,0,200,-1,-1,-1,-1,0,0,0
'1731039860227,'2024-11-08 15:24:20.227,0,200,-1,-1,-1,-1,0,0,0
'1731039860235,'2024-11-08 15:24:20.235,0,200,-1,-1,-1,-1,0,0,0
'1731039860244,'2024-11-08 15:24:20.244,0,200,-1,-1,-1,-1,0,0,0
'1731039860252,'2024-11-08 15:24:20.252,0,200,-1,-1,-1,-1,0,0,0
'1731039860261,'2024-11-08 15:24:20.261,0,200,-1,-1,-1,-1,0,0,0
'1731039860269,'2024-11-08 15:24:20.269,0,200,-1,-1,-1,-1,0,0,0
'1731039860277,'2024-11-08 15:24:20.277,0,200,-1,-1,-1,-1,0,0,0
'1731039860287,'2024-11-08 15:24:20.287,0,200,-1,-1,-1,-1,0,0,0
'1731039860345,'2024-11-08 15:24:20.345,0,200,-1,-1,-1,-1,0,0,0
'1731039860353,'2024-11-08 15:24:20.353,0,200,-1,-1,-1,-1,0,0,0
'1731039860361,'2024-11-08 15:24:20.361,0,200,-1,-1,-1,-1,0,0,0
'1731039860369,'2024-11-08 15:24:20.369,0,200,-1,-1,-1,-1,0,0,0
'1731039860378,'2024-11-08 15:24:20.378,0,200,-1,-1,-1,-1,0,0,0
'1731039860386,'2024-11-08 15:24:20.386,0,200,-1,-1,-1,-1,0,0,0
'1731039860395,'2024-11-08 15:24:20.395,0,200,-1,-1,-1,-1,0,0,0
'1731039860403,'2024-11-08 15:24:20.403,0,200,-1,-1,-1,-1,0,0,0
'1731039860420,'2024-11-08 15:24:20.420,0,200,-1,-1,-1,-1,0,0,0
'1731039860429,'2024-11-08 15:24:20.429,0,200,-1,-1,-1,-1,0,0,0
'1731039860437,'2024-11-08 15:24:20.437,0,200,-1,-1,-1,-1,0,0,0
'1731039860445,'2024-11-08 15:24:20.445,0,200,-1,-1,-1,-1,0,0,0
'1731039860454,'2024-11-08 15:24:20.454,0,200,-1,-1,-1,-1,0,0,0
'1731039860462,'2024-11-08 15:24:20.462,0,200,-1,-1,-1,-1,0,0,0
'1731039860479,'2024-11-08 15:24:20.479,0,200,-1,-1,-1,-1,0,0,0
'1731039860488,'2024-11-08 15:24:20.488,0,200,-1,-1,-1,-1,0,0,0
'1731039860496,'2024-11-08 15:24:20.496,0,200,-1,-1,-1,-1,0,0,0
'1731039860504,'2024-11-08 15:24:20.504,0,200,-1,-1,-1,-1,0,0,0
'1731039860512,'2024-11-08 15:24:20.512,0,200,-1,-1,-1,-1,0,0,0
'1731039860521,'2024-11-08 15:24:20.521,0,200,-1,-1,-1,-1,0,0,0
'1731039860530,'2024-11-08 15:24:20.530,0,200,-1,-1,-1,-1,0,0,0
'1731039860538,'2024-11-08 15:24:20.538,0,200,-1,-1,-1,-1,0,0,0
'1731039860547,'2024-11-08 15:24:20.547,0,200,-1,-1,-1,-1,0,0,0
'1731039860563,'2024-11-08 15:24:20.563,0,200,-1,-1,-1,-1,0,0,0
'1731039860580,'2024-11-08 15:24:20.580,0,200,-1,-1,-1,-1,0,0,0
'1731039860589,'2024-11-08 15:24:20.589,0,200,-1,-1,-1,-1,0,0,0
'1731039860597,'2024-11-08 15:24:20.597,0,200,-1,-1,-1,-1,0,0,0
'1731039860605,'2024-11-08 15:24:20.605,0,200,-1,-1,-1,-1,0,0,0
'1731039860614,'2024-11-08 15:24:20.614,0,200,-1,-1,-1,-1,0,0,0
'1731039860630,'2024-11-08 15:24:20.630,0,200,-1,-1,-1,-1,0,0,0
'1731039860638,'2024-11-08 15:24:20.638,0,200,-1,-1,-1,-1,0,0,0
'1731039860648,'2024-11-08 15:24:20.648,0,200,-1,-1,-1,-1,0,0,0
'1731039860656,'2024-11-08 15:24:20.656,0,200,-1,-1,-1,-1,0,0,0
'1731039860665,'2024-11-08 15:24:20.665,0,200,-1,-1,-1,-1,0,0,0
'1731039860674,'2024-11-08 15:24:20.674,0,200,-1,-1,-1,-1,0,0,0
'1731039860683,'2024-11-08 15:24:20.683,0,200,-1,-1,-1,-1,0,0,0
'1731039860691,'2024-11-08 15:24:20.691,0,200,-1,-1,-1,-1,0,0,0
'1731039860699,'2024-11-08 15:24:20.699,0,200,-1,-1,-1,-1,0,0,0
'1731039860708,'2024-11-08 15:24:20.708,0,200,-1,-1,-1,-1,0,0,0
'1731039860717,'2024-11-08 15:24:20.717,0,200,-1,-1,-1,-1,0,0,0
'1731039860726,'2024-11-08 15:24:20.726,0,200,-1,-1,-1,-1,0,0,0
'1731039860735,'2024-11-08 15:24:20.735,0,200,-1,-1,-1,-1,0,0,0
'1731039860744,'2024-11-08 15:24:20.744,0,200,-1,-1,-1,-1,0,0,0
'1731039860761,'2024-11-08 15:24:20.761,0,200,-1,-1,-1,-1,0,0,0
'1731039860770,'2024-11-08 15:24:20.770,0,200,-1,-1,-1,-1,0,0,0
'1731039860779,'2024-11-08 15:24:20.779,0,200,-1,-1,-1,-1,0,0,0
'1731039860788,'2024-11-08 15:24:20.788,0,200,-1,-1,-1,-1,0,0,0
'1731039860796,'2024-11-08 15:24:20.796,0,200,-1,-1,-1,-1,0,0,0
'1731039860804,'2024-11-08 15:24:20.804,0,200,-1,-1,-1,-1,0,0,0
'1731039860822,'2024-11-08 15:24:20.822,0,200,-1,-1,-1,-1,0,0,0
'1731039860839,'2024-11-08 15:24:20.839,0,200,-1,-1,-1,-1,0,0,0
'1731039860847,'2024-11-08 15:24:20.847,0,200,-1,-1,-1,-1,0,0,0
'1731039860864,'2024-11-08 15:24:20.864,0,200,-1,-1,-1,-1,0,0,0
'1731039860873,'2024-11-08 15:24:20.873,0,200,-1,-1,-1,-1,0,0,0
'1731039860881,'2024-11-08 15:24:20.881,0,200,-1,-1,-1,-1,0,0,0
'1731039860889,'2024-11-08 15:24:20.889,0,200,-1,-1,-1,-1,0,0,0
'1731039860898,'2024-11-08 15:24:20.898,0,200,-1,-1,-1,-1,0,0,0
'1731039860907,'2024-11-08 15:24:20.907,0,200,-1,-1,-1,-1,0,0,0
'1731039860915,'2024-11-08 15:24:20.915,0,200,-1,-1,-1,-1,0,0,0
'1731039860932,'2024-11-08 15:24:20.932,0,200,-1,-1,-1,-1,0,0,0
'1731039860940,'2024-11-08 15:24:20.940,0,200,-1,-1,-1,-1,0,0,0
'1731039860949,'2024-11-08 15:24:20.949,0,200,-1,-1,-1,-1,0,0,0
'1731039860958,'2024-11-08 15:24:20.958,0,200,-1,-1,-1,-1,0,0,0
'1731039860967,'2024-11-08 15:24:20.967,0,200,-1,-1,-1,-1,0,0,0
'1731039860984,'2024-11-08 15:24:20.984,0,200,-1,-1,-1,-1,0,0,0
'1731039860993,'2024-11-08 15:24:20.993,0,200,-1,-1,-1,-1,0,0,0
'1731039861001,'2024-11-08 15:24:21.001,0,200,-1,-1,-1,-1,0,0,0
'1731039861009,'2024-11-08 15:24:21.009,0,200,-1,-1,-1,-1,0,0,0
'1731039861017,'2024-11-08 15:24:21.017,0,200,-1,-1,-1,-1,0,0,0
'1731039861026,'2024-11-08 15:24:21.026,0,200,-1,-1,-1,-1,0,0,0
'1731039861034,'2024-11-08 15:24:21.034,0,200,-1,-1,-1,-1,0,0,0
'1731039861051,'2024-11-08 15:24:21.051,0,200,-1,-1,-1,-1,0,0,0
'1731039861060,'2024-11-08 15:24:21.060,0,200,-1,-1,-1,-1,0,0,0
'1731039861069,'2024-11-08 15:24:21.069,0,200,-1,-1,-1,-1,0,0,0
'1731039861078,'2024-11-08 15:24:21.078,0,200,-1,-1,-1,-1,0,0,0
'1731039861086,'2024-11-08 15:24:21.086,0,200,-1,-1,-1,-1,0,0,0
'1731039861095,'2024-11-08 15:24:21.095,0,200,-1,-1,-1,-1,0,0,0
'1731039861103,'2024-11-08 15:24:21.103,0,200,-1,-1,-1,-1,0,0,0
'1731039861111,'2024-11-08 15:24:21.111,0,200,-1,-1,-1,-1,0,0,0
'1731039861120,'2024-11-08 15:24:21.120,0,200,-1,-1,-1,-1,0,0,0
'1731039861128,'2024-11-08 15:24:21.128,0,200,-1,-1,-1,-1,0,0,0
'1731039861145,'2024-11-08 15:24:21.145,0,200,-1,-1,-1,-1,0,0,0
'1731039861155,'2024-11-08 15:24:21.155,0,200,-1,-1,-1,-1,0,0,0
'1731039861163,'2024-11-08 15:24:21.163,0,200,-1,-1,-1,-1,0,0,0
'1731039861171,'2024-11-08 15:24:21.171,0,200,-1,-1,-1,-1,0,0,0
'1731039861188,'2024-11-08 15:24:21.188,0,200,-1,-1,-1,-1,0,0,0
'1731039861197,'2024-11-08 15:24:21.197,0,200,-1,-1,-1,-1,0,0,0
'1731039861205,'2024-11-08 15:24:21.205,0,200,-1,-1,-1,-1,0,0,0
'1731039861214,'2024-11-08 15:24:21.214,0,200,-1,-1,-1,-1,0,0,0
'1731039861223,'2024-11-08 15:24:21.223,0,200,-1,-1,-1,-1,0,0,0
'1731039861231,'2024-11-08 15:24:21.231,0,200,-1,-1,-1,-1,0,0,0
'1731039861241,'2024-11-08 15:24:21.241,0,200,-1,-1,-1,-1,0,0,0
'1731039861284,'2024-11-08 15:24:21.284,0,200,-1,-1,-1,-1,0,0,0
'1731039861301,'2024-11-08 15:24:21.301,0,200,-1,-1,-1,-1,0,0,0
'1731039861311,'2024-11-08 15:24:21.311,0,200,-1,-1,-1,-1,0,0,0
'1731039861320,'2024-11-08 15:24:21.320,0,200,-1,-1,-1,-1,0,0,0
'1731039861329,'2024-11-08 15:24:21.329,0,200,-1,-1,-1,-1,0,0,0
'1731039861337,'2024-11-08 15:24:21.337,0,200,-1,-1,-1,-1,0,0,0
'1731039861346,'2024-11-08 15:24:21.346,0,200,-1,-1,-1,-1,0,0,0
'1731039861354,'2024-11-08 15:24:21.354,0,200,-1,-1,-1,-1,0,0,0
'1731039861363,'2024-11-08 15:24:21.363,0,200,-1,-1,-1,-1,0,0,0
'1731039861388,'2024-11-08 15:24:21.388,0,200,-1,-1,-1,-1,0,0,0
'1731039861396,'2024-11-08 15:24:21.396,0,200,-1,-1,-1,-1,0,0,0
'1731039861413,'2024-11-08 15:24:21.413,0,200,-1,-1,-1,-1,0,0,0
'1731039861421,'2024-11-08 15:24:21.421,0,200,-1,-1,-1,-1,0,0,0
'1731039861430,'2024-11-08 15:24:21.430,0,200,-1,-1,-1,-1,0,0,0
'1731039861438,'2024-11-08 15:24:21.438,0,200,-1,-1,-1,-1,0,0,0
'1731039861447,'2024-11-08 15:24:21.447,0,200,-1,-1,-1,-1,0,0,0
'1731039861456,'2024-11-08 15:24:21.456,0,200,-1,-1,-1,-1,0,0,0
'1731039861464,'2024-11-08 15:24:21.464,0,200,-1,-1,-1,-1,0,0,0
'1731039861473,'2024-11-08 15:24:21.473,0,200,-1,-1,-1,-1,0,0,0
'1731039861492,'2024-11-08 15:24:21.492,0,200,-1,-1,-1,-1,0,0,0
'1731039861500,'2024-11-08 15:24:21.500,0,200,-1,-1,-1,-1,0,0,0
'1731039861508,'2024-11-08 15:24:21.508,0,200,-1,-1,-1,-1,0,0,0
'1731039861517,'2024-11-08 15:24:21.517,0,200,-1,-1,-1,-1,0,0,0
'1731039861525,'2024-11-08 15:24:21.525,0,200,-1,-1,-1,-1,0,0,0
'1731039861533,'2024-11-08 15:24:21.533,0,200,-1,-1,-1,-1,0,0,0
'1731039861542,'2024-11-08 15:24:21.542,0,200,-1,-1,-1,-1,0,0,0
'1731039861550,'2024-11-08 15:24:21.550,0,200,-1,-1,-1,-1,0,0,0
'1731039861559,'2024-11-08 15:24:21.559,0,200,-1,-1,-1,-1,0,0,0
'1731039861567,'2024-11-08 15:24:21.567,0,200,-1,-1,-1,-1,0,0,0
'1731039861576,'2024-11-08 15:24:21.576,0,200,-1,-1,-1,-1,0,0,0
'1731039861584,'2024-11-08 15:24:21.584,0,200,-1,-1,-1,-1,0,0,0
'1731039861592,'2024-11-08 15:24:21.592,0,200,-1,-1,-1,-1,0,0,0
'1731039861601,'2024-11-08 15:24:21.601,0,200,-1,-1,-1,-1,0,0,0
'1731039861609,'2024-11-08 15:24:21.609,0,200,-1,-1,-1,-1,0,0,0
'1731039861617,'2024-11-08 15:24:21.617,0,200,-1,-1,-1,-1,0,0,0
'1731039861626,'2024-11-08 15:24:21.626,0,200,-1,-1,-1,-1,0,0,0
'1731039861635,'2024-11-08 15:24:21.635,0,200,-1,-1,-1,-1,0,0,0
'1731039861644,'2024-11-08 15:24:21.644,0,200,-1,-1,-1,-1,0,0,0
'1731039861652,'2024-11-08 15:24:21.652,0,200,-1,-1,-1,-1,0,0,0
'1731039861660,'2024-11-08 15:24:21.660,0,200,-1,-1,-1,-1,0,0,0
'1731039861669,'2024-11-08 15:24:21.669,0,200,-1,-1,-1,-1,0,0,0
'1731039861677,'2024-11-08 15:24:21.677,0,200,-1,-1,-1,-1,0,0,0
'1731039861686,'2024-11-08 15:24:21.686,0,200,-1,-1,-1,-1,0,0,0
'1731039861696,'2024-11-08 15:24:21.696,0,200,-1,-1,-1,-1,0,0,0
'1731039861713,'2024-11-08 15:24:21.713,0,200,-1,-1,-1,-1,0,0,0
'1731039861721,'2024-11-08 15:24:21.721,0,200,-1,-1,-1,-1,0,0,0
'1731039861730,'2024-11-08 15:24:21.730,0,200,-1,-1,-1,-1,0,0,0
'1731039861738,'2024-11-08 15:24:21.738,0,200,-1,-1,-1,-1,0,0,0
'1731039861746,'2024-11-08 15:24:21.746,0,200,-1,-1,-1,-1,0,0,0
'1731039861755,'2024-11-08 15:24:21.755,0,200,-1,-1,-1,-1,0,0,0
'1731039861763,'2024-11-08 15:24:21.763,0,200,-1,-1,-1,-1,0,0,0
'1731039861772,'2024-11-08 15:24:21.772,0,200,-1,-1,-1,-1,0,0,0
'1731039861780,'2024-11-08 15:24:21.780,0,200,-1,-1,-1,-1,0,0,0
'1731039861788,'2024-11-08 15:24:21.788,0,200,-1,-1,-1,-1,0,0,0
'1731039861796,'2024-11-08 15:24:21.796,0,200,-1,-1,-1,-1,0,0,0
'1731039861805,'2024-11-08 15:24:21.805,0,200,-1,-1,-1,-1,0,0,0
'1731039861822,'2024-11-08 15:24:21.822,0,200,-1,-1,-1,-1,0,0,0
'1731039861839,'2024-11-08 15:24:21.839,0,200,-1,-1,-1,-1,0,0,0
'1731039861856,'2024-11-08 15:24:21.856,0,200,-1,-1,-1,-1,0,0,0
'1731039861873,'2024-11-08 15:24:21.873,0,200,-1,-1,-1,-1,0,0,0
'1731039861882,'2024-11-08 15:24:21.882,0,200,-1,-1,-1,-1,0,0,0
'1731039861890,'2024-11-08 15:24:21.890,0,200,-1,-1,-1,-1,0,0,0
'1731039861899,'2024-11-08 15:24:21.899,0,200,-1,-1,-1,-1,0,0,0
'1731039861918,'2024-11-08 15:24:21.918,0,200,-1,-1,-1,-1,0,0,0
'1731039861927,'2024-11-08 15:24:21.927,0,200,-1,-1,-1,-1,0,0,0
'1731039861935,'2024-11-08 15:24:21.935,0,200,-1,-1,-1,-1,0,0,0
'1731039861944,'2024-11-08 15:24:21.944,0,200,-1,-1,-1,-1,0,0,0
'1731039861952,'2024-11-08 15:24:21.952,0,200,-1,-1,-1,-1,0,0,0
'1731039861961,'2024-11-08 15:24:21.961,0,200,-1,-1,-1,-1,0,0,0
'1731039861969,'2024-11-08 15:24:21.969,0,200,-1,-1,-1,-1,0,0,0
