Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713067738666,'2024-04-14 14:08:58.666,760,333.5,0,1,0
'1713067740129,'2024-04-14 14:09:00.129,760,333.5,0,1,0
'1713067740213,'2024-04-14 14:09:00.213,760,333.5,0,1,0
'1713067740273,'2024-04-14 14:09:00.273,760,333.5,0,1,0
'1713067740317,'2024-04-14 14:09:00.317,760,333.5,0,1,0
'1713067740334,'2024-04-14 14:09:00.334,760,333.5,0,1,0
'1713067740368,'2024-04-14 14:09:00.368,760,333.5,0,1,0
'1713067740376,'2024-04-14 14:09:00.376,760,333.5,0,1,0
'1713067740393,'2024-04-14 14:09:00.393,760,333.5,0,1,0
'1713067740401,'2024-04-14 14:09:00.401,760,333.5,0,1,0
'1713067740426,'2024-04-14 14:09:00.426,760,333.5,0,1,0
'1713067740443,'2024-04-14 14:09:00.443,760,333.5,0,1,0
'1713067740468,'2024-04-14 14:09:00.468,760,333.5,0,1,0
'1713067740484,'2024-04-14 14:09:00.484,760,333.5,0,1,0
'1713067740526,'2024-04-14 14:09:00.526,760,333.5,0,1,0
'1713067740535,'2024-04-14 14:09:00.535,760,333.5,0,1,0
'1713067740552,'2024-04-14 14:09:00.552,760,333.5,0,1,0
'1713067740570,'2024-04-14 14:09:00.570,760,333.5,0,1,0
'1713067740586,'2024-04-14 14:09:00.586,760,333.5,0,1,0
'1713067740613,'2024-04-14 14:09:00.613,760,333.5,0,1,0
'1713067740630,'2024-04-14 14:09:00.630,760,333.5,0,1,0
'1713067740647,'2024-04-14 14:09:00.647,760,333.5,0,1,0
'1713067740665,'2024-04-14 14:09:00.665,760,333.5,0,1,0
'1713067740683,'2024-04-14 14:09:00.683,760,333.5,0,1,0
'1713067740708,'2024-04-14 14:09:00.708,760,333.5,0,1,0
'1713067740725,'2024-04-14 14:09:00.725,760,333.5,0,1,0
'1713067740733,'2024-04-14 14:09:00.733,760,333.5,0,1,0
'1713067740750,'2024-04-14 14:09:00.750,760,333.5,0,1,0
'1713067740767,'2024-04-14 14:09:00.767,760,333.5,0,1,0
'1713067740783,'2024-04-14 14:09:00.783,760,333.5,0,1,0
'1713067740808,'2024-04-14 14:09:00.808,760,333.5,0,1,0
'1713067740825,'2024-04-14 14:09:00.825,760,333.5,0,1,0
'1713067740842,'2024-04-14 14:09:00.842,760,333.5,0,1,0
'1713067740859,'2024-04-14 14:09:00.859,760,333.5,0,1,0
'1713067740876,'2024-04-14 14:09:00.876,760,333.5,0,1,0
'1713067740885,'2024-04-14 14:09:00.885,760,333.5,0,1,0
'1713067740904,'2024-04-14 14:09:00.904,760,333.5,0,1,0
'1713067740920,'2024-04-14 14:09:00.920,760,333.5,0,1,0
'1713067740937,'2024-04-14 14:09:00.937,760,333.5,0,1,0
'1713067740953,'2024-04-14 14:09:00.953,760,333.5,0,1,0
'1713067740971,'2024-04-14 14:09:00.971,760,333.5,0,1,0
'1713067740987,'2024-04-14 14:09:00.987,760,333.5,0,1,0
'1713067741004,'2024-04-14 14:09:01.004,760,333.5,0,1,0
'1713067741021,'2024-04-14 14:09:01.021,760,333.5,0,1,0
'1713067741030,'2024-04-14 14:09:01.030,760,333.5,0,1,0
'1713067741055,'2024-04-14 14:09:01.055,760,333.5,0,1,0
'1713067741064,'2024-04-14 14:09:01.064,760,333.5,0,1,0
'1713067741081,'2024-04-14 14:09:01.081,760,333.5,0,1,0
'1713067741097,'2024-04-14 14:09:01.097,760,333.5,0,1,0
'1713067741122,'2024-04-14 14:09:01.122,760,333.5,0,1,0
'1713067741138,'2024-04-14 14:09:01.138,760,333.5,0,1,0
'1713067741147,'2024-04-14 14:09:01.147,760,333.5,0,1,0
'1713067741164,'2024-04-14 14:09:01.164,760,333.5,0,1,0
'1713067741173,'2024-04-14 14:09:01.173,760,333.5,0,1,0
'1713067741189,'2024-04-14 14:09:01.189,760,333.5,0,1,0
'1713067741207,'2024-04-14 14:09:01.207,760,333.5,0,1,0
'1713067741215,'2024-04-14 14:09:01.215,760,333.5,0,1,0
'1713067741233,'2024-04-14 14:09:01.233,760,333.5,0,1,0
'1713067741241,'2024-04-14 14:09:01.241,760,333.5,0,1,0
'1713067741257,'2024-04-14 14:09:01.257,760,333.5,0,1,0
'1713067741275,'2024-04-14 14:09:01.275,760,333.5,0,1,0
'1713067741284,'2024-04-14 14:09:01.284,760,333.5,0,1,0
'1713067741293,'2024-04-14 14:09:01.293,760,333.5,0,1,0
'1713067741310,'2024-04-14 14:09:01.310,760,333.5,0,1,0
'1713067741328,'2024-04-14 14:09:01.328,760,333.5,0,1,0
'1713067741345,'2024-04-14 14:09:01.345,760,333.5,0,1,0
'1713067741362,'2024-04-14 14:09:01.362,760,333.5,0,1,0
'1713067741370,'2024-04-14 14:09:01.370,760,333.5,0,1,0
'1713067741396,'2024-04-14 14:09:01.396,760,333.5,0,1,0
'1713067741405,'2024-04-14 14:09:01.405,760,333.5,0,1,0
'1713067741422,'2024-04-14 14:09:01.422,760,333.5,0,1,0
'1713067741432,'2024-04-14 14:09:01.432,760,333.5,0,1,0
'1713067741448,'2024-04-14 14:09:01.448,760,333.5,0,1,0
'1713067741456,'2024-04-14 14:09:01.456,760,333.5,0,1,0
'1713067741473,'2024-04-14 14:09:01.473,760,333.5,0,1,0
'1713067741481,'2024-04-14 14:09:01.481,760,333.5,0,1,0
'1713067741497,'2024-04-14 14:09:01.497,760,333.5,0,1,0
'1713067741515,'2024-04-14 14:09:01.515,760,333.5,0,1,0
'1713067741533,'2024-04-14 14:09:01.533,760,333.5,0,1,0
'1713067741551,'2024-04-14 14:09:01.551,760,333.5,0,1,0
'1713067741559,'2024-04-14 14:09:01.559,760,333.5,0,1,0
'1713067741576,'2024-04-14 14:09:01.576,760,333.5,0,1,0
'1713067741594,'2024-04-14 14:09:01.594,760,333.5,0,1,0
'1713067741603,'2024-04-14 14:09:01.603,760,333.5,0,1,0
'1713067741620,'2024-04-14 14:09:01.620,760,333.5,0,1,0
'1713067741628,'2024-04-14 14:09:01.628,760,333.5,0,1,0
'1713067741646,'2024-04-14 14:09:01.646,760,333.5,0,1,0
'1713067741655,'2024-04-14 14:09:01.655,760,333.5,0,1,0
'1713067741672,'2024-04-14 14:09:01.672,760,333.5,0,1,0
'1713067741690,'2024-04-14 14:09:01.690,760,333.5,0,1,0
'1713067741699,'2024-04-14 14:09:01.699,760,333.5,0,1,0
'1713067741717,'2024-04-14 14:09:01.717,760,333.5,0,1,0
'1713067741733,'2024-04-14 14:09:01.733,760,333.5,0,1,0
'1713067741926,'2024-04-14 14:09:01.926,760,333.5,0,1,0
'1713067741943,'2024-04-14 14:09:01.943,760,333.5,0,1,0
'1713067741961,'2024-04-14 14:09:01.961,760,333.5,0,1,0
'1713067741978,'2024-04-14 14:09:01.978,760,333.5,0,1,0
'1713067741996,'2024-04-14 14:09:01.996,760,333.5,0,1,0
'1713067742022,'2024-04-14 14:09:02.022,760,333.5,0,1,0
'1713067742039,'2024-04-14 14:09:02.039,760,333.5,0,1,0
'1713067742065,'2024-04-14 14:09:02.065,760,333.5,0,1,0
'1713067742073,'2024-04-14 14:09:02.073,760,333.5,0,1,0
'1713067742099,'2024-04-14 14:09:02.099,760,333.5,0,1,0
'1713067742115,'2024-04-14 14:09:02.115,760,333.5,0,1,0
'1713067742141,'2024-04-14 14:09:02.141,760,333.5,0,1,0
'1713067742158,'2024-04-14 14:09:02.158,760,333.5,0,1,0
'1713067742182,'2024-04-14 14:09:02.182,760,333.5,0,1,0
'1713067742191,'2024-04-14 14:09:02.191,760,333.5,0,1,0
'1713067742216,'2024-04-14 14:09:02.216,760,333.5,0,1,0
'1713067742234,'2024-04-14 14:09:02.234,760,333.5,0,1,0
'1713067742252,'2024-04-14 14:09:02.252,760,333.5,0,1,0
'1713067742268,'2024-04-14 14:09:02.268,760,333.5,0,1,0
'1713067742285,'2024-04-14 14:09:02.285,760,333.5,0,1,0
'1713067742293,'2024-04-14 14:09:02.293,760,333.5,0,1,0
'1713067742319,'2024-04-14 14:09:02.319,760,333.5,0,1,0
