Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1712495836841,'2024-04-07 23:17:16.841,2F,2F,0,1,0
'1712495836858,'2024-04-07 23:17:16.858,2F,2F,0,1,0
'1712495836883,'2024-04-07 23:17:16.883,2F,2F,0,1,0
'1712495836900,'2024-04-07 23:17:16.900,2F,2F,0,1,0
'1712495836908,'2024-04-07 23:17:16.908,2F,2F,0,1,0
'1712495836933,'2024-04-07 23:17:16.933,2F,2F,0,1,0
'1712495836942,'2024-04-07 23:17:16.942,2F,2F,0,1,0
'1712495836959,'2024-04-07 23:17:16.959,2F,2F,0,1,0
'1712495836977,'2024-04-07 23:17:16.977,2F,2F,0,1,0
'1712495836985,'2024-04-07 23:17:16.985,2F,2F,0,1,0
'1712495837003,'2024-04-07 23:17:17.003,2F,2F,0,1,0
'1712495837019,'2024-04-07 23:17:17.019,2F,2F,0,1,0
'1712495837036,'2024-04-07 23:17:17.036,2F,2F,0,1,0
'1712495837053,'2024-04-07 23:17:17.053,2F,2F,0,1,0
'1712495837062,'2024-04-07 23:17:17.062,2F,2F,0,1,0
'1712495837081,'2024-04-07 23:17:17.081,2F,2F,0,1,0
'1712495837098,'2024-04-07 23:17:17.098,2F,2F,0,1,0
'1712495837107,'2024-04-07 23:17:17.107,2F,2F,0,1,0
'1712495837123,'2024-04-07 23:17:17.123,2F,2F,0,1,0
'1712495837142,'2024-04-07 23:17:17.142,2F,2F,0,1,0
'1712495837150,'2024-04-07 23:17:17.150,2F,2F,0,1,0
'1712495837168,'2024-04-07 23:17:17.168,2F,2F,0,1,0
'1712495837185,'2024-04-07 23:17:17.185,2F,2F,0,1,0
'1712495837203,'2024-04-07 23:17:17.203,2F,2F,0,1,0
'1712495837211,'2024-04-07 23:17:17.211,2F,2F,0,1,0
'1712495837228,'2024-04-07 23:17:17.228,2F,2F,0,1,0
'1712495837246,'2024-04-07 23:17:17.246,2F,2F,0,1,0
'1712495837263,'2024-04-07 23:17:17.263,2F,2F,0,1,0
'1712495837271,'2024-04-07 23:17:17.271,2F,2F,0,1,0
'1712495837287,'2024-04-07 23:17:17.287,2F,2F,0,1,0
'1712495837306,'2024-04-07 23:17:17.306,2F,2F,0,1,0
'1712495837315,'2024-04-07 23:17:17.315,2F,2F,0,1,0
'1712495837331,'2024-04-07 23:17:17.331,2F,2F,0,1,0
'1712495837348,'2024-04-07 23:17:17.348,2F,2F,0,1,0
'1712495837357,'2024-04-07 23:17:17.357,2F,2F,0,1,0
'1712495837382,'2024-04-07 23:17:17.382,2F,2F,0,1,0
'1712495837391,'2024-04-07 23:17:17.391,2F,2F,0,1,0
'1712495837400,'2024-04-07 23:17:17.400,2F,2F,0,1,0
'1712495837417,'2024-04-07 23:17:17.417,2F,2F,0,1,0
'1712495837435,'2024-04-07 23:17:17.435,2F,2F,0,1,0
'1712495837444,'2024-04-07 23:17:17.444,2F,2F,0,1,0
'1712495837462,'2024-04-07 23:17:17.462,2F,2F,0,1,0
'1712495837479,'2024-04-07 23:17:17.479,2F,2F,0,1,0
'1712495837498,'2024-04-07 23:17:17.498,2F,2F,0,1,0
'1712495837506,'2024-04-07 23:17:17.506,2F,2F,0,1,0
'1712495837532,'2024-04-07 23:17:17.532,2F,2F,0,1,0
'1712495837542,'2024-04-07 23:17:17.542,2F,2F,0,1,0
'1712495837559,'2024-04-07 23:17:17.559,2F,2F,0,1,0
'1712495837568,'2024-04-07 23:17:17.568,2F,2F,0,1,0
'1712495837586,'2024-04-07 23:17:17.586,2F,2F,0,1,0
'1712495837604,'2024-04-07 23:17:17.604,2F,2F,0,1,0
'1712495837612,'2024-04-07 23:17:17.612,2F,2F,0,1,0
'1712495837629,'2024-04-07 23:17:17.629,2F,2F,0,1,0
'1712495837646,'2024-04-07 23:17:17.646,2F,2F,0,1,0
'1712495837655,'2024-04-07 23:17:17.655,2F,2F,0,1,0
'1712495837672,'2024-04-07 23:17:17.672,2F,2F,0,1,0
'1712495837689,'2024-04-07 23:17:17.689,2F,2F,0,1,0
'1712495837706,'2024-04-07 23:17:17.706,2F,2F,0,1,0
'1712495837722,'2024-04-07 23:17:17.722,2F,2F,0,1,0
'1712495837740,'2024-04-07 23:17:17.740,2F,2F,0,1,0
'1712495837757,'2024-04-07 23:17:17.757,2F,2F,0,1,0
'1712495837774,'2024-04-07 23:17:17.774,2F,2F,0,1,0
'1712495837790,'2024-04-07 23:17:17.790,2F,2F,0,1,0
'1712495837809,'2024-04-07 23:17:17.809,2F,2F,0,1,0
'1712495837825,'2024-04-07 23:17:17.825,2F,2F,0,1,0
'1712495837834,'2024-04-07 23:17:17.834,2F,2F,0,1,0
'1712495837842,'2024-04-07 23:17:17.842,2F,2F,0,1,0
'1712495837859,'2024-04-07 23:17:17.859,2F,2F,0,1,0
'1712495837875,'2024-04-07 23:17:17.875,2F,2F,0,1,0
'1712495837891,'2024-04-07 23:17:17.891,2F,2F,0,1,0
'1712495837907,'2024-04-07 23:17:17.907,2F,2F,0,1,0
'1712495837925,'2024-04-07 23:17:17.925,2F,2F,0,1,0
'1712495837942,'2024-04-07 23:17:17.942,2F,2F,0,1,0
'1712495837951,'2024-04-07 23:17:17.951,2F,2F,0,1,0
'1712495837969,'2024-04-07 23:17:17.969,2F,2F,0,1,0
'1712495837986,'2024-04-07 23:17:17.986,2F,2F,0,1,0
'1712495837994,'2024-04-07 23:17:17.994,2F,2F,0,1,0
'1712495838011,'2024-04-07 23:17:18.011,2F,2F,0,1,0
'1712495838028,'2024-04-07 23:17:18.028,2F,2F,0,1,0
'1712495838046,'2024-04-07 23:17:18.046,2F,2F,0,1,0
'1712495838055,'2024-04-07 23:17:18.055,2F,2F,0,1,0
'1712495838072,'2024-04-07 23:17:18.072,2F,2F,0,1,0
'1712495838089,'2024-04-07 23:17:18.089,2F,2F,0,1,0
'1712495838106,'2024-04-07 23:17:18.106,2F,2F,0,1,0
'1712495838123,'2024-04-07 23:17:18.123,2F,2F,0,1,0
'1712495838131,'2024-04-07 23:17:18.131,2F,2F,0,1,0
'1712495838148,'2024-04-07 23:17:18.148,2F,2F,0,1,0
'1712495838156,'2024-04-07 23:17:18.156,2F,2F,0,1,0
'1712495838182,'2024-04-07 23:17:18.182,2F,2F,0,1,0
'1712495838191,'2024-04-07 23:17:18.191,2F,2F,0,1,0
'1712495838199,'2024-04-07 23:17:18.199,2F,2F,0,1,0
'1712495838225,'2024-04-07 23:17:18.225,2F,2F,0,1,0
'1712495838233,'2024-04-07 23:17:18.233,2F,2F,0,1,0
'1712495838251,'2024-04-07 23:17:18.251,2F,2F,0,1,0
'1712495838260,'2024-04-07 23:17:18.260,2F,2F,0,1,0
'1712495838277,'2024-04-07 23:17:18.277,2F,2F,0,1,0
'1712495838293,'2024-04-07 23:17:18.293,2F,2F,0,1,0
'1712495838302,'2024-04-07 23:17:18.302,2F,2F,0,1,0
'1712495838319,'2024-04-07 23:17:18.319,2F,2F,0,1,0
'1712495838337,'2024-04-07 23:17:18.337,2F,2F,0,1,0
'1712495838345,'2024-04-07 23:17:18.345,2F,2F,0,1,0
'1712495838364,'2024-04-07 23:17:18.364,2F,2F,0,1,0
'1712495838372,'2024-04-07 23:17:18.372,2F,2F,0,1,0
'1712495838389,'2024-04-07 23:17:18.389,2F,2F,0,1,0
'1712495838406,'2024-04-07 23:17:18.406,2F,2F,0,1,0
'1712495838423,'2024-04-07 23:17:18.423,2F,2F,0,1,0
'1712495838432,'2024-04-07 23:17:18.432,2F,2F,0,1,0
'1712495838449,'2024-04-07 23:17:18.449,2F,2F,0,1,0
'1712495838458,'2024-04-07 23:17:18.458,2F,2F,0,1,0
'1712495838476,'2024-04-07 23:17:18.476,2F,2F,0,1,0
'1712495838493,'2024-04-07 23:17:18.493,2F,2F,0,1,0
'1712495838501,'2024-04-07 23:17:18.501,2F,2F,0,1,0
'1712495838518,'2024-04-07 23:17:18.518,2F,2F,0,1,0
'1712495838535,'2024-04-07 23:17:18.535,2F,2F,0,1,0
'1712495838544,'2024-04-07 23:17:18.544,2F,2F,0,1,0
'1712495838561,'2024-04-07 23:17:18.561,2F,2F,0,1,0
'1712495838579,'2024-04-07 23:17:18.579,2F,2F,0,1,0
'1712495838595,'2024-04-07 23:17:18.595,2F,2F,0,1,0
'1712495838603,'2024-04-07 23:17:18.603,2F,2F,0,1,0
'1712495838621,'2024-04-07 23:17:18.621,2F,2F,0,1,0
'1712495838639,'2024-04-07 23:17:18.639,2F,2F,0,1,0
'1712495838657,'2024-04-07 23:17:18.657,2F,2F,0,1,0
'1712495838674,'2024-04-07 23:17:18.674,2F,2F,0,1,0
'1712495838682,'2024-04-07 23:17:18.682,2F,2F,0,1,0
'1712495838699,'2024-04-07 23:17:18.699,2F,2F,0,1,0
'1712495838708,'2024-04-07 23:17:18.708,2F,2F,0,1,0
'1712495838725,'2024-04-07 23:17:18.725,2F,2F,0,1,0
'1712495838750,'2024-04-07 23:17:18.750,2F,2F,0,1,0
'1712495838768,'2024-04-07 23:17:18.768,2F,2F,0,1,0
'1712495838793,'2024-04-07 23:17:18.793,2F,2F,0,1,0
'1712495838801,'2024-04-07 23:17:18.801,2F,2F,0,1,0
'1712495838818,'2024-04-07 23:17:18.818,2F,2F,0,1,0
'1712495838836,'2024-04-07 23:17:18.836,2F,2F,0,1,0
'1712495838852,'2024-04-07 23:17:18.852,2F,2F,0,1,0
'1712495838870,'2024-04-07 23:17:18.870,2F,2F,0,1,0
'1712495838878,'2024-04-07 23:17:18.878,2F,2F,0,1,0
'1712495838894,'2024-04-07 23:17:18.894,2F,2F,0,1,0
'1712495838911,'2024-04-07 23:17:18.911,2F,2F,0,1,0
'1712495838920,'2024-04-07 23:17:18.920,2F,2F,0,1,0
'1712495838937,'2024-04-07 23:17:18.937,2F,2F,0,1,0
'1712495838954,'2024-04-07 23:17:18.954,2F,2F,0,1,0
'1712495838971,'2024-04-07 23:17:18.971,2F,2F,0,1,0
'1712495838980,'2024-04-07 23:17:18.980,2F,2F,0,1,0
'1712495838998,'2024-04-07 23:17:18.998,2F,2F,0,1,0
'1712495839006,'2024-04-07 23:17:19.006,2F,2F,0,1,0
'1712495839022,'2024-04-07 23:17:19.022,2F,2F,0,1,0
'1712495839039,'2024-04-07 23:17:19.039,2F,2F,0,1,0
'1712495839141,'2024-04-07 23:17:19.141,2F,2F,0,1,0
'1712495839149,'2024-04-07 23:17:19.149,2F,2F,0,1,0
'1712495839166,'2024-04-07 23:17:19.166,2F,2F,0,1,0
'1712495839175,'2024-04-07 23:17:19.175,2F,2F,0,1,0
'1712495839194,'2024-04-07 23:17:19.194,2F,2F,0,1,0
'1712495839203,'2024-04-07 23:17:19.203,2F,2F,0,1,0
'1712495839220,'2024-04-07 23:17:19.220,2F,2F,0,1,0
'1712495839238,'2024-04-07 23:17:19.238,2F,2F,0,1,0
'1712495839246,'2024-04-07 23:17:19.246,2F,2F,0,1,0
'1712495839263,'2024-04-07 23:17:19.263,2F,2F,0,1,0
'1712495839281,'2024-04-07 23:17:19.281,2F,2F,0,1,0
'1712495839289,'2024-04-07 23:17:19.289,2F,2F,0,1,0
'1712495839306,'2024-04-07 23:17:19.306,2F,2F,0,1,0
'1712495839324,'2024-04-07 23:17:19.324,2F,2F,0,1,0
'1712495839341,'2024-04-07 23:17:19.341,2F,2F,0,1,0
'1712495839358,'2024-04-07 23:17:19.358,2F,2F,0,1,0
'1712495839376,'2024-04-07 23:17:19.376,2F,2F,0,1,0
'1712495839385,'2024-04-07 23:17:19.385,2F,2F,0,1,0
'1712495839402,'2024-04-07 23:17:19.402,2F,2F,0,1,0
'1712495839413,'2024-04-07 23:17:19.413,2F,2F,0,1,0
'1712495839430,'2024-04-07 23:17:19.430,2F,2F,0,1,0
'1712495839438,'2024-04-07 23:17:19.438,2F,2F,0,1,0
'1712495839456,'2024-04-07 23:17:19.456,2F,2F,0,1,0
'1712495839473,'2024-04-07 23:17:19.473,2F,2F,0,1,0
'1712495839481,'2024-04-07 23:17:19.481,2F,2F,0,1,0
'1712495839506,'2024-04-07 23:17:19.506,2F,2F,0,1,0
'1712495839523,'2024-04-07 23:17:19.523,2F,2F,0,1,0
'1712495839531,'2024-04-07 23:17:19.531,2F,2F,0,1,0
'1712495839540,'2024-04-07 23:17:19.540,2F,2F,0,1,0
'1712495839557,'2024-04-07 23:17:19.557,2F,2F,0,1,0
'1712495839566,'2024-04-07 23:17:19.566,2F,2F,0,1,0
'1712495839582,'2024-04-07 23:17:19.582,2F,2F,0,1,0
'1712495839599,'2024-04-07 23:17:19.599,2F,2F,0,1,0
'1712495839616,'2024-04-07 23:17:19.616,2F,2F,0,1,0
'1712495839625,'2024-04-07 23:17:19.625,2F,2F,0,1,0
'1712495839641,'2024-04-07 23:17:19.641,2F,2F,0,1,0
'1712495839658,'2024-04-07 23:17:19.658,2F,2F,0,1,0
'1712495839667,'2024-04-07 23:17:19.667,2F,2F,0,1,0
'1712495839684,'2024-04-07 23:17:19.684,2F,2F,0,1,0
'1712495839694,'2024-04-07 23:17:19.694,2F,2F,0,1,0
'1712495839711,'2024-04-07 23:17:19.711,2F,2F,0,1,0
'1712495839720,'2024-04-07 23:17:19.720,2F,2F,0,1,0
'1712495839737,'2024-04-07 23:17:19.737,2F,2F,0,1,0
'1712495839754,'2024-04-07 23:17:19.754,2F,2F,0,1,0
'1712495839762,'2024-04-07 23:17:19.762,2F,2F,0,1,0
'1712495839779,'2024-04-07 23:17:19.779,2F,2F,0,1,0
'1712495839796,'2024-04-07 23:17:19.796,2F,2F,0,1,0
'1712495839812,'2024-04-07 23:17:19.812,2F,2F,0,1,0
'1712495839822,'2024-04-07 23:17:19.822,2F,2F,0,1,0
'1712495839839,'2024-04-07 23:17:19.839,2F,2F,0,1,0
'1712495839857,'2024-04-07 23:17:19.857,2F,2F,0,1,0
'1712495839874,'2024-04-07 23:17:19.874,2F,2F,0,1,0
'1712495839883,'2024-04-07 23:17:19.883,2F,2F,0,1,0
'1712495839901,'2024-04-07 23:17:19.901,2F,2F,0,1,0
'1712495839918,'2024-04-07 23:17:19.918,2F,2F,0,1,0
'1712495839935,'2024-04-07 23:17:19.935,2F,2F,0,1,0
'1712495839944,'2024-04-07 23:17:19.944,2F,2F,0,1,0
'1712495839969,'2024-04-07 23:17:19.969,2F,2F,0,1,0
'1712495839986,'2024-04-07 23:17:19.986,2F,2F,0,1,0
'1712495840003,'2024-04-07 23:17:20.003,2F,2F,0,1,0
'1712495840022,'2024-04-07 23:17:20.022,2F,2F,0,1,0
'1712495840031,'2024-04-07 23:17:20.031,2F,2F,0,1,0
'1712495840049,'2024-04-07 23:17:20.049,2F,2F,0,1,0
'1712495840066,'2024-04-07 23:17:20.066,2F,2F,0,1,0
'1712495840083,'2024-04-07 23:17:20.083,2F,2F,0,1,0
'1712495840100,'2024-04-07 23:17:20.100,2F,2F,0,1,0
'1712495840118,'2024-04-07 23:17:20.118,2F,2F,0,1,0
'1712495840126,'2024-04-07 23:17:20.126,2F,2F,0,1,0
'1712495840142,'2024-04-07 23:17:20.142,2F,2F,0,1,0
'1712495840158,'2024-04-07 23:17:20.158,2F,2F,0,1,0
'1712495840177,'2024-04-07 23:17:20.177,2F,2F,0,1,0
'1712495840185,'2024-04-07 23:17:20.185,2F,2F,0,1,0
'1712495840202,'2024-04-07 23:17:20.202,2F,2F,0,1,0
'1712495840210,'2024-04-07 23:17:20.210,2F,2F,0,1,0
'1712495840228,'2024-04-07 23:17:20.228,2F,2F,0,1,0
'1712495840246,'2024-04-07 23:17:20.246,2F,2F,0,1,0
'1712495840254,'2024-04-07 23:17:20.254,2F,2F,0,1,0
'1712495840271,'2024-04-07 23:17:20.271,2F,2F,0,1,0
'1712495840280,'2024-04-07 23:17:20.280,2F,2F,0,1,0
'1712495840297,'2024-04-07 23:17:20.297,2F,2F,0,1,0
'1712495840314,'2024-04-07 23:17:20.314,2F,2F,0,1,0
'1712495840331,'2024-04-07 23:17:20.331,2F,2F,0,1,0
