Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Gaze on Left, Gaze on Middle, Gaze on Right
'1715136242332,'2024-05-08 12:44:02.332,27.96718,-96.56326,2.390503,2.775467,1,1,0,0,0
'1715136242350,'2024-05-08 12:44:02.350,26.55098,-97.4089,2.38501,2.76976,1,1,0,0,0
'1715136242368,'2024-05-08 12:44:02.368,27.15257,-97.55472,2.383789,2.768158,1,1,0,0,0
'1715136242377,'2024-05-08 12:44:02.377,27.37565,-97.8273,2.372559,2.762741,1,1,0,0,0
'1715136242395,'2024-05-08 12:44:02.395,28.43684,-99.99773,2.369659,2.759735,1,1,0,0,0
'1715136242404,'2024-05-08 12:44:02.404,29.23089,-99.77265,2.365662,2.75737,1,1,0,0,0
'1715136242422,'2024-05-08 12:44:02.422,29.87123,-100.0811,2.359238,2.759445,1,1,0,0,0
'1715136242431,'2024-05-08 12:44:02.431,29.79602,-100.1434,2.358841,2.757309,1,1,0,0,0
'1715136242448,'2024-05-08 12:44:02.448,30.01764,-100.789,2.355408,2.740341,1,1,0,0,0
'1715136242457,'2024-05-08 12:44:02.457,30.1197,-99.91145,2.356323,2.729691,1,1,0,0,0
'1715136242475,'2024-05-08 12:44:02.475,30.27601,-99.8323,2.356415,2.729294,1,1,0,0,0
'1715136242484,'2024-05-08 12:44:02.484,29.84981,-99.81757,2.356033,2.725494,1,1,0,0,0
'1715136242502,'2024-05-08 12:44:02.502,30.09575,-100.2601,2.355957,2.721359,1,1,0,0,0
'1715136242510,'2024-05-08 12:44:02.510,29.39223,-100.5674,2.356979,2.725601,1,1,0,0,0
'1715136242528,'2024-05-08 12:44:02.528,29.17022,-100.4793,2.357422,2.720886,1,1,0,0,0
'1715136242537,'2024-05-08 12:44:02.537,29.97414,-101.2283,2.333908,2.721115,1,1,0,0,0
'1715136242555,'2024-05-08 12:44:02.555,29.64932,-100.3723,2.333557,2.721207,1,1,0,0,0
'1715136242563,'2024-05-08 12:44:02.563,29.89636,-100.5004,2.333603,2.72139,1,1,0,0,0
'1715136242572,'2024-05-08 12:44:02.572,29.48605,-100.1866,2.327744,2.732742,1,1,0,0,0
'1715136242589,'2024-05-08 12:44:02.589,29.56196,-100.0854,2.327927,2.735764,1,1,0,0,0
'1715136242607,'2024-05-08 12:44:02.607,29.29769,-100.3215,2.333923,2.740692,1,1,0,0,0
'1715136242616,'2024-05-08 12:44:02.616,29.96033,-99.31308,2.352798,2.743927,1,1,0,0,0
'1715136242633,'2024-05-08 12:44:02.633,30.05205,-99.78528,2.353241,2.75032,1,1,0,0,0
'1715136242642,'2024-05-08 12:44:02.642,12.09074,-97.56628,2.295929,2.740784,1,1,0,0,0
'1715136242660,'2024-05-08 12:44:02.660,-4.220906,-118.3458,2.418213,2.853928,1,1,0,0,0
'1715136242668,'2024-05-08 12:44:02.668,-16.50334,-132.9627,2.412369,2.880692,1,1,0,0,0
'1715136242686,'2024-05-08 12:44:02.686,-14.50768,-152.9414,2.410416,2.818024,1,1,0,0,0
'1715136242694,'2024-05-08 12:44:02.694,-16.22188,-148.6449,2.413269,2.840027,1,1,0,0,0
'1715136242712,'2024-05-08 12:44:02.712,-16.63542,-147.3402,2.413895,2.838928,1,1,0,0,0
'1715136242721,'2024-05-08 12:44:02.721,5.162215,-151.2583,2.413559,2.834778,1,1,0,0,0
'1715136242739,'2024-05-08 12:44:02.739,-0.7496484,-150.8439,2.403763,2.838333,1,1,0,0,0
'1715136242756,'2024-05-08 12:44:02.756,0.1412517,-150.996,2.414978,2.838699,1,1,0,0,0
'1715136242765,'2024-05-08 12:44:02.765,0.28545,-150.2174,2.416275,2.836258,1,1,0,0,0
'1715136242783,'2024-05-08 12:44:02.783,0.8432556,-148.7834,2.419952,2.834747,1,1,0,0,0
'1715136242792,'2024-05-08 12:44:02.792,-0.632809,-147.0068,2.421387,2.837738,1,1,0,0,0
'1715136242810,'2024-05-08 12:44:02.810,-1.148449,-146.478,2.426025,2.839935,1,1,0,0,0
'1715136242819,'2024-05-08 12:44:02.819,-1.580076,-144.3831,2.483978,2.843002,1,1,0,0,0
'1715136242836,'2024-05-08 12:44:02.836,-4.282208,-141.5975,2.447006,2.898453,1,1,0,0,0
'1715136242845,'2024-05-08 12:44:02.845,-33.5756,-113.4102,2.551559,2.930298,1,1,0,0,0
'1715136242863,'2024-05-08 12:44:02.863,-66.38145,-78.46005,2.485855,2.894516,1,1,0,0,0
'1715136242871,'2024-05-08 12:44:02.871,-55.1924,-60.70595,2.412003,2.952362,1,1,0,0,0
'1715136242889,'2024-05-08 12:44:02.889,-42.12001,-40.38014,2.401596,2.82695,1,1,0,0,0
'1715136242898,'2024-05-08 12:44:02.898,-40.28904,-24.76486,2.48082,2.906433,1,1,0,0,0
'1715136242916,'2024-05-08 12:44:02.916,-10.92056,-17.29086,2.435104,2.833069,1,1,0,0,0
'1715136242925,'2024-05-08 12:44:02.925,-9.369004,-11.69879,2.381546,2.827896,1,1,0,0,0
'1715136242943,'2024-05-08 12:44:02.943,-8.126321,-12.68492,2.372559,2.888336,1,1,0,0,0
'1715136242952,'2024-05-08 12:44:02.952,-13.11498,3.710418,2.437637,2.948593,1,1,0,0,0
'1715136242970,'2024-05-08 12:44:02.970,-13.47894,8.594075,2.447357,2.910721,1,1,0,0,0
'1715136242979,'2024-05-08 12:44:02.979,-41.98504,20.12524,2.423721,2.878906,1,1,0,0,0
'1715136242997,'2024-05-08 12:44:02.997,-48.2163,24.10887,2.414566,2.884247,1,1,0,0,0
'1715136243006,'2024-05-08 12:44:03.006,-43.70702,25.01436,2.416595,2.915512,1,1,0,0,0
'1715136243024,'2024-05-08 12:44:03.024,-43.20036,23.26034,2.418381,2.881836,1,1,0,0,0
'1715136243033,'2024-05-08 12:44:03.033,-42.04744,23.26295,2.407181,2.884399,1,1,0,0,0
'1715136243051,'2024-05-08 12:44:03.051,-40.07264,20.00968,2.415009,2.884735,1,1,0,0,0
'1715136243060,'2024-05-08 12:44:03.060,-36.79991,19.89505,2.418335,2.888519,1,1,0,0,0
'1715136243078,'2024-05-08 12:44:03.078,-35.22938,18.90092,2.421494,2.890045,1,1,0,0,0
'1715136243087,'2024-05-08 12:44:03.087,-39.77102,22.4598,2.464676,2.930435,1,1,0,0,0
'1715136243105,'2024-05-08 12:44:03.105,-25.93503,39.05021,2.33168,2.917999,1,1,0,0,0
'1715136243114,'2024-05-08 12:44:03.114,-34.19454,57.83089,2.42485,2.869125,1,1,0,0,0
'1715136243123,'2024-05-08 12:44:03.123,-50.74294,75.71088,2.450546,2.84285,1,1,0,0,0
'1715136243140,'2024-05-08 12:44:03.140,-56.02263,80.97375,2.407196,2.880585,1,1,0,0,0
'1715136243157,'2024-05-08 12:44:03.157,-56.43267,86.1158,2.367477,2.864685,1,1,0,0,0
'1715136243166,'2024-05-08 12:44:03.166,-49.62646,78.77489,2.362839,2.850479,1,1,0,0,0
'1715136243184,'2024-05-08 12:44:03.184,-28.19591,61.5643,2.359131,2.836411,1,1,0,0,0
'1715136243193,'2024-05-08 12:44:03.193,-20.13759,56.55423,2.346695,2.822708,1,1,0,0,0
'1715136243211,'2024-05-08 12:44:03.211,-16.20889,49.91279,2.311295,2.809036,1,1,0,0,0
'1715136243220,'2024-05-08 12:44:03.220,-17.28544,50.53428,2.297562,2.803665,1,1,0,0,0
'1715136243237,'2024-05-08 12:44:03.237,-22.85266,54.6888,2.298767,2.796539,1,1,0,0,0
'1715136243246,'2024-05-08 12:44:03.246,-34.9626,63.51978,2.294525,2.794495,1,1,0,0,0
'1715136243264,'2024-05-08 12:44:03.264,-34.74206,63.99121,2.28624,2.796021,1,1,0,0,0
'1715136243272,'2024-05-08 12:44:03.272,-33.36501,62.70994,2.286819,2.791092,1,1,0,0,0
'1715136243290,'2024-05-08 12:44:03.290,-32.93393,63.15337,2.285904,2.79097,1,1,0,0,0
'1715136243299,'2024-05-08 12:44:03.299,-33.92558,61.77779,2.28363,2.783875,1,1,0,0,0
'1715136243317,'2024-05-08 12:44:03.317,-34.98013,61.84733,2.282532,2.781296,1,1,0,0,0
'1715136243326,'2024-05-08 12:44:03.326,-52.01764,74.12061,2.266068,2.768982,1,1,0,0,0
'1715136243344,'2024-05-08 12:44:03.344,-53.81607,75.56703,2.266312,2.766998,1,1,0,0,0
'1715136243361,'2024-05-08 12:44:03.361,-53.80996,75.84386,2.265015,2.763107,1,1,0,0,0
'1715136243370,'2024-05-08 12:44:03.370,-55.19315,76.604,2.263229,2.752975,1,1,0,0,0
'1715136243387,'2024-05-08 12:44:03.387,-55.6049,76.00934,2.244476,2.742722,1,1,0,0,0
'1715136243396,'2024-05-08 12:44:03.396,-51.93847,74.07825,2.243912,2.742859,1,1,0,0,0
