Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713071127834,'2024-04-14 15:05:27.834,760,333.5,0,1,0
'1713071128624,'2024-04-14 15:05:28.624,760,333.5,0,1,0
'1713071128729,'2024-04-14 15:05:28.729,760,333.5,0,1,0
'1713071128755,'2024-04-14 15:05:28.755,760,333.5,0,1,0
'1713071128780,'2024-04-14 15:05:28.780,760,333.5,0,1,0
'1713071128789,'2024-04-14 15:05:28.789,760,333.5,0,1,0
'1713071128814,'2024-04-14 15:05:28.814,760,333.5,0,1,0
'1713071128839,'2024-04-14 15:05:28.839,760,333.5,0,1,0
'1713071128857,'2024-04-14 15:05:28.857,760,333.5,0,1,0
'1713071128882,'2024-04-14 15:05:28.882,760,333.5,0,1,0
'1713071128891,'2024-04-14 15:05:28.891,760,333.5,0,1,0
'1713071128935,'2024-04-14 15:05:28.935,760,333.5,0,1,0
'1713071128961,'2024-04-14 15:05:28.961,760,333.5,0,1,0
'1713071128978,'2024-04-14 15:05:28.978,760,333.5,0,1,0
'1713071128994,'2024-04-14 15:05:28.994,760,333.5,0,1,0
'1713071129012,'2024-04-14 15:05:29.012,760,333.5,0,1,0
'1713071129038,'2024-04-14 15:05:29.038,760,333.5,0,1,0
'1713071129054,'2024-04-14 15:05:29.054,760,333.5,0,1,0
'1713071129081,'2024-04-14 15:05:29.081,760,333.5,0,1,0
'1713071129097,'2024-04-14 15:05:29.097,760,333.5,0,1,0
'1713071129114,'2024-04-14 15:05:29.114,760,333.5,0,1,0
'1713071129132,'2024-04-14 15:05:29.132,760,333.5,0,1,0
'1713071129150,'2024-04-14 15:05:29.150,760,333.5,0,1,0
'1713071129175,'2024-04-14 15:05:29.175,760,333.5,0,1,0
'1713071129201,'2024-04-14 15:05:29.201,760,333.5,0,1,0
'1713071129226,'2024-04-14 15:05:29.226,760,333.5,0,1,0
'1713071129253,'2024-04-14 15:05:29.253,760,333.5,0,1,0
'1713071129261,'2024-04-14 15:05:29.261,760,333.5,0,1,0
'1713071129286,'2024-04-14 15:05:29.286,760,333.5,0,1,0
'1713071129304,'2024-04-14 15:05:29.304,760,333.5,0,1,0
'1713071129323,'2024-04-14 15:05:29.323,760,333.5,0,1,0
'1713071129340,'2024-04-14 15:05:29.340,760,333.5,0,1,0
'1713071129367,'2024-04-14 15:05:29.367,760,333.5,0,1,0
'1713071129375,'2024-04-14 15:05:29.375,760,333.5,0,1,0
'1713071129392,'2024-04-14 15:05:29.392,760,333.5,0,1,0
'1713071129419,'2024-04-14 15:05:29.419,760,333.5,0,1,0
'1713071129436,'2024-04-14 15:05:29.436,760,333.5,0,1,0
'1713071129444,'2024-04-14 15:05:29.444,760,333.5,0,1,0
'1713071129461,'2024-04-14 15:05:29.461,760,333.5,0,1,0
'1713071129478,'2024-04-14 15:05:29.478,760,333.5,0,1,0
'1713071129486,'2024-04-14 15:05:29.486,760,333.5,0,1,0
'1713071129503,'2024-04-14 15:05:29.503,760,333.5,0,1,0
'1713071129512,'2024-04-14 15:05:29.512,760,333.5,0,1,0
'1713071129529,'2024-04-14 15:05:29.529,760,333.5,0,1,0
