Timestamp UNIX,Timestamp Local, X,Y, Left Pupil Diameter, Right Pupil Diameter, Gaze on Left, Gaze on Middle, Gaze on Right
'1714311427569,'2024-04-28 23:37:07.569,-199.8735,-94.36618,3.113571,3.266296,1,1,0,0,0
'1714311427581,'2024-04-28 23:37:07.581,-199.5823,-94.49873,3.116928,3.266052,1,1,0,0,0
'1714311427599,'2024-04-28 23:37:07.599,-199.5969,-94.51945,3.116928,3.2668,1,1,0,0,0
'1714311427608,'2024-04-28 23:37:07.608,-198.7687,-94.84294,3.11618,3.271027,1,1,0,0,0
'1714311427626,'2024-04-28 23:37:07.626,-198.8342,-94.85355,3.116318,3.279968,1,1,0,0,0
'1714311427634,'2024-04-28 23:37:07.634,-198.2592,-94.17311,3.116531,3.271484,1,1,0,0,0
'1714311427652,'2024-04-28 23:37:07.652,-197.3143,-94.40379,3.116638,3.26944,1,1,0,0,0
'1714311427661,'2024-04-28 23:37:07.661,-177.3259,-85.37171,3.126053,3.325378,1,1,0,0,0
'1714311427678,'2024-04-28 23:37:07.678,-128.1991,-77.1376,3.100555,3.264435,1,1,0,0,0
'1714311427687,'2024-04-28 23:37:07.687,-111.0076,-72.33383,3.072556,3.284576,1,1,0,0,0
'1714311427705,'2024-04-28 23:37:07.705,-97.54138,-52.26527,3.013535,3.29097,1,1,0,0,1
'1714311427714,'2024-04-28 23:37:07.714,-91.11851,-62.26796,2.949234,3.292847,1,1,0,0,1
'1714311427732,'2024-04-28 23:37:07.732,-87.51134,-55.35571,3.02179,3.299774,1,1,0,0,1
'1714311427741,'2024-04-28 23:37:07.741,-81.72535,-53.52406,2.946243,3.248657,1,1,0,0,1
'1714311427750,'2024-04-28 23:37:07.750,-37.39522,-35.7453,2.956223,3.162582,1,1,0,1,0
'1714311427768,'2024-04-28 23:37:07.768,-41.48996,-28.89001,2.933182,3.16748,1,1,0,1,0
'1714311427776,'2024-04-28 23:37:07.776,-46.04619,-19.92475,2.808594,3.186859,1,1,0,1,0
'1714311427794,'2024-04-28 23:37:07.794,-51.21768,-22.9528,2.858841,3.165085,1,1,0,1,0
'1714311427802,'2024-04-28 23:37:07.802,-33.76478,-25.13721,2.920746,3.040146,1,1,0,1,0
'1714311427820,'2024-04-28 23:37:07.820,-37.97422,-21.383,2.924759,3.107788,1,1,0,1,0
'1714311427829,'2024-04-28 23:37:07.829,-38.75711,-22.32831,2.904541,3.098099,1,1,0,1,0
'1714311427838,'2024-04-28 23:37:07.838,-43.2564,-22.03689,2.922562,3.13504,1,1,0,1,0
'1714311427856,'2024-04-28 23:37:07.856,-41.80978,-22.41193,2.912247,3.096741,1,1,0,1,0
'1714311427865,'2024-04-28 23:37:07.865,-42.54163,-22.36519,2.913162,3.098404,1,1,0,1,0
'1714311427883,'2024-04-28 23:37:07.883,-42.10286,-21.17522,2.912354,3.098724,1,1,0,1,0
'1714311427892,'2024-04-28 23:37:07.892,-41.756,-20.40718,2.911621,3.088364,1,1,0,1,0
'1714311427910,'2024-04-28 23:37:07.910,-30.39834,-17.43385,2.842072,2.986282,1,1,0,1,0
'1714311427919,'2024-04-28 23:37:07.919,-21.80751,-8.493634,2.724686,2.884262,1,1,0,1,0
'1714311427928,'2024-04-28 23:37:07.928,7.014903,7.663589,2.662979,2.808395,1,1,0,1,0
'1714311427946,'2024-04-28 23:37:07.946,13.93681,25.68189,2.770599,2.884262,1,1,0,1,0
'1714311427955,'2024-04-28 23:37:07.955,20.51051,28.85318,2.751495,2.815613,1,1,0,1,0
'1714311427973,'2024-04-28 23:37:07.973,14.20231,28.51007,2.731506,2.741791,1,1,0,1,0
'1714311427982,'2024-04-28 23:37:07.982,15.59402,27.59263,2.704514,2.792236,1,1,0,1,0
'1714311428000,'2024-04-28 23:37:08.000,-17.97053,15.40987,2.651367,2.739502,1,1,0,1,0
'1714311428009,'2024-04-28 23:37:08.009,-12.72581,17.0567,2.64238,2.743652,1,1,0,1,0
'1714311428018,'2024-04-28 23:37:08.018,-11.61304,16.04778,2.635986,2.710663,1,1,0,1,0
'1714311428036,'2024-04-28 23:37:08.036,-9.835822,15.88665,2.632996,2.681702,1,1,0,1,0
'1714311428045,'2024-04-28 23:37:08.045,-10.85672,15.35522,2.627258,2.669083,1,1,0,1,0
'1714311428063,'2024-04-28 23:37:08.063,-11.94619,15.84001,2.602692,2.630234,1,1,0,1,0
'1714311428072,'2024-04-28 23:37:08.072,0.1173035,50.10673,2.525803,2.555084,1,1,1,0,0
'1714311428081,'2024-04-28 23:37:08.081,12.06415,66.29997,2.51416,2.463654,1,1,1,0,0
'1714311428099,'2024-04-28 23:37:08.099,16.079,91.86804,2.519699,2.574905,1,1,1,0,0
'1714311428108,'2024-04-28 23:37:08.108,16.85005,95.67039,2.430206,2.552505,1,1,1,0,0
'1714311428125,'2024-04-28 23:37:08.125,20.91688,93.61752,2.545898,2.541046,1,1,1,0,0
'1714311428134,'2024-04-28 23:37:08.134,13.58101,89.43046,2.532639,2.564011,1,1,1,0,0
'1714311428143,'2024-04-28 23:37:08.143,11.25365,90.82072,2.615967,2.449326,1,1,1,0,0
'1714311428161,'2024-04-28 23:37:08.161,-8.52761,81.42929,2.591385,2.451767,1,1,1,0,0
'1714311428170,'2024-04-28 23:37:08.170,-0.8523879,83.51026,2.554138,2.473923,1,1,1,0,0
'1714311428187,'2024-04-28 23:37:08.187,15.91047,87.19398,2.516006,2.47728,1,1,1,0,0
'1714311428196,'2024-04-28 23:37:08.196,18.89927,88.41969,2.514587,2.470184,1,1,1,0,0
'1714311428205,'2024-04-28 23:37:08.205,17.46803,87.71969,2.505325,2.469193,1,1,1,0,0
'1714311428222,'2024-04-28 23:37:08.222,6.957147,83.76308,2.512711,2.478882,1,1,1,0,0
'1714311428231,'2024-04-28 23:37:08.231,7.98522,85.77422,2.513901,2.470673,1,1,1,0,0
'1714311428249,'2024-04-28 23:37:08.249,6.897007,85.3927,2.511353,2.467987,1,1,1,0,0
'1714311428258,'2024-04-28 23:37:08.258,1.734315,83.43739,2.496979,2.473236,1,1,1,0,0
'1714311428276,'2024-04-28 23:37:08.276,-0.1652225,83.55531,2.498459,2.473404,1,1,1,0,0
'1714311428285,'2024-04-28 23:37:08.285,-3.622169,81.2096,2.478806,2.472748,1,1,1,0,0
'1714311428294,'2024-04-28 23:37:08.294,-5.256183,81.43256,2.478058,2.473541,1,1,1,0,0
'1714311428312,'2024-04-28 23:37:08.312,-7.567424,81.02183,2.479965,2.468475,1,1,1,0,0
'1714311428321,'2024-04-28 23:37:08.321,-7.648546,81.01563,2.473526,2.467087,1,1,1,0,0
'1714311428339,'2024-04-28 23:37:08.339,-5.696604,82.22589,2.474915,2.455048,1,1,1,0,0
'1714311428348,'2024-04-28 23:37:08.348,-4.324167,83.2379,2.474701,2.446106,1,1,1,0,0
'1714311428366,'2024-04-28 23:37:08.366,-1.998436,84.04472,2.460083,2.467545,1,1,1,0,0
