Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713068832482,'2024-04-14 14:27:12.482,760,333.5,0,1,0
'1713068833785,'2024-04-14 14:27:13.785,760,333.5,0,1,0
'1713068833820,'2024-04-14 14:27:13.820,760,333.5,0,1,0
'1713068833828,'2024-04-14 14:27:13.828,760,333.5,0,1,0
'1713068833837,'2024-04-14 14:27:13.837,760,333.5,0,1,0
'1713068833845,'2024-04-14 14:27:13.845,760,333.5,0,1,0
'1713068833862,'2024-04-14 14:27:13.862,760,333.5,0,1,0
'1713068833879,'2024-04-14 14:27:13.879,760,333.5,0,1,0
'1713068833888,'2024-04-14 14:27:13.888,760,333.5,0,1,0
'1713068833905,'2024-04-14 14:27:13.905,760,333.5,0,1,0
'1713068833929,'2024-04-14 14:27:13.929,760,333.5,0,1,0
'1713068833939,'2024-04-14 14:27:13.939,760,333.5,0,1,0
'1713068833947,'2024-04-14 14:27:13.947,760,333.5,0,1,0
'1713068833956,'2024-04-14 14:27:13.956,760,333.5,0,1,0
'1713068833973,'2024-04-14 14:27:13.973,760,333.5,0,1,0
'1713068833989,'2024-04-14 14:27:13.989,760,333.5,0,1,0
'1713068833998,'2024-04-14 14:27:13.998,760,333.5,0,1,0
'1713068834015,'2024-04-14 14:27:14.015,760,333.5,0,1,0
'1713068834032,'2024-04-14 14:27:14.032,760,333.5,0,1,0
'1713068834041,'2024-04-14 14:27:14.041,760,333.5,0,1,0
'1713068834058,'2024-04-14 14:27:14.058,760,333.5,0,1,0
'1713068834076,'2024-04-14 14:27:14.076,760,333.5,0,1,0
'1713068834094,'2024-04-14 14:27:14.094,760,333.5,0,1,0
'1713068834102,'2024-04-14 14:27:14.102,760,333.5,0,1,0
'1713068834128,'2024-04-14 14:27:14.128,760,333.5,0,1,0
'1713068834145,'2024-04-14 14:27:14.145,760,333.5,0,1,0
'1713068834162,'2024-04-14 14:27:14.162,760,333.5,0,1,0
'1713068834180,'2024-04-14 14:27:14.180,760,333.5,0,1,0
'1713068834198,'2024-04-14 14:27:14.198,760,333.5,0,1,0
'1713068834232,'2024-04-14 14:27:14.232,760,333.5,0,1,0
'1713068834249,'2024-04-14 14:27:14.249,760,333.5,0,1,0
'1713068834258,'2024-04-14 14:27:14.258,760,333.5,0,1,0
'1713068834285,'2024-04-14 14:27:14.285,760,333.5,0,1,0
'1713068834302,'2024-04-14 14:27:14.302,760,333.5,0,1,0
'1713068834327,'2024-04-14 14:27:14.327,760,333.5,0,1,0
'1713068834352,'2024-04-14 14:27:14.352,760,333.5,0,1,0
'1713068834370,'2024-04-14 14:27:14.370,760,333.5,0,1,0
'1713068834387,'2024-04-14 14:27:14.387,760,333.5,0,1,0
'1713068834420,'2024-04-14 14:27:14.420,760,333.5,0,1,0
'1713068834445,'2024-04-14 14:27:14.445,760,333.5,0,1,0
'1713068834462,'2024-04-14 14:27:14.462,760,333.5,0,1,0
'1713068834486,'2024-04-14 14:27:14.486,760,333.5,0,1,0
'1713068834504,'2024-04-14 14:27:14.504,760,333.5,0,1,0
'1713068834521,'2024-04-14 14:27:14.521,760,333.5,0,1,0
'1713068834548,'2024-04-14 14:27:14.548,760,333.5,0,1,0
'1713068834565,'2024-04-14 14:27:14.565,760,333.5,0,1,0
