Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713069075364,'2024-04-14 14:31:15.364,760,333.5,0,1,0
'1713069076633,'2024-04-14 14:31:16.633,760,333.5,0,1,0
'1713069076694,'2024-04-14 14:31:16.694,760,333.5,0,1,0
'1713069076711,'2024-04-14 14:31:16.711,760,333.5,0,1,0
'1713069076720,'2024-04-14 14:31:16.720,760,333.5,0,1,0
'1713069076729,'2024-04-14 14:31:16.729,760,333.5,0,1,0
'1713069076746,'2024-04-14 14:31:16.746,760,333.5,0,1,0
'1713069076755,'2024-04-14 14:31:16.755,760,333.5,0,1,0
'1713069076773,'2024-04-14 14:31:16.773,760,333.5,0,1,0
'1713069076782,'2024-04-14 14:31:16.782,760,333.5,0,1,0
'1713069076791,'2024-04-14 14:31:16.791,760,333.5,0,1,0
'1713069076808,'2024-04-14 14:31:16.808,760,333.5,0,1,0
'1713069076818,'2024-04-14 14:31:16.818,760,333.5,0,1,0
'1713069076835,'2024-04-14 14:31:16.835,760,333.5,0,1,0
'1713069076877,'2024-04-14 14:31:16.877,760,333.5,0,1,0
'1713069076886,'2024-04-14 14:31:16.886,760,333.5,0,1,0
'1713069076903,'2024-04-14 14:31:16.903,760,333.5,0,1,0
'1713069076920,'2024-04-14 14:31:16.920,760,333.5,0,1,0
'1713069076928,'2024-04-14 14:31:16.928,760,333.5,0,1,0
'1713069076946,'2024-04-14 14:31:16.946,760,333.5,0,1,0
'1713069076963,'2024-04-14 14:31:16.963,760,333.5,0,1,0
'1713069076982,'2024-04-14 14:31:16.982,760,333.5,0,1,0
'1713069076999,'2024-04-14 14:31:16.999,760,333.5,0,1,0
'1713069077017,'2024-04-14 14:31:17.017,760,333.5,0,1,0
'1713069077042,'2024-04-14 14:31:17.042,760,333.5,0,1,0
'1713069077120,'2024-04-14 14:31:17.120,760,333.5,0,1,0
'1713069077146,'2024-04-14 14:31:17.146,760,333.5,0,1,0
'1713069077171,'2024-04-14 14:31:17.171,760,333.5,0,1,0
'1713069077195,'2024-04-14 14:31:17.195,760,333.5,0,1,0
'1713069077212,'2024-04-14 14:31:17.212,760,333.5,0,1,0
'1713069077238,'2024-04-14 14:31:17.238,760,333.5,0,1,0
'1713069077255,'2024-04-14 14:31:17.255,760,333.5,0,1,0
'1713069077272,'2024-04-14 14:31:17.272,760,333.5,0,1,0
'1713069077298,'2024-04-14 14:31:17.298,760,333.5,0,1,0
'1713069077307,'2024-04-14 14:31:17.307,760,333.5,0,1,0
'1713069077323,'2024-04-14 14:31:17.323,760,333.5,0,1,0
'1713069077340,'2024-04-14 14:31:17.340,760,333.5,0,1,0
'1713069077365,'2024-04-14 14:31:17.365,760,333.5,0,1,0
'1713069077383,'2024-04-14 14:31:17.383,760,333.5,0,1,0
'1713069077408,'2024-04-14 14:31:17.408,760,333.5,0,1,0
'1713069077425,'2024-04-14 14:31:17.425,760,333.5,0,1,0
'1713069077450,'2024-04-14 14:31:17.450,760,333.5,0,1,0
'1713069077467,'2024-04-14 14:31:17.467,760,333.5,0,1,0
'1713069077475,'2024-04-14 14:31:17.475,760,333.5,0,1,0
'1713069077493,'2024-04-14 14:31:17.493,760,333.5,0,1,0
'1713069077518,'2024-04-14 14:31:17.518,760,333.5,0,1,0
'1713069077535,'2024-04-14 14:31:17.535,760,333.5,0,1,0
'1713069077545,'2024-04-14 14:31:17.545,760,333.5,0,1,0
'1713069077570,'2024-04-14 14:31:17.570,760,333.5,0,1,0
'1713069077587,'2024-04-14 14:31:17.587,760,333.5,0,1,0
'1713069077605,'2024-04-14 14:31:17.605,760,333.5,0,1,0
'1713069077622,'2024-04-14 14:31:17.622,760,333.5,0,1,0
'1713069077639,'2024-04-14 14:31:17.639,760,333.5,0,1,0
'1713069077657,'2024-04-14 14:31:17.657,760,333.5,0,1,0
'1713069077682,'2024-04-14 14:31:17.682,760,333.5,0,1,0
'1713069077700,'2024-04-14 14:31:17.700,760,333.5,0,1,0
'1713069077716,'2024-04-14 14:31:17.716,760,333.5,0,1,0
'1713069077734,'2024-04-14 14:31:17.734,760,333.5,0,1,0
'1713069077751,'2024-04-14 14:31:17.751,760,333.5,0,1,0
'1713069077776,'2024-04-14 14:31:17.776,760,333.5,0,1,0
'1713069077794,'2024-04-14 14:31:17.794,760,333.5,0,1,0
'1713069077811,'2024-04-14 14:31:17.811,760,333.5,0,1,0
'1713069077820,'2024-04-14 14:31:17.820,760,333.5,0,1,0
'1713069077837,'2024-04-14 14:31:17.837,760,333.5,0,1,0
'1713069077854,'2024-04-14 14:31:17.854,760,333.5,0,1,0
'1713069077871,'2024-04-14 14:31:17.871,760,333.5,0,1,0
'1713069077888,'2024-04-14 14:31:17.888,760,333.5,0,1,0
'1713069077904,'2024-04-14 14:31:17.904,760,333.5,0,1,0
'1713069077921,'2024-04-14 14:31:17.921,760,333.5,0,1,0
'1713069077939,'2024-04-14 14:31:17.939,760,333.5,0,1,0
'1713069077947,'2024-04-14 14:31:17.947,760,333.5,0,1,0
'1713069077965,'2024-04-14 14:31:17.965,760,333.5,0,1,0
'1713069077973,'2024-04-14 14:31:17.973,760,333.5,0,1,0
'1713069077990,'2024-04-14 14:31:17.990,760,333.5,0,1,0
'1713069077998,'2024-04-14 14:31:17.998,760,333.5,0,1,0
'1713069078014,'2024-04-14 14:31:18.014,760,333.5,0,1,0
'1713069078031,'2024-04-14 14:31:18.031,760,333.5,0,1,0
'1713069078048,'2024-04-14 14:31:18.048,760,333.5,0,1,0
'1713069078065,'2024-04-14 14:31:18.065,760,333.5,0,1,0
'1713069078073,'2024-04-14 14:31:18.073,760,333.5,0,1,0
'1713069078090,'2024-04-14 14:31:18.090,760,333.5,0,1,0
'1713069078106,'2024-04-14 14:31:18.106,760,333.5,0,1,0
'1713069078123,'2024-04-14 14:31:18.123,760,333.5,0,1,0
'1713069078140,'2024-04-14 14:31:18.140,760,333.5,0,1,0
'1713069078157,'2024-04-14 14:31:18.157,760,333.5,0,1,0
'1713069078174,'2024-04-14 14:31:18.174,760,333.5,0,1,0
'1713069078199,'2024-04-14 14:31:18.199,760,333.5,0,1,0
'1713069078216,'2024-04-14 14:31:18.216,760,333.5,0,1,0
'1713069078234,'2024-04-14 14:31:18.234,760,333.5,0,1,0
'1713069078253,'2024-04-14 14:31:18.253,760,333.5,0,1,0
'1713069078270,'2024-04-14 14:31:18.270,760,333.5,0,1,0
'1713069078295,'2024-04-14 14:31:18.295,760,333.5,0,1,0
'1713069078313,'2024-04-14 14:31:18.313,760,333.5,0,1,0
'1713069078330,'2024-04-14 14:31:18.330,760,333.5,0,1,0
'1713069078355,'2024-04-14 14:31:18.355,760,333.5,0,1,0
'1713069078372,'2024-04-14 14:31:18.372,760,333.5,0,1,0
'1713069078389,'2024-04-14 14:31:18.389,760,333.5,0,1,0
'1713069078415,'2024-04-14 14:31:18.415,760,333.5,0,1,0
'1713069078441,'2024-04-14 14:31:18.441,760,333.5,0,1,0
'1713069078458,'2024-04-14 14:31:18.458,760,333.5,0,1,0
'1713069078475,'2024-04-14 14:31:18.475,760,333.5,0,1,0
'1713069078492,'2024-04-14 14:31:18.492,760,333.5,0,1,0
'1713069078508,'2024-04-14 14:31:18.508,760,333.5,0,1,0
'1713069078525,'2024-04-14 14:31:18.525,760,333.5,0,1,0
'1713069078542,'2024-04-14 14:31:18.542,760,333.5,0,1,0
'1713069078559,'2024-04-14 14:31:18.559,760,333.5,0,1,0
