Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713070663435,'2024-04-14 14:57:43.435,760,-57517.04,0,0,0
'1713070664853,'2024-04-14 14:57:44.853,760,-57517.04,0,0,0
'1713070664898,'2024-04-14 14:57:44.898,760,-57517.04,0,0,0
'1713070664942,'2024-04-14 14:57:44.942,760,-57517.04,0,0,0
'1713070664951,'2024-04-14 14:57:44.951,760,-57517.04,0,0,0
'1713070664968,'2024-04-14 14:57:44.968,760,-57517.04,0,0,0
'1713070664985,'2024-04-14 14:57:44.985,760,-57517.04,0,0,0
'1713070665002,'2024-04-14 14:57:45.002,760,-57517.04,0,0,0
'1713070665019,'2024-04-14 14:57:45.019,760,-57517.04,0,0,0
'1713070665043,'2024-04-14 14:57:45.043,760,-57517.04,0,0,0
'1713070665068,'2024-04-14 14:57:45.068,760,-57517.04,0,0,0
'1713070665085,'2024-04-14 14:57:45.085,760,-57517.04,0,0,0
'1713070665102,'2024-04-14 14:57:45.102,760,-57517.04,0,0,0
'1713070665119,'2024-04-14 14:57:45.119,760,-57517.04,0,0,0
'1713070665128,'2024-04-14 14:57:45.128,760,-57517.04,0,0,0
'1713070665152,'2024-04-14 14:57:45.152,760,-57517.04,0,0,0
'1713070665178,'2024-04-14 14:57:45.178,760,-57517.04,0,0,0
'1713070665195,'2024-04-14 14:57:45.195,760,-57517.04,0,0,0
'1713070665212,'2024-04-14 14:57:45.212,760,-57517.04,0,0,0
'1713070665228,'2024-04-14 14:57:45.228,760,-57517.04,0,0,0
'1713070665254,'2024-04-14 14:57:45.254,760,-57517.04,0,0,0
'1713070665271,'2024-04-14 14:57:45.271,760,-57517.04,0,0,0
'1713070665288,'2024-04-14 14:57:45.288,760,-57517.04,0,0,0
'1713070665296,'2024-04-14 14:57:45.296,760,-57517.04,0,0,0
'1713070665313,'2024-04-14 14:57:45.313,760,-57517.04,0,0,0
'1713070665330,'2024-04-14 14:57:45.330,760,-57517.04,0,0,0
'1713070665338,'2024-04-14 14:57:45.338,760,-57517.04,0,0,0
'1713070665356,'2024-04-14 14:57:45.356,760,-57517.04,0,0,0
'1713070665365,'2024-04-14 14:57:45.365,760,-57517.04,0,0,0
'1713070665373,'2024-04-14 14:57:45.373,760,-57517.04,0,0,0
'1713070665391,'2024-04-14 14:57:45.391,760,-57517.04,0,0,0
'1713070665407,'2024-04-14 14:57:45.407,760,-57517.04,0,0,0
'1713070665416,'2024-04-14 14:57:45.416,760,-57517.04,0,0,0
'1713070665433,'2024-04-14 14:57:45.433,760,-57517.04,0,0,0
'1713070665450,'2024-04-14 14:57:45.450,760,-57517.04,0,0,0
'1713070665468,'2024-04-14 14:57:45.468,760,-57517.04,0,0,0
'1713070665476,'2024-04-14 14:57:45.476,760,-57517.04,0,0,0
'1713070665494,'2024-04-14 14:57:45.494,760,-57517.04,0,0,0
'1713070665502,'2024-04-14 14:57:45.502,760,-57517.04,0,0,0
'1713070665520,'2024-04-14 14:57:45.520,760,-57517.04,0,0,0
'1713070665528,'2024-04-14 14:57:45.528,760,-57517.04,0,0,0
'1713070665545,'2024-04-14 14:57:45.545,760,-57517.04,0,0,0
'1713070665562,'2024-04-14 14:57:45.562,760,-57517.04,0,0,0
'1713070665578,'2024-04-14 14:57:45.578,760,-57517.04,0,0,0
'1713070665604,'2024-04-14 14:57:45.604,760,-57517.04,0,0,0
'1713070665622,'2024-04-14 14:57:45.622,760,-57517.04,0,0,0
'1713070665638,'2024-04-14 14:57:45.638,760,-57517.04,0,0,0
'1713070665655,'2024-04-14 14:57:45.655,760,-57517.04,0,0,0
'1713070665664,'2024-04-14 14:57:45.664,760,-57517.04,0,0,0
'1713070665690,'2024-04-14 14:57:45.690,760,-57517.04,0,0,0
'1713070665699,'2024-04-14 14:57:45.699,760,-57517.04,0,0,0
'1713070665724,'2024-04-14 14:57:45.724,760,-57517.04,0,0,0
'1713070665742,'2024-04-14 14:57:45.742,760,-57517.04,0,0,0
'1713070665759,'2024-04-14 14:57:45.759,760,-57517.04,0,0,0
'1713070665767,'2024-04-14 14:57:45.767,760,-57517.04,0,0,0
'1713070665784,'2024-04-14 14:57:45.784,760,-57517.04,0,0,0
'1713070665801,'2024-04-14 14:57:45.801,760,-57517.04,0,0,0
'1713070665810,'2024-04-14 14:57:45.810,760,-57517.04,0,0,0
'1713070665818,'2024-04-14 14:57:45.818,760,-57517.04,0,0,0
'1713070665837,'2024-04-14 14:57:45.837,760,-57517.04,0,0,0
'1713070665845,'2024-04-14 14:57:45.845,760,-57517.04,0,0,0
'1713070665862,'2024-04-14 14:57:45.862,760,-57517.04,0,0,0
'1713070665871,'2024-04-14 14:57:45.871,760,-57517.04,0,0,0
'1713070665881,'2024-04-14 14:57:45.881,760,-57517.04,0,0,0
'1713070665898,'2024-04-14 14:57:45.898,760,-57517.04,0,0,0
'1713070665915,'2024-04-14 14:57:45.915,760,-57517.04,0,0,0
'1713070665924,'2024-04-14 14:57:45.924,760,-57517.04,0,0,0
'1713070665940,'2024-04-14 14:57:45.940,760,-57517.04,0,0,0
'1713070665949,'2024-04-14 14:57:45.949,760,-57517.04,0,0,0
