Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1713070705900,'2024-04-14 14:58:25.900,760,333.5,0,1,0
'1713070706767,'2024-04-14 14:58:26.767,760,333.5,0,1,0
'1713070706944,'2024-04-14 14:58:26.944,760,333.5,0,1,0
'1713070706987,'2024-04-14 14:58:26.987,760,333.5,0,1,0
'1713070707015,'2024-04-14 14:58:27.015,760,333.5,0,1,0
'1713070707048,'2024-04-14 14:58:27.048,760,333.5,0,1,0
'1713070707066,'2024-04-14 14:58:27.066,760,333.5,0,1,0
'1713070707100,'2024-04-14 14:58:27.100,760,333.5,0,1,0
'1713070707127,'2024-04-14 14:58:27.127,760,333.5,0,1,0
'1713070707152,'2024-04-14 14:58:27.152,760,333.5,0,1,0
'1713070707195,'2024-04-14 14:58:27.195,760,333.5,0,1,0
'1713070707212,'2024-04-14 14:58:27.212,760,333.5,0,1,0
'1713070707237,'2024-04-14 14:58:27.237,760,333.5,0,1,0
'1713070707255,'2024-04-14 14:58:27.255,760,333.5,0,1,0
'1713070707280,'2024-04-14 14:58:27.280,760,333.5,0,1,0
'1713070707305,'2024-04-14 14:58:27.305,760,333.5,0,1,0
'1713070707331,'2024-04-14 14:58:27.331,760,333.5,0,1,0
'1713070707357,'2024-04-14 14:58:27.357,760,333.5,0,1,0
'1713070707376,'2024-04-14 14:58:27.376,760,333.5,0,1,0
'1713070707411,'2024-04-14 14:58:27.411,760,333.5,0,1,0
'1713070707428,'2024-04-14 14:58:27.428,760,333.5,0,1,0
'1713070707454,'2024-04-14 14:58:27.454,760,333.5,0,1,0
'1713070707470,'2024-04-14 14:58:27.470,760,333.5,0,1,0
'1713070707495,'2024-04-14 14:58:27.495,760,333.5,0,1,0
'1713070707530,'2024-04-14 14:58:27.530,760,333.5,0,1,0
'1713070707547,'2024-04-14 14:58:27.547,760,333.5,0,1,0
'1713070707581,'2024-04-14 14:58:27.581,760,333.5,0,1,0
'1713070707598,'2024-04-14 14:58:27.598,760,333.5,0,1,0
'1713070707632,'2024-04-14 14:58:27.632,760,333.5,0,1,0
'1713070707649,'2024-04-14 14:58:27.649,760,333.5,0,1,0
'1713070707674,'2024-04-14 14:58:27.674,760,333.5,0,1,0
'1713070707702,'2024-04-14 14:58:27.702,760,333.5,0,1,0
'1713070707727,'2024-04-14 14:58:27.727,760,333.5,0,1,0
'1713070707745,'2024-04-14 14:58:27.745,760,333.5,0,1,0
'1713070707771,'2024-04-14 14:58:27.771,760,333.5,0,1,0
