Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1712498164574,'2024-04-07 23:56:04.574,761,341.5,0,1,0
'1712498164599,'2024-04-07 23:56:04.599,761,341.5,0,1,0
'1712498164624,'2024-04-07 23:56:04.624,761,341.5,0,1,0
'1712498164640,'2024-04-07 23:56:04.640,761,341.5,0,1,0
'1712498164658,'2024-04-07 23:56:04.658,761,341.5,0,1,0
'1712498164675,'2024-04-07 23:56:04.675,761,341.5,0,1,0
'1712498164692,'2024-04-07 23:56:04.692,761,341.5,0,1,0
'1712498164727,'2024-04-07 23:56:04.727,761,341.5,0,1,0
'1712498164743,'2024-04-07 23:56:04.743,761,341.5,0,1,0
'1712498164769,'2024-04-07 23:56:04.769,761,341.5,0,1,0
'1712498164796,'2024-04-07 23:56:04.796,761,341.5,0,1,0
'1712498164814,'2024-04-07 23:56:04.814,761,341.5,0,1,0
'1712498164849,'2024-04-07 23:56:04.849,761,341.5,0,1,0
'1712498164868,'2024-04-07 23:56:04.868,761,341.5,0,1,0
'1712498164894,'2024-04-07 23:56:04.894,761,341.5,0,1,0
'1712498164911,'2024-04-07 23:56:04.911,761,341.5,0,1,0
'1712498164954,'2024-04-07 23:56:04.954,761,341.5,0,1,0
'1712498164963,'2024-04-07 23:56:04.963,761,341.5,0,1,0
'1712498164988,'2024-04-07 23:56:04.988,761,341.5,0,1,0
'1712498165006,'2024-04-07 23:56:05.006,761,341.5,0,1,0
'1712498165023,'2024-04-07 23:56:05.023,761,341.5,0,1,0
'1712498165031,'2024-04-07 23:56:05.031,761,341.5,0,1,0
'1712498165073,'2024-04-07 23:56:05.073,761,341.5,0,1,0
'1712498165090,'2024-04-07 23:56:05.090,761,341.5,0,1,0
'1712498165115,'2024-04-07 23:56:05.115,761,341.5,0,1,0
'1712498165140,'2024-04-07 23:56:05.140,761,341.5,0,1,0
'1712498165176,'2024-04-07 23:56:05.176,761,341.5,0,1,0
'1712498165705,'2024-04-07 23:56:05.705,761,341.5,0,1,0
'1712498165742,'2024-04-07 23:56:05.742,761,341.5,0,1,0
'1712498165761,'2024-04-07 23:56:05.761,761,341.5,0,1,0
'1712498165781,'2024-04-07 23:56:05.781,761,341.5,0,1,0
'1712498165817,'2024-04-07 23:56:05.817,761,341.5,0,1,0
'1712498165846,'2024-04-07 23:56:05.846,761,341.5,0,1,0
'1712498165881,'2024-04-07 23:56:05.881,761,341.5,0,1,0
'1712498165909,'2024-04-07 23:56:05.909,761,341.5,0,1,0
'1712498165937,'2024-04-07 23:56:05.937,761,341.5,0,1,0
'1712498165966,'2024-04-07 23:56:05.966,761,341.5,0,1,0
'1712498166001,'2024-04-07 23:56:06.001,761,341.5,0,1,0
'1712498166039,'2024-04-07 23:56:06.039,761,341.5,0,1,0
'1712498166070,'2024-04-07 23:56:06.070,761,341.5,0,1,0
'1712498166088,'2024-04-07 23:56:06.088,761,341.5,0,1,0
'1712498166126,'2024-04-07 23:56:06.126,761,341.5,0,1,0
'1712498166145,'2024-04-07 23:56:06.145,761,341.5,0,1,0
'1712498166173,'2024-04-07 23:56:06.173,761,341.5,0,1,0
'1712498166210,'2024-04-07 23:56:06.210,761,341.5,0,1,0
'1712498166249,'2024-04-07 23:56:06.249,761,341.5,0,1,0
'1712498166267,'2024-04-07 23:56:06.267,761,341.5,0,1,0
'1712498166302,'2024-04-07 23:56:06.302,761,341.5,0,1,0
'1712498166319,'2024-04-07 23:56:06.319,761,341.5,0,1,0
'1712498166354,'2024-04-07 23:56:06.354,761,341.5,0,1,0
'1712498166372,'2024-04-07 23:56:06.372,761,341.5,0,1,0
'1712498166389,'2024-04-07 23:56:06.389,761,341.5,0,1,0
'1712498166435,'2024-04-07 23:56:06.435,761,341.5,0,1,0
'1712498166462,'2024-04-07 23:56:06.462,761,341.5,0,1,0
'1712498166485,'2024-04-07 23:56:06.485,761,341.5,0,1,0
'1712498166502,'2024-04-07 23:56:06.502,761,341.5,0,1,0
'1712498166536,'2024-04-07 23:56:06.536,761,341.5,0,1,0
'1712498166553,'2024-04-07 23:56:06.553,761,341.5,0,1,0
'1712498166584,'2024-04-07 23:56:06.584,761,341.5,0,1,0
'1712498166618,'2024-04-07 23:56:06.618,761,341.5,0,1,0
'1712498166635,'2024-04-07 23:56:06.635,761,341.5,0,1,0
'1712498166661,'2024-04-07 23:56:06.661,761,341.5,0,1,0
'1712498166687,'2024-04-07 23:56:06.687,761,341.5,0,1,0
'1712498166730,'2024-04-07 23:56:06.730,761,341.5,0,1,0
'1712498166761,'2024-04-07 23:56:06.761,761,341.5,0,1,0
'1712498166807,'2024-04-07 23:56:06.807,761,341.5,0,1,0
'1712498166824,'2024-04-07 23:56:06.824,761,341.5,0,1,0
'1712498166873,'2024-04-07 23:56:06.873,761,341.5,0,1,0
'1712498166884,'2024-04-07 23:56:06.884,761,341.5,0,1,0
